Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas9_1_II	NC_016640.1_1352	305	1120	0.0035	13.9	1409780	1410694	NC_016640.1	1352	0.1540983606557377	0.04642857142857143	1
Cas9_1_II	NC_016640.1_4586	163	1120	0.0036	13.9	4924270	4924758	NC_016640.1	4586	0.2883435582822086	0.04642857142857143	1
Cas9_1_II	NC_016640.1_4126	388	1120	0.0045	13.6	4448664	4449827	NC_016640.1	4126	0.11855670103092783	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_4256	233	1120	0.0046	13.5	4592845	4593543	NC_016640.1	4256	0.2017167381974249	0.04642857142857143	-1
Cas9_1_II	NC_016640.1_5895	388	1120	0.0048	13.5	6355543	6356706	NC_016640.1	5895	0.11855670103092783	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_573	391	1120	0.0049	13.5	574220	575392	NC_016640.1	573	0.11764705882352941	0.045535714285714284	1
Cas9_1_II	NC_016640.1_1824	210	1120	0.0049	13.4	1949466	1950095	NC_016640.1	1824	0.22380952380952382	0.04642857142857143	1
Cas9_1_II	NC_016640.1_1483	404	1120	0.005	13.4	1559868	1561079	NC_016640.1	1483	0.11386138613861387	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_5114	391	1120	0.0053	13.3	5575020	5576192	NC_016640.1	5114	0.12020460358056266	0.04642857142857143	-1
Cas9_1_II	NC_016640.1_2695	202	1120	0.0077	12.8	2887653	2888258	NC_016640.1	2695	0.24257425742574257	0.048214285714285716	-1
Cas9_1_II	NC_016640.1_4478	389	1120	0.0096	12.5	4822632	4823798	NC_016640.1	4478	0.12082262210796915	0.04642857142857143	1
Cas9_1_II	NC_016640.1_874	389	1120	0.0096	12.5	880439	881605	NC_016640.1	874	0.12082262210796915	0.04642857142857143	1
Cas9_1_II	NC_016640.1_1812	589	1120	0.012	12.2	1937168	1938934	NC_016640.1	1812	0.15959252971137522	0.08839285714285715	-1
Cas9_1_II	NC_016640.1_4139	589	1120	0.012	12.2	4471823	4473589	NC_016640.1	4139	0.15959252971137522	0.08839285714285715	-1
Cas9_1_II	NC_016640.1_436	589	1120	0.012	12.2	455495	457261	NC_016640.1	436	0.15959252971137522	0.08839285714285715	1
Cas9_1_II	NC_016640.1_4721	589	1120	0.012	12.2	5088414	5090180	NC_016640.1	4721	0.15959252971137522	0.08839285714285715	-1
Cas9_1_II	NC_016640.1_5801	589	1120	0.012	12.2	6262865	6264631	NC_016640.1	5801	0.15959252971137522	0.08839285714285715	1
Cas9_1_II	NC_016640.1_956	589	1120	0.012	12.2	985697	987463	NC_016640.1	956	0.15959252971137522	0.08839285714285715	1
Cas9_1_II	NC_016640.1_4270	526	1120	0.013000000000000001	12.1	4603064	4604641	NC_016640.1	4270	0.08935361216730038	0.04642857142857143	-1
Cas9_1_II	NC_016640.1_4495	446	1120	0.013000000000000001	12.0	4837727	4839064	NC_016640.1	4495	0.1031390134529148	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_2700	391	1120	0.013999999999999999	11.9	2891647	2892819	NC_016640.1	2700	0.12020460358056266	0.04642857142857143	1
Cas9_1_II	NC_016640.1_4476	391	1120	0.013999999999999999	11.9	4819521	4820693	NC_016640.1	4476	0.12020460358056266	0.04642857142857143	1
Cas9_1_II	NC_016640.1_1727	469	1120	0.016	11.8	1845576	1846982	NC_016640.1	1727	0.10021321961620469	0.04642857142857143	1
Cas9_1_II	NC_016640.1_5970	464	1120	0.017	11.7	6437863	6439254	NC_016640.1	5970	0.09698275862068965	0.044642857142857144	-1
Cas9_1_II	NC_016640.1_1918	464	1120	0.017	11.7	2051489	2052880	NC_016640.1	1918	0.09698275862068965	0.044642857142857144	-1
Cas9_1_II	NC_016640.1_852	464	1120	0.017	11.7	855651	857042	NC_016640.1	852	0.09698275862068965	0.044642857142857144	-1
Cas9_1_II	NC_016640.1_2906	464	1120	0.017	11.7	3096850	3098241	NC_016640.1	2906	0.09698275862068965	0.044642857142857144	-1
Cas9_1_II	NC_016640.1_3606	154	1120	0.018000000000000002	11.6	3869679	3870140	NC_016640.1	3606	0.3051948051948052	0.04642857142857143	-1
Cas9_1_II	NC_016640.1_1377	164	1120	0.018000000000000002	11.5	1437975	1438466	NC_016640.1	1377	0.31097560975609756	0.05	-1
Cas9_1_II	NC_016640.1_4549	164	1120	0.018000000000000002	11.5	4890491	4890982	NC_016640.1	4549	0.31097560975609756	0.05	-1
Cas9_1_II	NC_016640.1_4796	481	1120	0.02	11.5	5169022	5170464	NC_016640.1	4796	0.09771309771309772	0.04642857142857143	1
Cas9_1_II	NC_016640.1_5871	588	1120	0.02	11.5	6332453	6334216	NC_016640.1	5871	0.15816326530612246	0.0875	1
Cas9_1_II	NC_016640.1_3014	590	1120	0.02	11.4	3215088	3216857	NC_016640.1	3014	0.08135593220338982	0.04732142857142857	-1
Cas9_1_II	NC_016640.1_5020	465	1120	0.023	11.2	5456996	5458390	NC_016640.1	5020	0.1010752688172043	0.04642857142857143	1
Cas9_1_II	NC_016640.1_4553	496	1120	0.023	11.2	4894813	4896300	NC_016640.1	4553	0.0967741935483871	0.04732142857142857	1
Cas9_1_II	NC_016640.1_811	391	1120	0.026000000000000002	11.0	824120	825292	NC_016640.1	811	0.12020460358056266	0.04642857142857143	-1
Cas9_1_II	NC_016640.1_2295	312	1120	0.034	10.7	2434793	2435728	NC_016640.1	2295	0.14743589743589744	0.045535714285714284	1
Cas9_1_II	NC_016640.1_2240	499	1120	0.036000000000000004	10.6	2383354	2384850	NC_016640.1	2240	0.1062124248496994	0.05178571428571429	1
Cas9_1_II	NC_016640.1_4730	387	1120	0.037000000000000005	10.5	5098570	5099730	NC_016640.1	4730	0.11886304909560723	0.045535714285714284	1
Cas9_1_II	NC_016640.1_3235	391	1120	0.048	10.2	3471463	3472635	NC_016640.1	3235	0.11764705882352941	0.045535714285714284	1
Cas9_1_II	NC_016640.1_1955	391	1120	0.048	10.2	2078964	2080136	NC_016640.1	1955	0.11764705882352941	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_5659	391	1120	0.048	10.2	6113789	6114961	NC_016640.1	5659	0.11764705882352941	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_5656	392	1120	0.048	10.2	6111295	6112470	NC_016640.1	5656	0.11734693877551021	0.045535714285714284	-1
Cas9_1_II	NC_016640.1_5491	465	1120	0.05	10.1	5951534	5952928	NC_016640.1	5491	0.0989247311827957	0.045535714285714284	1
Cas9_1_II	NC_016640.1_1242	424	1120	0.19	8.2	1286996	1288267	NC_016640.1	1242	0.18160377358490565	0.07232142857142858	1
Cas9_1_II	NC_016640.1_4870	424	1120	0.19	8.2	5259839	5261110	NC_016640.1	4870	0.18160377358490565	0.07232142857142858	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_4822	621	218	7.200000000000001e-13	47.2	5195761	5197623	NC_016640.1	4822	0.21256038647342995	0.7339449541284404	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_3363	517	218	2.6e-07	29.0	3597613	3599163	NC_016640.1	3363	0.18181818181818182	0.26146788990825687	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_3386	315	218	3.5000000000000004e-06	25.3	3629499	3630443	NC_016640.1	3386	0.34285714285714286	0.463302752293578	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_2721	219	218	0.00027	19.1	2908373	2909029	NC_016640.1	2721	0.1461187214611872	0.14678899082568808	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_3384	423	218	0.0032	15.6	3627169	3628437	NC_016640.1	3384	0.17257683215130024	0.3165137614678899	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_3359	801	218	0.0091	14.1	3594106	3596508	NC_016640.1	3359	0.08614232209737828	0.3211009174311927	-1
Cmr6gr7_1_CAS-III-B-III-C	NC_016640.1_3364	810	218	0.051	11.7	3599167	3601596	NC_016640.1	3364	0.06419753086419754	0.23853211009174313	-1
Cas6f_1_CAS-I-II-III-IV-V-VI	NC_016640.1_2995	638	185	0.075	11.6	3184918	3186831	NC_016640.1	2995	0.13793103448275862	0.3783783783783784	-1
DHH_CorA_0_CAS-III-B	NC_016640.1_3389	163	251	0.036000000000000004	11.9	3633972	3634460	NC_016640.1	3389	0.22699386503067484	0.14741035856573706	-1
Cas10_0_III	NC_016640.1_3365	574	414	2.699999999999999e-125	417.1	3601612	3603333	NC_016640.1	3365	0.7700348432055749	0.9975845410628019	-1
Cas10_0_III	NC_016640.1_3388	770	414	4.2e-11	40.9	3630973	3633282	NC_016640.1	3388	0.2753246753246753	0.5193236714975845	-1
Cas10_0_III	NC_016640.1_4826	1071	414	0.0006799999999999999	17.2	5200072	5203284	NC_016640.1	4826	0.15873015873015872	0.33816425120772947	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_3363	517	210	7e-30	102.6	3597613	3599163	NC_016640.1	3363	0.5203094777562862	0.7428571428571429	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_3386	315	210	3.3e-21	74.3	3629499	3630443	NC_016640.1	3386	0.580952380952381	0.8666666666666667	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_3359	801	210	1.2e-12	46.3	3594106	3596508	NC_016640.1	3359	0.13982521847690388	0.5238095238095238	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_3384	423	210	1.5e-06	26.4	3627169	3628437	NC_016640.1	3384	0.16312056737588654	0.3380952380952381	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_4822	621	210	0.02	12.9	5195761	5197623	NC_016640.1	4822	0.04508856682769726	0.13333333333333333	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_2721	219	210	0.036000000000000004	12.1	2908373	2909029	NC_016640.1	2721	0.1598173515981735	0.14285714285714285	-1
Csm3gr7_0_CAS-III-A-III-D	NC_016640.1_3364	810	210	0.038	12.0	3599167	3601596	NC_016640.1	3364	0.1	0.3619047619047619	-1
Cas12e_1_CAS-V-E	NC_016640.1_2975	103	986	0.003	13.9	3165856	3166164	NC_016640.1	2975	0.3883495145631068	0.04056795131845842	1
Cas12e_1_CAS-V-E	NC_016640.1_2350	192	986	0.0037	13.6	2481286	2481861	NC_016640.1	2350	0.59375	0.11257606490872211	1
Cas12e_1_CAS-V-E	NC_016640.1_2736	211	986	0.0079	12.5	2920328	2920960	NC_016640.1	2736	0.5402843601895735	0.11257606490872211	1
Cas12e_1_CAS-V-E	NC_016640.1_3517	233	986	0.015	11.6	3761430	3762128	NC_016640.1	3517	0.45493562231759654	0.1075050709939148	-1
Cas12e_1_CAS-V-E	NC_016640.1_974	242	986	0.016	11.5	1004588	1005313	NC_016640.1	974	0.47107438016528924	0.11257606490872211	-1
Cas12e_1_CAS-V-E	NC_016640.1_4351	207	986	0.11	8.7	4686569	4687189	NC_016640.1	4351	0.5024154589371981	0.10547667342799188	-1
Csx3_2_CAS-I-III	NC_016640.1_4688	310	277	3.3999999999999996e-93	310.2	5043292	5044221	NC_016640.1	4688	0.9225806451612903	0.9747292418772563	-1
Csx3_2_CAS-I-III	NC_016640.1_3923	454	277	3.9e-06	24.6	4196088	4197449	NC_016640.1	3923	0.14317180616740088	0.1624548736462094	1
Csx3_2_CAS-I-III	NC_016640.1_4165	223	277	0.00079	17.1	4492625	4493293	NC_016640.1	4165	0.10762331838565023	0.08664259927797834	-1
Csx3_2_CAS-I-III	NC_016640.1_2359	612	277	0.0009599999999999999	16.8	2494840	2496675	NC_016640.1	2359	0.07679738562091504	0.09025270758122744	-1
Csx3_2_CAS-I-III	NC_016640.1_5763	470	277	0.017	12.7	6224303	6225712	NC_016640.1	5763	0.10212765957446808	0.1624548736462094	1
Csx3_2_CAS-I-III	NC_016640.1_1891	200	277	0.033	11.8	2017750	2018349	NC_016640.1	1891	0.135	0.09747292418772563	1
WYL_3_CAS-I-II-III-IV-V-VI	NC_016640.1_4689	497	172	2.4e-06	26.2	5044265	5045755	NC_016640.1	4689	0.4084507042253521	0.8662790697674418	1
Cmr3gr5_0_CAS-III-B-III-C	NC_016640.1_5009	256	373	0.0052	14.0	5441308	5442075	NC_016640.1	5009	0.20703125	0.14209115281501342	1
Cas4_6_CAS-I-II-III-IV-V-VI	NC_016640.1_5471	1071	292	0.0045	14.9	5927119	5930331	NC_016640.1	5471	0.10550887021475257	0.3835616438356164	-1
Cas4_6_CAS-I-II-III-IV-V-VI	NC_016640.1_5376	447	292	2.4	6.0	5836042	5837382	NC_016640.1	5376	0.3579418344519016	0.4589041095890411	1
Csx1_8_CAS-III	NC_016640.1_3358	375	219	0.012	13.7	3592920	3594044	NC_016640.1	3358	0.25866666666666666	0.3744292237442922	-1
PD_DExK_0_CAS-III-A	NC_016640.1_2158	416	228	0.00016999999999999999	19.6	2306605	2307852	NC_016640.1	2158	0.14423076923076922	0.2631578947368421	-1
Csf4_2_IVA1	NC_016640.1_2955	593	526	0.027999999999999997	11.5	3142939	3144717	NC_016640.1	2955	0.08431703204047218	0.09315589353612168	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2707	581	298	9.7e-58	193.9	2898130	2899872	NC_016640.1	2707	0.35628227194492257	0.697986577181208	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_1812	589	298	2e-55	186.3	1937168	1938934	NC_016640.1	1812	0.4227504244482173	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4139	589	298	2e-55	186.3	4471823	4473589	NC_016640.1	4139	0.4227504244482173	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_436	589	298	2e-55	186.3	455495	457261	NC_016640.1	436	0.4227504244482173	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4721	589	298	2e-55	186.3	5088414	5090180	NC_016640.1	4721	0.4227504244482173	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5801	589	298	2e-55	186.3	6262865	6264631	NC_016640.1	5801	0.4227504244482173	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NC_016640.1_956	589	298	2e-55	186.3	985697	987463	NC_016640.1	956	0.4227504244482173	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4079	589	298	3.2e-54	182.3	4387450	4389216	NC_016640.1	4079	0.4923599320882852	0.8657718120805369	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4129	579	298	4.4e-54	181.9	4453259	4454995	NC_016640.1	4129	0.4283246977547496	0.8322147651006712	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4541	584	298	5.7e-54	181.5	4883433	4885184	NC_016640.1	4541	0.4280821917808219	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4270	526	298	1.4000000000000002e-53	180.2	4603064	4604641	NC_016640.1	4270	0.42775665399239543	0.7348993288590604	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5871	588	298	1.7e-53	179.9	6332453	6334216	NC_016640.1	5871	0.4268707482993197	0.8389261744966443	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3014	590	298	8.7e-53	177.6	3215088	3216857	NC_016640.1	3014	0.5152542372881356	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2544	590	298	1.3000000000000001e-52	177.0	2737572	2739341	NC_016640.1	2544	0.3847457627118644	0.738255033557047	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3724	580	298	4.2999999999999996e-52	175.3	4007899	4009638	NC_016640.1	3724	0.4241379310344828	0.8221476510067114	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5020	465	298	5.299999999999999e-51	171.8	5456996	5458390	NC_016640.1	5020	0.4344086021505376	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_5491	465	298	5.5e-51	171.7	5951534	5952928	NC_016640.1	5491	0.4344086021505376	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4726	381	298	1.3e-50	170.5	5094552	5095694	NC_016640.1	4726	0.5301837270341208	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3607	488	298	2.2e-50	169.7	3870173	3871636	NC_016640.1	3607	0.42008196721311475	0.6845637583892618	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_1918	464	298	2.2e-50	169.7	2051489	2052880	NC_016640.1	1918	0.4353448275862069	0.6610738255033557	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_852	464	298	2.2e-50	169.7	855651	857042	NC_016640.1	852	0.4353448275862069	0.6610738255033557	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2906	464	298	2.2e-50	169.7	3096850	3098241	NC_016640.1	2906	0.4353448275862069	0.6610738255033557	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4200	266	298	5.6e-50	168.4	4540138	4540935	NC_016640.1	4200	0.8120300751879699	0.7046979865771812	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5970	464	298	1.3e-49	167.2	6437863	6439254	NC_016640.1	5970	0.4353448275862069	0.6610738255033557	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4553	496	298	3.499999999999999e-49	165.8	4894813	4896300	NC_016640.1	4553	0.4112903225806452	0.6644295302013423	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4036	465	298	4e-49	165.6	4329431	4330825	NC_016640.1	4036	0.4344086021505376	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_2240	499	298	9.899999999999999e-49	164.3	2383354	2384850	NC_016640.1	2240	0.40480961923847697	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3483	466	298	1.1e-48	164.1	3740483	3741880	NC_016640.1	3483	0.4356223175965665	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_5191	465	298	2.6999999999999998e-48	162.8	5646580	5647974	NC_016640.1	5191	0.43655913978494626	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_1727	469	298	3.7e-48	162.4	1845576	1846982	NC_016640.1	1727	0.43283582089552236	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4796	481	298	8.4e-48	161.2	5169022	5170464	NC_016640.1	4796	0.4178794178794179	0.6577181208053692	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4735	465	298	2.9999999999999997e-47	159.4	5103038	5104432	NC_016640.1	4735	0.43655913978494626	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4579	229	298	5.199999999999999e-47	158.6	4916194	4916880	NC_016640.1	4579	0.8253275109170306	0.6174496644295302	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3214	465	298	4.5e-46	155.6	3448633	3450027	NC_016640.1	3214	0.42795698924731185	0.6476510067114094	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4495	446	298	1.4e-45	154.0	4837727	4839064	NC_016640.1	4495	0.4192825112107623	0.610738255033557	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_1823	187	298	2.0999999999999996e-41	140.2	1948689	1949249	NC_016640.1	1823	0.9732620320855615	0.5906040268456376	1
RT_0_CAS-III-AM-III-B	NC_016640.1_1879	498	298	2.3999999999999997e-41	140.0	2003848	2005341	NC_016640.1	1879	0.4779116465863454	0.7449664429530202	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3916	499	298	1.7e-40	137.3	4189016	4190512	NC_016640.1	3916	0.5350701402805611	0.8859060402684564	1
RT_0_CAS-III-AM-III-B	NC_016640.1_1483	404	298	2.8e-28	97.1	1559868	1561079	NC_016640.1	1483	0.34405940594059403	0.44966442953020136	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_3758	242	298	7.9e-25	85.8	4034074	4034799	NC_016640.1	3758	0.48760330578512395	0.3691275167785235	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2235	391	298	1.7e-24	84.7	2379421	2380593	NC_016640.1	2235	0.30179028132992325	0.3691275167785235	1
RT_0_CAS-III-AM-III-B	NC_016640.1_2227	407	298	1.8e-24	84.6	2372020	2373240	NC_016640.1	2227	0.3071253071253071	0.40268456375838924	1
RT_0_CAS-III-AM-III-B	NC_016640.1_2241	407	298	1.8e-24	84.6	2384813	2386033	NC_016640.1	2241	0.3071253071253071	0.40268456375838924	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2222	142	298	2.5e-24	84.2	2367562	2367987	NC_016640.1	2222	0.795774647887324	0.3523489932885906	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4476	391	298	5.2e-24	83.1	4819521	4820693	NC_016640.1	4476	0.30434782608695654	0.3724832214765101	1
RT_0_CAS-III-AM-III-B	NC_016640.1_2687	391	298	1.4000000000000002e-23	81.7	2879989	2881161	NC_016640.1	2687	0.30179028132992325	0.3691275167785235	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5992	391	298	1.4000000000000002e-23	81.7	6455531	6456703	NC_016640.1	5992	0.30179028132992325	0.3691275167785235	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3221	183	298	1.5e-23	81.6	3457858	3458406	NC_016640.1	3221	0.6721311475409836	0.3959731543624161	1
RT_0_CAS-III-AM-III-B	NC_016640.1_4233	183	298	1.5e-23	81.6	4569378	4569926	NC_016640.1	4233	0.6721311475409836	0.3959731543624161	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4544	183	298	1.5e-23	81.6	4887812	4888360	NC_016640.1	4544	0.6721311475409836	0.3959731543624161	1
RT_0_CAS-III-AM-III-B	NC_016640.1_5135	183	298	1.5e-23	81.6	5603879	5604427	NC_016640.1	5135	0.6721311475409836	0.3959731543624161	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_4126	388	298	2.2999999999999998e-23	81.0	4448664	4449827	NC_016640.1	4126	0.30670103092783507	0.3724832214765101	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5895	388	298	2.2999999999999998e-23	81.0	6355543	6356706	NC_016640.1	5895	0.30670103092783507	0.3724832214765101	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2700	391	298	2.8000000000000003e-23	80.7	2891647	2892819	NC_016640.1	2700	0.30179028132992325	0.3691275167785235	1
RT_0_CAS-III-AM-III-B	NC_016640.1_5086	398	298	2.8000000000000003e-23	80.7	5544285	5545478	NC_016640.1	5086	0.32914572864321606	0.4228187919463087	1
RT_0_CAS-III-AM-III-B	NC_016640.1_5109	152	298	4.7e-23	80.0	5571039	5571494	NC_016640.1	5109	0.7894736842105263	0.3859060402684564	1
RT_0_CAS-III-AM-III-B	NC_016640.1_573	391	298	5.600000000000001e-23	79.7	574220	575392	NC_016640.1	573	0.30179028132992325	0.3691275167785235	1
RT_0_CAS-III-AM-III-B	NC_016640.1_2233	398	298	6.400000000000001e-23	79.6	2377754	2378947	NC_016640.1	2233	0.2864321608040201	0.35570469798657717	1
RT_0_CAS-III-AM-III-B	NC_016640.1_3750	398	298	6.400000000000001e-23	79.6	4028196	4029389	NC_016640.1	3750	0.2864321608040201	0.35570469798657717	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_5091	398	298	6.400000000000001e-23	79.6	5548875	5550068	NC_016640.1	5091	0.2864321608040201	0.35570469798657717	1
RT_0_CAS-III-AM-III-B	NC_016640.1_5309	398	298	6.400000000000001e-23	79.6	5770750	5771943	NC_016640.1	5309	0.2864321608040201	0.35570469798657717	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_3253	398	298	6.400000000000001e-23	79.6	3486918	3488111	NC_016640.1	3253	0.2864321608040201	0.35570469798657717	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_2294	398	298	6.400000000000001e-23	79.5	2432871	2434064	NC_016640.1	2294	0.2864321608040201	0.35570469798657717	1
RT_0_CAS-III-AM-III-B	NC_016640.1_1713	398	298	6.400000000000001e-23	79.5	1833470	1834663	NC_016640.1	1713	0.2864321608040201	0.35570469798657717	-1
RT_0_CAS-III-AM-III-B	NC_016640.1_1999	398	298	6.400000000000001e-23	79.5	2125661	2126854	NC_016640.1	1999	0.2864321608040201	0.35570469798657717	1
