Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1051	562	298	1.7999999999999997e-65	219.6	1308445	1310130	NZ_CP017599.1	1051	0.4786476868327402	0.8691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_4530	562	298	1.7999999999999997e-65	219.6	5866934	5868619	NZ_CP017599.1	4530	0.4786476868327402	0.8691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_901	562	298	1.7999999999999997e-65	219.6	1114025	1115710	NZ_CP017599.1	901	0.4786476868327402	0.8691275167785235	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6095	351	298	5.099999999999999e-65	218.0	7839551	7840603	NZ_CP017599.1	6095	0.7549857549857549	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_2053	612	298	9.899999999999998e-65	217.1	2589083	2590918	NZ_CP017599.1	2053	0.42810457516339867	0.8791946308724832	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_2633	612	298	9.899999999999998e-65	217.1	3336948	3338783	NZ_CP017599.1	2633	0.42810457516339867	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_457	612	298	9.899999999999998e-65	217.1	542630	544465	NZ_CP017599.1	457	0.42810457516339867	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1394	501	298	1.8e-64	216.2	1747398	1748900	NZ_CP017599.1	1394	0.469061876247505	0.7516778523489933	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_3570	576	298	2.2999999999999995e-64	215.9	4578326	4580053	NZ_CP017599.1	3570	0.4618055555555556	0.8657718120805369	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6069	585	298	3.7999999999999996e-63	211.9	7804035	7805789	NZ_CP017599.1	6069	0.37435897435897436	0.7416107382550335	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_4285	580	298	4.699999999999999e-63	211.6	5565213	5566952	NZ_CP017599.1	4285	0.45	0.8590604026845637	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_612	580	298	4.699999999999999e-63	211.6	740068	741807	NZ_CP017599.1	612	0.45	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1598	564	298	6.899999999999999e-63	211.0	1981347	1983038	NZ_CP017599.1	1598	0.4787234042553192	0.8791946308724832	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_2702	564	298	6.899999999999999e-63	211.0	3409685	3411376	NZ_CP017599.1	2702	0.4787234042553192	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_430	564	298	6.899999999999999e-63	211.0	507590	509281	NZ_CP017599.1	430	0.4787234042553192	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6093	564	298	6.899999999999999e-63	211.0	7836963	7838654	NZ_CP017599.1	6093	0.4787234042553192	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6772	564	298	6.899999999999999e-63	211.0	8707904	8709595	NZ_CP017599.1	6772	0.4787234042553192	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_973	564	298	6.899999999999999e-63	211.0	1204002	1205693	NZ_CP017599.1	973	0.4787234042553192	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_11	571	298	1.3e-62	210.2	9860	11572	NZ_CP017599.1	11	0.43257443082311736	0.7885906040268457	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1182	571	298	1.3e-62	210.2	1483365	1485077	NZ_CP017599.1	1182	0.43257443082311736	0.7885906040268457	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6969	571	298	1.3e-62	210.2	8937325	8939037	NZ_CP017599.1	6969	0.43257443082311736	0.7885906040268457	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1040	573	298	2.4e-62	209.2	1289481	1291199	NZ_CP017599.1	1040	0.46596858638743455	0.8791946308724832	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_4012	573	298	2.4e-62	209.2	5204612	5206330	NZ_CP017599.1	4012	0.46596858638743455	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5693	573	298	2.4e-62	209.2	7329694	7331412	NZ_CP017599.1	5693	0.46596858638743455	0.8791946308724832	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_239	587	298	4.3999999999999995e-61	205.1	284238	285998	NZ_CP017599.1	239	0.39182282793867124	0.7684563758389261	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5531	587	298	4.3999999999999995e-61	205.1	7134900	7136660	NZ_CP017599.1	5531	0.39182282793867124	0.7684563758389261	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_3932	612	298	1.2999999999999998e-59	200.3	5082271	5084106	NZ_CP017599.1	3932	0.4297385620915033	0.785234899328859	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5455	612	298	1.2999999999999998e-59	200.3	7044447	7046282	NZ_CP017599.1	5455	0.4297385620915033	0.785234899328859	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5967	612	298	1.2999999999999998e-59	200.3	7677190	7679025	NZ_CP017599.1	5967	0.4297385620915033	0.785234899328859	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6761	612	298	1.2999999999999998e-59	200.3	8686234	8688069	NZ_CP017599.1	6761	0.4297385620915033	0.785234899328859	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1911	585	298	5.9e-54	181.7	2365870	2367624	NZ_CP017599.1	1911	0.39145299145299145	0.7550335570469798	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5255	585	298	5.9e-54	181.7	6789115	6790869	NZ_CP017599.1	5255	0.39145299145299145	0.7550335570469798	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6970	517	298	9.399999999999999e-49	164.6	8939583	8941133	NZ_CP017599.1	6970	0.4835589941972921	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6068	532	298	2.0999999999999996e-47	160.2	7801921	7803516	NZ_CP017599.1	6068	0.46616541353383456	0.8691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_7494	303	298	3.3e-47	159.5	9609082	9609990	NZ_CP017599.1	7494	0.7953795379537953	0.8456375838926175	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_2135	307	298	8.399999999999998e-47	158.2	2680593	2681513	NZ_CP017599.1	2135	0.7947882736156352	0.8456375838926175	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_10	526	298	1.6e-44	150.7	7734	9311	NZ_CP017599.1	10	0.47338403041825095	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5415	526	298	1.6e-44	150.7	6994750	6996327	NZ_CP017599.1	5415	0.47338403041825095	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_854	526	298	1.6e-44	150.7	1051428	1053005	NZ_CP017599.1	854	0.47338403041825095	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_940	526	298	1.6e-44	150.7	1152614	1154191	NZ_CP017599.1	940	0.47338403041825095	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_7372	306	298	2.3999999999999998e-43	146.9	9472092	9473009	NZ_CP017599.1	7372	0.7973856209150327	0.8456375838926175	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1395	268	298	8.7e-43	145.0	1750222	1751025	NZ_CP017599.1	1395	0.6343283582089553	0.5939597315436241	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5480	399	298	1.3e-41	141.2	7074917	7076113	NZ_CP017599.1	5480	0.40350877192982454	0.5067114093959731	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_7371	399	298	1.3e-41	141.2	9469883	9471079	NZ_CP017599.1	7371	0.40350877192982454	0.5067114093959731	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_530	189	298	6.8e-41	138.8	621804	622370	NZ_CP017599.1	530	0.7354497354497355	0.47315436241610737	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1183	257	298	5.2e-25	86.7	1485632	1486402	NZ_CP017599.1	1183	0.6770428015564203	0.6040268456375839	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6628	1019	298	1.6e-24	85.1	8530945	8534001	NZ_CP017599.1	6628	0.2688910696761531	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1396	314	298	1.7000000000000002e-17	62.0	1750967	1751908	NZ_CP017599.1	1396	0.2356687898089172	0.2483221476510067	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6101	237	298	3.1e-16	57.9	7844449	7845159	NZ_CP017599.1	6101	0.270042194092827	0.21476510067114093	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_529	306	298	1.6e-15	55.5	620862	621779	NZ_CP017599.1	529	0.19607843137254902	0.2080536912751678	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1656	471	298	2.9e-15	54.7	2053767	2055179	NZ_CP017599.1	1656	0.4968152866242038	0.7651006711409396	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_3083	124	298	1.7e-10	39.1	3963675	3964046	NZ_CP017599.1	3083	0.7338709677419355	0.3087248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_1184	266	298	4.2e-08	31.2	1486404	1487201	NZ_CP017599.1	1184	0.19548872180451127	0.174496644295302	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6100	58	298	2e-07	28.9	7844319	7844492	NZ_CP017599.1	6100	0.5862068965517241	0.11409395973154363	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_3084	179	298	2.8999999999999998e-06	25.1	3964096	3964632	NZ_CP017599.1	3084	0.4748603351955307	0.28523489932885904	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_6099	83	298	0.00091	16.9	7843883	7844131	NZ_CP017599.1	6099	0.7831325301204819	0.2348993288590604	1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_5481	143	298	0.0021	15.7	7076208	7076636	NZ_CP017599.1	5481	0.32867132867132864	0.15771812080536912	-1
RT_0_CAS-III-AM-III-B	NZ_CP017599.1_7370	143	298	0.0021	15.7	9469360	9469788	NZ_CP017599.1	7370	0.32867132867132864	0.15771812080536912	1
RT_0_CAS-I-E	NZ_CP017599.1_2135	307	414	0.00049	17.7	2680593	2681513	NZ_CP017599.1	2135	0.16286644951140064	0.12077294685990338	1
RT_0_CAS-I-E	NZ_CP017599.1_7372	306	414	0.0041	14.7	9472092	9473009	NZ_CP017599.1	7372	0.1503267973856209	0.1111111111111111	1
RT_0_CAS-I-E	NZ_CP017599.1_6628	1019	414	0.009000000000000001	13.6	8530945	8534001	NZ_CP017599.1	6628	0.1844946025515211	0.4227053140096618	-1
RT_0_CAS-I-E	NZ_CP017599.1_7494	303	414	0.049	11.1	9609082	9609990	NZ_CP017599.1	7494	0.1485148514851485	0.10869565217391304	-1
RT_0_CAS-I-E	NZ_CP017599.1_6101	237	414	0.049	11.1	7844449	7845159	NZ_CP017599.1	6101	0.1940928270042194	0.1111111111111111	1
RT_0_CAS-I-E	NZ_CP017599.1_2053	612	414	0.059000000000000004	10.9	2589083	2590918	NZ_CP017599.1	2053	0.08006535947712418	0.11835748792270531	-1
RT_0_CAS-I-E	NZ_CP017599.1_2633	612	414	0.059000000000000004	10.9	3336948	3338783	NZ_CP017599.1	2633	0.08006535947712418	0.11835748792270531	1
RT_0_CAS-I-E	NZ_CP017599.1_457	612	414	0.059000000000000004	10.9	542630	544465	NZ_CP017599.1	457	0.08006535947712418	0.11835748792270531	1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_7349	358	284	2.8999999999999998e-06	25.6	9436421	9437494	NZ_CP017599.1	7349	0.1787709497206704	0.22887323943661972	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_3665	342	284	0.0018	16.4	4688948	4689973	NZ_CP017599.1	3665	0.15204678362573099	0.2007042253521127	1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_5921	376	284	0.0068	14.5	7614958	7616085	NZ_CP017599.1	5921	0.10106382978723404	0.15492957746478872	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_3913	324	284	0.016	13.3	5057558	5058529	NZ_CP017599.1	3913	0.17901234567901234	0.2007042253521127	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_5838	137	284	0.027999999999999997	12.5	7515997	7516407	NZ_CP017599.1	5838	0.4233576642335766	0.20774647887323944	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_4752	351	284	0.068	11.2	6171694	6172746	NZ_CP017599.1	4752	0.1452991452991453	0.19718309859154928	1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017599.1_6295	207	284	0.08	11.0	8115914	8116534	NZ_CP017599.1	6295	0.1642512077294686	0.11971830985915492	-1
Csn2_11_CAS-II-A	NZ_CP017599.1_4197	573	283	0.017	13.4	5439544	5441262	NZ_CP017599.1	4197	0.14659685863874344	0.16607773851590105	-1
Csn2_11_CAS-II-A	NZ_CP017599.1_4199	644	283	0.022000000000000002	13.1	5447446	5449377	NZ_CP017599.1	4199	0.20031055900621117	0.3215547703180212	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP017599.1_7235	128	261	0.0076	14.3	9298241	9298624	NZ_CP017599.1	7235	0.6171875	0.2988505747126437	-1
Cas3_1_CAS-I-D	NZ_CP017599.1_3379	470	353	0.00011	20.2	4319150	4320559	NZ_CP017599.1	3379	0.4085106382978723	0.5127478753541076	-1
Cas3_1_CAS-I-D	NZ_CP017599.1_6542	829	353	0.0007	17.5	8428431	8430917	NZ_CP017599.1	6542	0.11218335343787696	0.254957507082153	1
Cas3_1_CAS-I-D	NZ_CP017599.1_5297	509	353	0.002	16.0	6847536	6849062	NZ_CP017599.1	5297	0.1925343811394892	0.45042492917847027	1
Cas3_1_CAS-I-D	NZ_CP017599.1_3703	502	353	0.054000000000000006	11.3	4731184	4732689	NZ_CP017599.1	3703	0.20119521912350596	0.26345609065155806	-1
SSgr11_1_CAS-III-F	NZ_CP017599.1_177	85	97	0.0073	15.0	197143	197397	NZ_CP017599.1	177	0.6941176470588235	0.5670103092783505	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_6296	421	577	5.5000000000000006e-17	60.1	8116772	8118034	NZ_CP017599.1	6296	0.41092636579572445	0.3275563258232236	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5489	405	577	1.3e-16	59.0	7084573	7085787	NZ_CP017599.1	5489	0.3925925925925926	0.29809358752166376	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3330	301	577	2.4e-16	58.0	4250939	4251841	NZ_CP017599.1	3330	0.5116279069767442	0.28422876949740034	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_714	402	577	7.4e-16	56.4	889252	890457	NZ_CP017599.1	714	0.43532338308457713	0.3310225303292894	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5336	585	577	3.9999999999999995e-15	54.0	6905280	6907034	NZ_CP017599.1	5336	0.23931623931623933	0.25476603119584057	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3007	433	577	7.4e-15	53.1	3845871	3847169	NZ_CP017599.1	3007	0.3325635103926097	0.2391681109185442	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_841	405	577	1.5e-14	52.1	1039206	1040420	NZ_CP017599.1	841	0.528395061728395	0.4038128249566724	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_64	465	577	1.5999999999999998e-14	52.0	74209	75603	NZ_CP017599.1	64	0.3139784946236559	0.24263431542461006	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3256	420	577	1.8000000000000002e-14	51.8	4175440	4176699	NZ_CP017599.1	3256	0.43333333333333335	0.3535528596187175	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_4336	419	577	4e-14	50.7	5627201	5628457	NZ_CP017599.1	4336	0.3937947494033413	0.29636048526863085	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3890	451	577	4.2000000000000004e-14	50.6	5028465	5029817	NZ_CP017599.1	3890	0.328159645232816	0.24610051993067592	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_2064	405	577	5.9e-14	50.1	2603768	2604982	NZ_CP017599.1	2064	0.4419753086419753	0.3379549393414211	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_6840	407	577	6.5e-14	50.0	8786234	8787454	NZ_CP017599.1	6840	0.45454545454545453	0.32062391681109187	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3065	455	577	7.1e-14	49.9	3949868	3951232	NZ_CP017599.1	3065	0.3208791208791209	0.24263431542461006	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5982	415	577	8.400000000000001e-14	49.6	7708194	7709438	NZ_CP017599.1	5982	0.4602409638554217	0.34488734835355284	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_1930	459	577	8.7e-14	49.6	2391290	2392666	NZ_CP017599.1	1930	0.3224400871459695	0.24610051993067592	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_6894	429	577	1.2e-13	49.1	8850931	8852217	NZ_CP017599.1	6894	0.3939393939393939	0.30155979202772965	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_6506	407	577	1.3e-13	49.0	8383273	8384493	NZ_CP017599.1	6506	0.43734643734643736	0.3362218370883882	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_2612	405	577	1.6e-13	48.7	3309715	3310929	NZ_CP017599.1	2612	0.3851851851851852	0.29809358752166376	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_2620	405	577	1.6e-13	48.7	3318303	3319517	NZ_CP017599.1	2620	0.3851851851851852	0.29809358752166376	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3025	405	577	1.6e-13	48.7	3891260	3892474	NZ_CP017599.1	3025	0.3851851851851852	0.29809358752166376	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5363	405	577	1.6e-13	48.7	6933421	6934635	NZ_CP017599.1	5363	0.3851851851851852	0.29809358752166376	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_4636	214	577	1.6e-13	48.7	6008822	6009463	NZ_CP017599.1	4636	0.5794392523364486	0.2391681109185442	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_7193	423	577	1.9e-13	48.5	9245569	9246837	NZ_CP017599.1	7193	0.41843971631205673	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_3548	421	577	3.6000000000000003e-13	47.6	4554165	4555427	NZ_CP017599.1	3548	0.3990498812351544	0.317157712305026	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_1612	417	577	3.9e-13	47.4	2003601	2004851	NZ_CP017599.1	1612	0.39568345323741005	0.29636048526863085	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_7287	412	577	5e-13	47.1	9351287	9352522	NZ_CP017599.1	7287	0.39563106796116504	0.3050259965337955	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_7322	205	577	9.2e-13	46.2	9392620	9393234	NZ_CP017599.1	7322	0.6634146341463415	0.24783362218370883	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5916	351	577	1e-12	46.1	7609568	7610620	NZ_CP017599.1	5916	0.4985754985754986	0.31542461005199307	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_6049	385	577	1.1e-12	45.9	7786135	7787289	NZ_CP017599.1	6049	0.37402597402597404	0.2738301559792028	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5544	449	577	1.3000000000000001e-12	45.7	7152231	7153577	NZ_CP017599.1	5544	0.44543429844098	0.3483535528596187	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_4244	409	577	1.6e-12	45.4	5515712	5516938	NZ_CP017599.1	4244	0.3594132029339853	0.27902946273830154	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_480	459	577	2.5000000000000003e-12	44.7	568395	569771	NZ_CP017599.1	480	0.3311546840958606	0.2391681109185442	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5924	406	577	5.3e-12	43.7	7619322	7620539	NZ_CP017599.1	5924	0.3275862068965517	0.2616984402079723	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5610	400	577	5.4000000000000004e-12	43.7	7225530	7226729	NZ_CP017599.1	5610	0.43	0.32582322357019067	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_1885	461	577	6.7e-12	43.3	2335404	2336786	NZ_CP017599.1	1885	0.3232104121475054	0.2616984402079723	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_4617	387	577	8.4e-12	43.0	5977359	5978519	NZ_CP017599.1	4617	0.3281653746770026	0.2322357019064125	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5899	447	577	9.6e-12	42.8	7588615	7589955	NZ_CP017599.1	5899	0.3400447427293065	0.2391681109185442	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_4531	558	577	3.3e-11	41.1	5869180	5870853	NZ_CP017599.1	4531	0.25627240143369173	0.2582322357019064	-1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_5368	413	577	4.0000000000000004e-11	40.8	6936631	6937869	NZ_CP017599.1	5368	0.5375302663438256	0.4090121317157712	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_900	364	577	4.7999999999999996e-11	40.5	1112373	1113464	NZ_CP017599.1	900	0.36538461538461536	0.24263431542461006	1
Cas12f4_0_CAS-V-F	NZ_CP017599.1_6749	411	577	1.1000000000000001e-10	39.4	8670508	8671740	NZ_CP017599.1	6749	0.39172749391727496	0.28942807625649913	-1
