Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas10_0_III	NZ_PKGD01000029.1_1	576	414	1.1999999999999997e-127	424.6	147	1874	NZ_PKGD01000029.1	1	0.7673611111111112	0.9975845410628019	1
Cas10_0_III	NZ_PKGD01000068.1_3	771	414	5.1000000000000005e-11	40.4	1967	4279	NZ_PKGD01000068.1	3	0.3022049286640726	0.5748792270531401	1
Csm3gr7_0_CAS-III-A-III-D	NZ_PKGD01000029.1_3	516	210	2.2e-28	97.4	4329	5876	NZ_PKGD01000029.1	3	0.5348837209302325	0.8	1
Csm3gr7_0_CAS-III-A-III-D	NZ_PKGD01000068.1_5	315	210	2.0999999999999997e-21	74.6	4810	5754	NZ_PKGD01000068.1	5	0.580952380952381	0.8666666666666667	1
Csm3gr7_0_CAS-III-A-III-D	NZ_PKGD01000029.1_5	806	210	1.6e-12	45.6	6451	8868	NZ_PKGD01000029.1	5	0.13895781637717122	0.5238095238095238	1
Csm3gr7_0_CAS-III-A-III-D	NZ_PKGD01000068.1_7	424	210	2.3e-06	25.5	6816	8087	NZ_PKGD01000068.1	7	0.15566037735849056	0.3238095238095238	1
Csm3gr7_0_CAS-III-A-III-D	NZ_PKGD01000029.1_2	812	210	0.002	15.9	1890	4325	NZ_PKGD01000029.1	2	0.10098522167487685	0.36666666666666664	1
Csx3_2_CAS-I-III	NZ_PKGD01000237.1_1	454	277	3.9e-06	24.4	109	1470	NZ_PKGD01000237.1	1	0.11233480176211454	0.11191335740072202	1
Csx3_2_CAS-I-III	NZ_PKGD01000133.1_3	333	277	7.4e-05	20.2	964	1962	NZ_PKGD01000133.1	3	0.2072072072072072	0.22382671480144403	1
Csx3_2_CAS-I-III	NZ_PKGD01000022.1_1	817	277	0.00072	17.0	3	2453	NZ_PKGD01000022.1	1	0.1456548347613219	0.3212996389891697	-1
Csx3_2_CAS-I-III	NZ_PKGD01000418.1_2	470	277	0.013000000000000001	12.8	285	1694	NZ_PKGD01000418.1	2	0.10212765957446808	0.1624548736462094	-1
Csx3_2_CAS-I-III	NZ_PKGD01000012.1_16	528	277	0.024	11.9	15444	17027	NZ_PKGD01000012.1	16	0.056818181818181816	0.10830324909747292	1
Csx3_2_CAS-I-III	NZ_PKGD01000401.1_4	230	277	0.032	11.6	4011	4700	NZ_PKGD01000401.1	4	0.13043478260869565	0.10830324909747292	-1
Csx3_2_CAS-I-III	NZ_PKGD01000479.1_2	214	277	0.04	11.2	1179	1820	NZ_PKGD01000479.1	2	0.21495327102803738	0.16606498194945848	1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_PKGD01000170.1_5	487	172	9.1e-05	20.8	6266	7726	NZ_PKGD01000170.1	5	0.4024640657084189	0.8430232558139535	-1
Cmr3gr5_0_CAS-III-B-III-C	NZ_PKGD01000015.1_3	256	373	0.0032	14.4	1986	2753	NZ_PKGD01000015.1	3	0.375	0.2546916890080429	-1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_PKGD01000058.1_4	1071	292	0.0071	14.0	2817	6029	NZ_PKGD01000058.1	4	0.16900093370681607	0.5924657534246576	-1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_PKGD01000767.1_2	151	292	0.052000000000000005	11.2	389	841	NZ_PKGD01000767.1	2	0.4900662251655629	0.23972602739726026	-1
Csx1_8_CAS-III	NZ_PKGD01000508.1_4	603	219	0.039	11.7	2036	3844	NZ_PKGD01000508.1	4	0.13764510779436154	0.3744292237442922	1
PD_DExK_0_CAS-III-A	NZ_PKGD01000185.1_3	416	228	0.00056	17.6	999	2246	NZ_PKGD01000185.1	3	0.1466346153846154	0.2675438596491228	1
Cmr5gr11_3_CAS-III-B	NZ_PKGD01000292.1_7	243	119	0.012	14.3	5224	5952	NZ_PKGD01000292.1	7	0.4897119341563786	0.6386554621848739	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000198.1_4	603	298	1.5e-59	199.6	3744	5552	NZ_PKGD01000198.1	4	0.40630182421227196	0.7651006711409396	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000049.1_4	493	298	1.7999999999999997e-55	186.2	2750	4228	NZ_PKGD01000049.1	4	0.4543610547667343	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000110.1_1	508	298	1.9e-55	186.1	3	1526	NZ_PKGD01000110.1	1	0.4389763779527559	0.7281879194630873	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000510.1_2	531	298	4e-55	185.0	1608	3200	NZ_PKGD01000510.1	2	0.4689265536723164	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000078.1_9	588	298	4.4e-55	184.9	7270	9033	NZ_PKGD01000078.1	9	0.391156462585034	0.7550335570469798	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000415.1_5	330	298	9.999999999999999e-55	183.7	3470	4459	NZ_PKGD01000415.1	5	0.7575757575757576	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000566.1_1	443	298	8.3e-54	180.7	91	1419	NZ_PKGD01000566.1	1	0.5191873589164786	0.7550335570469798	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000220.1_7	529	298	1.8e-53	179.6	4965	6551	NZ_PKGD01000220.1	7	0.4763705103969754	0.8456375838926175	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000093.1_2	353	298	2.5e-53	179.1	1888	2946	NZ_PKGD01000093.1	2	0.8016997167138811	0.9295302013422819	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000492.1_2	568	298	1.1999999999999999e-52	176.8	1114	2817	NZ_PKGD01000492.1	2	0.3996478873239437	0.7416107382550335	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000210.1_7	503	298	4.3e-39	132.4	5386	6894	NZ_PKGD01000210.1	7	0.47912524850894633	0.7785234899328859	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000704.1_2	502	298	1.3000000000000001e-37	127.5	1094	2599	NZ_PKGD01000704.1	2	0.42231075697211157	0.6610738255033557	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000466.1_1	178	298	1.5e-31	107.6	396	929	NZ_PKGD01000466.1	1	0.9101123595505618	0.5704697986577181	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000450.1_3	272	298	2.8999999999999996e-23	80.4	1230	2045	NZ_PKGD01000450.1	3	0.47794117647058826	0.41946308724832215	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000321.1_2	142	298	4.7999999999999993e-23	79.7	890	1315	NZ_PKGD01000321.1	2	0.9154929577464789	0.41946308724832215	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000489.1_3	142	298	4.7999999999999993e-23	79.7	1197	1622	NZ_PKGD01000489.1	3	0.9154929577464789	0.41946308724832215	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000379.1_1	396	298	3.4e-22	76.9	1	1188	NZ_PKGD01000379.1	1	0.29292929292929293	0.3624161073825503	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000294.1_3	201	298	3.7000000000000005e-22	76.8	2025	2627	NZ_PKGD01000294.1	3	0.7611940298507462	0.4228187919463087	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000450.1_2	200	298	1.3e-21	75.0	641	1240	NZ_PKGD01000450.1	2	0.58	0.38926174496644295	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000172.1_7	176	298	3.9e-21	73.4	5501	6028	NZ_PKGD01000172.1	7	0.6079545454545454	0.3523489932885906	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000294.1_2	396	298	4.6999999999999995e-21	73.2	848	2035	NZ_PKGD01000294.1	2	0.29292929292929293	0.35906040268456374	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000574.1_2	371	298	2.9e-19	67.3	1683	2795	NZ_PKGD01000574.1	2	0.2695417789757412	0.30201342281879195	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000758.1_3	164	298	3.6e-18	63.7	1875	2366	NZ_PKGD01000758.1	3	0.47560975609756095	0.25838926174496646	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000610.1_4	375	298	9.6e-18	62.3	1134	2258	NZ_PKGD01000610.1	4	0.29333333333333333	0.3422818791946309	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000420.1_1	124	298	2.4e-17	61.0	3	374	NZ_PKGD01000420.1	1	0.6774193548387096	0.2785234899328859	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000471.1_5	142	298	3.3e-17	60.5	2434	2859	NZ_PKGD01000471.1	5	0.7183098591549296	0.35906040268456374	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000476.1_4	199	298	8.6e-17	59.2	1749	2345	NZ_PKGD01000476.1	4	0.45226130653266333	0.30201342281879195	-1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000466.1_2	104	298	2e-12	44.8	993	1304	NZ_PKGD01000466.1	2	0.5576923076923077	0.19463087248322147	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000420.1_2	310	298	9.7e-11	39.3	1401	2330	NZ_PKGD01000420.1	2	0.18064516129032257	0.18791946308724833	1
RT_0_CAS-III-AM-III-B	NZ_PKGD01000172.1_6	62	298	0.00022	18.4	4970	5155	NZ_PKGD01000172.1	6	0.8064516129032258	0.18120805369127516	1
RT_0_CAS-I-E	NZ_PKGD01000466.1_2	104	414	0.0023	14.9	993	1304	NZ_PKGD01000466.1	2	0.4230769230769231	0.10628019323671498	1
RT_0_CAS-I-E	NZ_PKGD01000110.1_1	508	414	0.0056	13.7	3	1526	NZ_PKGD01000110.1	1	0.3543307086614173	0.3888888888888889	1
RT_0_CAS-I-E	NZ_PKGD01000510.1_2	531	414	0.015	12.3	1608	3200	NZ_PKGD01000510.1	2	0.3370998116760829	0.3864734299516908	1
RT_0_CAS-I-E	NZ_PKGD01000078.1_9	588	414	0.019	12.0	7270	9033	NZ_PKGD01000078.1	9	0.12244897959183673	0.1570048309178744	-1
RT_0_CAS-I-E	NZ_PKGD01000574.1_2	371	414	0.03	11.3	1683	2795	NZ_PKGD01000574.1	2	0.11859838274932614	0.10628019323671498	1
Csm5gr7_1_CAS-III-A-III-D	NZ_PKGD01000068.1_7	424	369	9.1e-20	69.9	6816	8087	NZ_PKGD01000068.1	7	0.8867924528301887	0.9051490514905149	1
Csm5gr7_1_CAS-III-A-III-D	NZ_PKGD01000068.1_5	315	369	7e-05	20.9	4810	5754	NZ_PKGD01000068.1	5	0.24761904761904763	0.21138211382113822	1
Csm5gr7_1_CAS-III-A-III-D	NZ_PKGD01000029.1_3	516	369	0.00037	18.5	4329	5876	NZ_PKGD01000029.1	3	0.060077519379844964	0.05420054200542006	1
Csm5gr7_1_CAS-III-A-III-D	NZ_PKGD01000029.1_5	806	369	0.0025	15.8	6451	8868	NZ_PKGD01000029.1	5	0.03722084367245657	0.08130081300813008	1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000025.1_13	215	284	3.4e-05	21.5	8724	9368	NZ_PKGD01000025.1	13	0.28837209302325584	0.21830985915492956	1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000519.1_2	331	284	9.7e-05	20.0	2477	3469	NZ_PKGD01000519.1	2	0.16012084592145015	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000457.1_2	377	284	0.00081	17.0	935	2065	NZ_PKGD01000457.1	2	0.13262599469496023	0.19718309859154928	1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000763.1_3	358	284	0.0016	16.0	1087	2160	NZ_PKGD01000763.1	3	0.1564245810055866	0.2007042253521127	1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000008.1_16	166	284	0.0028	15.3	14400	14897	NZ_PKGD01000008.1	16	0.3072289156626506	0.1936619718309859	1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000103.1_10	327	284	0.011000000000000001	13.2	8008	8988	NZ_PKGD01000103.1	10	0.1620795107033639	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000076.1_8	207	284	0.013000000000000001	13.1	9240	9860	NZ_PKGD01000076.1	8	0.24154589371980675	0.1936619718309859	-1
Mem_DnaJ_0_CAS-III-AM	NZ_PKGD01000241.1_2	217	284	0.02	12.4	289	939	NZ_PKGD01000241.1	2	0.17050691244239632	0.13028169014084506	-1
Csx19_11_CAS-III-D	NZ_PKGD01000029.1_4	193	139	0.0045	15.2	5873	6451	NZ_PKGD01000029.1	4	0.18134715025906736	0.2589928057553957	1
Csn2_11_CAS-II-A	NZ_PKGD01000082.1_9	406	283	0.0077	14.1	9359	10576	NZ_PKGD01000082.1	9	0.16009852216748768	0.2332155477031802	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_PKGD01000029.1_8	325	261	1.6999999999999998e-73	245.3	11790	12764	NZ_PKGD01000029.1	8	0.7692307692307693	0.9501915708812261	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_PKGD01000132.1_12	123	261	1e-05	23.1	8382	8750	NZ_PKGD01000132.1	12	0.44715447154471544	0.21455938697318008	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_PKGD01000870.1_2	106	261	0.1	10.1	1694	2011	NZ_PKGD01000870.1	2	0.6320754716981132	0.2720306513409962	-1
Cas3_1_CAS-I-D	NZ_PKGD01000355.1_1	1718	353	1.4000000000000001e-09	35.6	3	5156	NZ_PKGD01000355.1	1	0.09778812572759023	0.47875354107648727	1
Cas3_1_CAS-I-D	NZ_PKGD01000408.1_3	221	353	5e-05	20.7	3975	4637	NZ_PKGD01000408.1	3	0.4343891402714932	0.2521246458923513	1
Cas3_1_CAS-I-D	NZ_PKGD01000104.1_10	253	353	0.0037	14.6	8782	9540	NZ_PKGD01000104.1	10	0.4031620553359684	0.28895184135977336	1
Cas3_1_CAS-I-D	NZ_PKGD01000872.1_1	647	353	0.021	12.1	43	1983	NZ_PKGD01000872.1	1	0.17928902627511592	0.31444759206798867	1
Cas3_1_CAS-I-D	NZ_PKGD01000052.1_9	456	353	0.039	11.2	7140	8507	NZ_PKGD01000052.1	9	0.19956140350877194	0.23229461756373937	1
Cmr6gr7_3_CAS-III-B-III-C	NZ_PKGD01000068.1_5	315	250	1.4e-07	29.6	4810	5754	NZ_PKGD01000068.1	5	0.37142857142857144	0.508	1
Cas3_0_IU	NZ_PKGD01000851.1_2	502	864	2.6000000000000002e-05	20.6	579	2084	NZ_PKGD01000851.1	2	0.31673306772908366	0.1736111111111111	-1
Cas3_0_IU	NZ_PKGD01000872.1_1	647	864	0.00011	18.5	43	1983	NZ_PKGD01000872.1	1	0.22720247295208656	0.1574074074074074	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_PKGD01000029.1_9	95	90	1.2e-14	52.6	12815	13099	NZ_PKGD01000029.1	9	0.6736842105263158	0.7	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_PKGD01000132.1_11	105	90	2.9e-13	48.3	8071	8385	NZ_PKGD01000132.1	11	0.7333333333333333	0.8333333333333334	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000725.1_2	228	577	3.3e-12	43.8	1291	1974	NZ_PKGD01000725.1	2	0.618421052631579	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000323.1_7	340	577	3.6000000000000004e-12	43.7	4579	5598	NZ_PKGD01000323.1	7	0.4264705882352941	0.2668977469670711	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000859.1_3	328	577	1.1999999999999999e-11	41.9	721	1704	NZ_PKGD01000859.1	3	0.40853658536585363	0.24436741767764297	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000116.1_6	395	577	1.8e-11	41.4	7438	8622	NZ_PKGD01000116.1	6	0.3949367088607595	0.30155979202772965	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000084.1_1	395	577	2.2e-11	41.1	20	1204	NZ_PKGD01000084.1	1	0.38734177215189874	0.29636048526863085	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000039.1_12	557	577	2.2e-11	41.1	8074	9744	NZ_PKGD01000039.1	12	0.25314183123877915	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000452.1_4	153	577	2.8999999999999997e-11	40.7	1960	2418	NZ_PKGD01000452.1	4	0.7843137254901961	0.22876949740034663	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000045.1_4	557	577	3.6e-11	40.4	4454	6124	NZ_PKGD01000045.1	4	0.2513464991023339	0.25476603119584057	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000063.1_5	375	577	4.2e-11	40.2	2034	3158	NZ_PKGD01000063.1	5	0.37333333333333335	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000237.1_6	247	577	5.5e-11	39.8	4213	4953	NZ_PKGD01000237.1	6	0.48582995951417	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000470.1_5	357	577	7.8e-11	39.3	2508	3578	NZ_PKGD01000470.1	5	0.5210084033613446	0.34488734835355284	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000546.1_2	357	577	7.8e-11	39.3	1877	2947	NZ_PKGD01000546.1	2	0.5294117647058824	0.35008665511265163	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000113.1_6	375	577	8.7e-11	39.1	2748	3872	NZ_PKGD01000113.1	6	0.37333333333333335	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000757.1_1	258	577	1.1000000000000001e-10	38.8	275	1048	NZ_PKGD01000757.1	1	0.5465116279069767	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000336.1_3	376	577	1.3000000000000002e-10	38.6	845	1972	NZ_PKGD01000336.1	3	0.3191489361702128	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000074.1_5	557	577	2.3e-10	37.7	6674	8344	NZ_PKGD01000074.1	5	0.25314183123877915	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000066.1_8	559	577	2.4e-10	37.7	7251	8927	NZ_PKGD01000066.1	8	0.2522361359570662	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000221.1_1	312	577	2.7000000000000005e-10	37.5	1	936	NZ_PKGD01000221.1	1	0.38461538461538464	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000527.1_3	376	577	2.7999999999999996e-10	37.5	1691	2818	NZ_PKGD01000527.1	3	0.3191489361702128	0.22876949740034663	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000049.1_5	557	577	5.1e-10	36.6	4419	6089	NZ_PKGD01000049.1	5	0.25314183123877915	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000052.1_7	326	577	5.599999999999999e-10	36.5	5647	6624	NZ_PKGD01000052.1	7	0.4325153374233129	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000913.1_1	313	577	6e-10	36.4	2	940	NZ_PKGD01000913.1	1	0.4504792332268371	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000309.1_2	557	577	7.000000000000001e-10	36.1	2202	3872	NZ_PKGD01000309.1	2	0.2495511669658887	0.2530329289428076	-1
Cas12f4_0_CAS-V-F	NZ_PKGD01000483.1_1	414	577	7.7e-10	36.0	391	1632	NZ_PKGD01000483.1	1	0.4468599033816425	0.3431542461005199	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000035.1_10	552	577	1.7000000000000001e-09	34.9	10325	11980	NZ_PKGD01000035.1	10	0.2554347826086957	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000042.1_12	377	577	7.3e-09	32.8	10698	11828	NZ_PKGD01000042.1	12	0.3183023872679045	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_PKGD01000148.1_4	185	577	6.7e-08	29.6	1668	2222	NZ_PKGD01000148.1	4	0.654054054054054	0.22876949740034663	1
