Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM
NZ_CP017708.1	NZ_CP017708.1@72	5280519	5281274	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[4118]	['2.90e-17']	[0.718]	[0.699]
NZ_CP017708.1	NZ_CP017708.1@7	706905	708062	False	0%	NA	III-A	1.0	['Unk_02_0_CAS-III-A-III-B']	[586]	['4.30e-03']	[0.301]	[0.433]
NZ_CP017708.1	NZ_CP017708.1@83	6138288	6140105	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[4838]	['1.30e-04']	[0.383]	[0.806]
NZ_CP017708.1	NZ_CP017708.1@109	7708014	7708538	False	0%	0%	I-A	0.0	['PD_DExK_1_CAS-I-II-III-IV-V-VI']	[6151]	['3.70e-06']	[0.686]	[0.586]
NZ_CP017708.1	NZ_CP017708.1@3	441287	441982	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[368]	['2.20e-05']	[0.668]	[0.563]
NZ_CP017708.1	NZ_CP017708.1@28	2356127	2357653	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1887]	['8.60e-51']	[0.485]	[0.866]
NZ_CP017708.1	NZ_CP017708.1@14	1146736	1149285	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[919]	['2.50e-10']	[0.362]	[0.365]
NZ_CP017708.1	NZ_CP017708.1@44	3367828	3368463	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2690]	['8.30e-05']	[0.358]	[0.358]
NZ_CP017708.1	NZ_CP017708.1@64	4573567	4574349	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[3597]	['1.40e-03']	[0.536]	[0.451]
NZ_CP017708.1	NZ_CP017708.1@2	286262	287428	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[239]	['3.20e-41']	[0.501]	[0.681]
NZ_CP017708.1	NZ_CP017708.1@122	9021095	9022225	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[7207]	['1.30e-18']	[0.867]	[0.361]
NZ_CP017708.1	NZ_CP017708.1@92	6606408	6617875	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B', 'TPR_0_CAS-III-B', 'TPR_0_CAS-III-B']	[5257, 5258, 5259]	['1.20e-51', '8.20e-148', '1.40e-164']	[0.892, 0.823, 0.664]	[0.387, 0.355, 0.367]
NZ_CP017708.1	NZ_CP017708.1@67	4752153	4753337	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[3737]	['2.50e-04']	[0.446]	[0.525]
NZ_CP017708.1	NZ_CP017708.1@86	6198920	6199828	False	0%	NA	III-D	1.0	['Mem_04_0_CAS-III-D']	[4903]	['4.90e-03']	[0.323]	[0.373]
NZ_CP017708.1	NZ_CP017708.1@84	6168440	6169054	False	0%	0%	I-A	0.0	['PD_DExK_1_CAS-I-II-III-IV-V-VI']	[4873]	['4.30e-60']	[0.99]	[0.951]
NZ_CP017708.1	NZ_CP017708.1@22	1455610	1461553	False	0%	0%	I-A	0.0	['PD_DExK_1_CAS-I-II-III-IV-V-VI', '2OG_1_CAS-I-II-III-IV-V-VI']	[1148, 1152]	['4.70e-06', '1.10e-04']	[0.49, 0.34]	[0.527, 0.84]
NZ_CP017708.1	NZ_CP017708.1@30	2540699	2541439	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2034]	['7.00e-06']	[0.51]	[0.444]
NZ_CP017708.1	NZ_CP017708.1@9	818477	821257	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[674]	['2.30e-03']	[0.348]	[0.424]
NZ_CP017708.1	NZ_CP017708.1@39	3020438	3021064	False	0%	0%	I-A	0.0	['PD_DExK_1_CAS-I-II-III-IV-V-VI']	[2409]	['1.50e-07']	[0.608]	[0.655]
NZ_CP017708.1	NZ_CP017708.1@48	3873074	3873562	False	0%	0%	I-A	0.0	['PD_DExK_1_CAS-I-II-III-IV-V-VI']	[3052]	['1.40e-07']	[0.773]	[0.65]
NZ_CP017708.1	NZ_CP017708.1@91	6572231	6573444	False	0%	0%	I-A	0.0	['2OG_1_CAS-I-II-III-IV-V-VI', '2OG_1_CAS-I-II-III-IV-V-VI']	[5227, 5228]	['3.70e-18', '4.70e-13']	[0.431, 0.425]	[0.968, 0.979]
NZ_CP017708.1	NZ_CP017708.1@95	6760925	6762043	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[5359]	['9.70e-09']	[0.764]	[0.512]
NZ_CP017708.1	NZ_CP017708.1@38	2971432	2982242	False	0%	NA	III-B	2.0	['TPR_0_CAS-III-B', 'RT_0_CAS-III-AM-III-B']	[2375, 2379]	['5.80e-14', '1.10e-59']	[0.306, 0.424]	[0.393, 0.869]
NZ_CP017708.1	NZ_CP017708.1@41	3200637	3201692	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[2544]	['2.80e-15']	[0.693]	[0.375]
NZ_CP017708.1	NZ_CP017708.1@90	6533326	6533967	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[5190]	['3.30e-25']	[0.537]	[0.342]
NZ_CP017708.1	NZ_CP017708.1@49	3882404	3883279	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[3062]	['6.20e-09']	[0.479]	[0.5]
NZ_CP017708.1	NZ_CP017708.1@52	3960029	3962269	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[3130]	['2.30e-17']	[0.482]	[0.584]
NZ_CP017708.1	NZ_CP017708.1@32	2584992	2586677	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[2065]	['2.80e-64']	[0.479]	[0.869]
NZ_CP017708.1	NZ_CP017708.1@34	2710349	2712163	False	0%	0%	I-A	0.0	['PD_DExK_1_CAS-I-II-III-IV-V-VI', 'PD_DExK_1_CAS-I-II-III-IV-V-VI']	[2149, 2151]	['1.90e-66', '1.10e-31']	[0.985, 0.712]	[0.99, 0.798]
NZ_CP017708.1	NZ_CP017708.1@110	7853623	7854396	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[6241]	['3.20e-40']	[0.535]	[0.47]
NZ_CP017708.1	NZ_CP017708.1@81	6074886	6075998	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[4784]	['3.30e-20']	[0.806]	[0.611]
NZ_CP017708.1	NZ_CP017708.1@18	1392862	1394643	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1100]	['7.30e-07']	[0.365]	[0.424]
NZ_CP017708.1	NZ_CP017708.1@75	5426871	5427875	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[4245]	['2.40e-09']	[0.985]	[0.789]
NZ_CP017708.1	NZ_CP017708.1@108	7653861	7657517	False	0%	0%	I-C	1.0	['HEAT_CxxC_PDDEXK_0_CAS-I-C']	[6113]	['2.10e-26']	[0.392]	[0.493]
NZ_CP017708.1	NZ_CP017708.1@29	2503796	2505037	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B']	[2017]	['1.00e-06']	[0.527]	[0.564]
NZ_CP017708.1	NZ_CP017708.1@63	4558808	4560136	False	0%	0%	I-C	1.0	['HEAT_CxxC_PDDEXK_0_CAS-I-C']	[3584]	['1.20e-07']	[0.438]	[0.358]
NZ_CP017708.1	NZ_CP017708.1@97	6882170	6883387	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[5467]	['4.70e-03']	[0.323]	[0.472]
NZ_CP017708.1	NZ_CP017708.1@125	9319226	9319699	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[7453]	['2.90e-03']	[0.538]	[0.61]
NZ_CP017708.1	NZ_CP017708.1@58	4137894	4138079	False	17%	NA	III-B	4.0	['Cas10_1_IIIB']	[3260]	['3.40e-15']	[0.855]	[0.474]
NZ_CP017708.1	NZ_CP017708.1@35	2804410	2806086	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[2223]	['8.20e-64']	[0.479]	[0.886]
NZ_CP017708.1	NZ_CP017708.1@82	6091294	6097051	False	0%	NA	III-B	2.0	['TPR_1_CAS-III-B', 'RT_0_CAS-III-AM-III-B', 'RT_0_CAS-III-AM-III-B']	[4801, 4805, 4806]	['5.50e-04', '1.50e-24', '6.80e-17']	[0.513, 0.768, 0.433]	[0.359, 0.53, 0.305]
NZ_CP017708.1	NZ_CP017708.1@57	4111948	4114371	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[3237]	['1.80e-16']	[0.4]	[0.381]
NZ_CP017708.1	NZ_CP017708.1@40	3155530	3156942	False	0%	0%	I-A	0.0	['RT_0_CAS-I-II-III-IV-V-VI']	[2513]	['3.50e-28']	[0.452]	[0.995]
NZ_CP017708.1	NZ_CP017708.1@96	6835308	6836108	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[5429]	['7.20e-04']	[0.39]	[0.356]
NZ_CP017708.1	NZ_CP017708.1@124	9263898	9268218	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B', '2OG_1_CAS-I-II-III-IV-V-VI']	[7398, 7401]	['6.50e-41', '6.00e-05']	[0.599, 0.34]	[0.57, 0.84]
NZ_CP017708.1	NZ_CP017708.1@42	3279152	3279574	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2620]	['9.80e-03']	[0.567]	[0.317]
NZ_CP017708.1	NZ_CP017708.1@26	1809300	1811027	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[1427]	['2.60e-61']	[0.465]	[0.883]
NZ_CP017708.1	NZ_CP017708.1@33	2683591	2685099	False	0%	NA	III-A	1.0	['RT_0_CAS-III-AM-III-B']	[2129]	['1.70e-48']	[0.495]	[0.872]
NZ_CP017708.1	NZ_CP017708.1@23	1476887	1479439	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[1169]	['4.20e-13']	[0.337]	[0.412]
NZ_CP017708.1	NZ_CP017708.1@118	8746718	8753714	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B', 'TPR_0_CAS-III-B', 'TPR_1_CAS-III-B']	[6983, 6984, 6986]	['5.80e-04', '2.60e-04', '4.90e-07']	[0.398, 0.344, 0.35]	[0.333, 0.322, 0.371]
