Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csm3gr7_0_CAS-III-A-III-D	NZ_CP017708.1_6904	933	210	0.053	11.8	8654926	8657724	NZ_CP017708.1	6904	0.15005359056806003	0.22380952380952382	-1
Csx3_2_CAS-I-III	NZ_CP017708.1_4290	464	277	5.400000000000001e-06	24.5	5479377	5480768	NZ_CP017708.1	4290	0.1314655172413793	0.1407942238267148	1
Csx3_2_CAS-I-III	NZ_CP017708.1_271	673	277	0.0013	16.7	317593	319611	NZ_CP017708.1	271	0.08915304606240713	0.21299638989169675	1
Csx3_2_CAS-I-III	NZ_CP017708.1_1151	323	277	0.0038	15.1	1459478	1460446	NZ_CP017708.1	1151	0.19504643962848298	0.21299638989169675	1
Csx3_2_CAS-I-III	NZ_CP017708.1_5947	553	277	0.024	12.5	7467835	7469493	NZ_CP017708.1	5947	0.05605786618444846	0.11191335740072202	-1
Csx3_2_CAS-I-III	NZ_CP017708.1_6113	1219	277	0.027999999999999997	12.2	7653861	7657517	NZ_CP017708.1	6113	0.03527481542247744	0.1624548736462094	1
Csx3_2_CAS-I-III	NZ_CP017708.1_4823	473	277	0.037000000000000005	11.9	6113582	6115000	NZ_CP017708.1	4823	0.08668076109936575	0.148014440433213	-1
Csx3_2_CAS-I-III	NZ_CP017708.1_2718	201	277	0.051	11.4	3404982	3405584	NZ_CP017708.1	2718	0.13432835820895522	0.09747292418772563	-1
Csx3_2_CAS-I-III	NZ_CP017708.1_4824	701	277	0.052000000000000005	11.4	6115636	6117738	NZ_CP017708.1	4824	0.05991440798858773	0.15162454873646208	-1
Csx3_2_CAS-I-III	NZ_CP017708.1_6021	289	277	0.055999999999999994	11.3	7554782	7555648	NZ_CP017708.1	6021	0.1384083044982699	0.1299638989169675	-1
Csx3_2_CAS-I-III	NZ_CP017708.1_1600	739	277	0.057999999999999996	11.2	2017337	2019553	NZ_CP017708.1	1600	0.10554803788903924	0.13357400722021662	-1
Cas6_1_CAS-I-II-III-IV-V-VI	NZ_CP017708.1_1287	862	194	0.0047	15.7	1615696	1618281	NZ_CP017708.1	1287	0.11600928074245939	0.520618556701031	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP017708.1_591	693	172	1.0999999999999999e-25	89.4	712834	714912	NZ_CP017708.1	591	0.32756132756132755	0.9883720930232558	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP017708.1_3264	113	172	1.1e-06	27.7	4139935	4140273	NZ_CP017708.1	3264	0.6194690265486725	0.3023255813953488	1
Cmr3gr5_0_CAS-III-B-III-C	NZ_CP017708.1_1752	259	373	0.042	11.3	2213049	2213825	NZ_CP017708.1	1752	0.19305019305019305	0.13404825737265416	1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_CP017708.1_213	613	292	0.048	11.8	252088	253926	NZ_CP017708.1	213	0.21207177814029363	0.4349315068493151	1
Csx1_8_CAS-III	NZ_CP017708.1_25	123	219	0.042	12.2	32381	32749	NZ_CP017708.1	25	0.5609756097560976	0.3013698630136986	1
Cmr5gr11_3_CAS-III-B	NZ_CP017708.1_2854	160	119	0.025	13.7	3611613	3612092	NZ_CP017708.1	2854	0.225	0.3025210084033613	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_3297	554	298	5.699999999999999e-72	240.8	4175217	4176878	NZ_CP017708.1	3297	0.5144404332129964	0.9261744966442953	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4300	521	298	1.7999999999999997e-65	219.5	5488484	5490046	NZ_CP017708.1	4300	0.5143953934740882	0.8825503355704698	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6032	381	298	5.099999999999999e-65	218.0	7568681	7569823	NZ_CP017708.1	6032	0.7007874015748031	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2065	562	298	2.7999999999999994e-64	215.6	2584992	2586677	NZ_CP017708.1	2065	0.4786476868327402	0.8691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2223	559	298	8.199999999999997e-64	214.1	2804410	2806086	NZ_CP017708.1	2223	0.47942754919499103	0.8859060402684564	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4313	502	298	3.6e-62	208.7	5503546	5505051	NZ_CP017708.1	4313	0.4800796812749004	0.7718120805369127	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_1427	576	298	2.6e-61	205.9	1809300	1811027	NZ_CP017708.1	1427	0.4652777777777778	0.8825503355704698	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2379	613	298	1.1000000000000002e-59	200.6	2980404	2982242	NZ_CP017708.1	2379	0.42414355628058725	0.8691275167785235	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4296	505	298	4.2000000000000006e-54	182.2	5484633	5486147	NZ_CP017708.1	4296	0.497029702970297	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_7299	526	298	6.6e-51	171.7	9148539	9150116	NZ_CP017708.1	7299	0.4828897338403042	0.889261744966443	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_1887	509	298	8.6e-51	171.3	2356127	2357653	NZ_CP017708.1	1887	0.48526522593320237	0.8657718120805369	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2129	503	298	1.6999999999999998e-48	163.8	2683591	2685099	NZ_CP017708.1	2129	0.49502982107355864	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6058	254	298	9.100000000000001e-43	145.0	7603542	7604303	NZ_CP017708.1	6058	0.5984251968503937	0.5134228187919463	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_5027	238	298	1e-41	141.5	6361590	6362303	NZ_CP017708.1	5027	0.7058823529411765	0.5906040268456376	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_239	389	298	3.2e-41	139.9	286262	287428	NZ_CP017708.1	239	0.5012853470437018	0.6812080536912751	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_7398	279	298	6.5e-41	138.9	9263898	9264734	NZ_CP017708.1	7398	0.5985663082437276	0.5704697986577181	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6241	258	298	3.2e-40	136.6	7853623	7854396	NZ_CP017708.1	6241	0.5348837209302325	0.4697986577181208	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6055	269	298	3.3e-38	130.0	7601106	7601912	NZ_CP017708.1	6055	0.5130111524163569	0.4697986577181208	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_3294	185	298	8e-38	128.7	4174076	4174630	NZ_CP017708.1	3294	0.7567567567567568	0.4798657718120805	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2052	396	298	3.0999999999999996e-35	120.2	2574186	2575373	NZ_CP017708.1	2052	0.5126262626262627	0.6812080536912751	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2050	317	298	4.6e-29	100.0	2571894	2572844	NZ_CP017708.1	2050	0.4037854889589905	0.3859060402684564	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_5190	214	298	3.3000000000000003e-25	87.3	6533326	6533967	NZ_CP017708.1	5190	0.5373831775700935	0.3422818791946309	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4805	203	298	1.4999999999999998e-24	85.1	6095612	6096220	NZ_CP017708.1	4805	0.7684729064039408	0.5302013422818792	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4318	81	298	7.9e-19	66.4	5507462	5507704	NZ_CP017708.1	4318	0.8024691358024691	0.22818791946308725	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_3298	354	298	1.4000000000000003e-17	62.3	4176833	4177894	NZ_CP017708.1	3298	0.2401129943502825	0.28187919463087246	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_3910	90	298	1.8e-17	61.9	4993103	4993372	NZ_CP017708.1	3910	0.7111111111111111	0.22483221476510068	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6057	280	298	1.9e-17	61.8	7602719	7603558	NZ_CP017708.1	6057	0.26071428571428573	0.24496644295302014	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_5026	325	298	5e-17	60.5	6360632	6361606	NZ_CP017708.1	5026	0.22153846153846155	0.24161073825503357	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4806	275	298	6.800000000000001e-17	60.0	6096227	6097051	NZ_CP017708.1	4806	0.43272727272727274	0.3053691275167785	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6240	329	298	2.6e-16	58.1	7852665	7853651	NZ_CP017708.1	6240	0.2188449848024316	0.24161073825503357	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_844	243	298	6.4e-16	56.8	1037609	1038337	NZ_CP017708.1	844	0.4444444444444444	0.3724832214765101	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_7300	231	298	1.5e-15	55.6	9150893	9151585	NZ_CP017708.1	7300	0.5281385281385281	0.40604026845637586	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4319	105	298	4.8e-15	54.0	5507688	5508002	NZ_CP017708.1	4319	0.638095238095238	0.22483221476510068	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2513	471	298	5e-15	53.9	3155530	3156942	NZ_CP017708.1	2513	0.49256900212314225	0.7583892617449665	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4898	108	298	1.9e-14	52.0	6196560	6196883	NZ_CP017708.1	4898	0.7129629629629629	0.2751677852348993	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2224	225	298	6.5e-09	33.8	2806629	2807303	NZ_CP017708.1	2224	0.23555555555555555	0.17785234899328858	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6054	292	298	1.7e-07	29.2	7600169	7601044	NZ_CP017708.1	6054	0.1678082191780822	0.1644295302013423	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2225	98	298	1.8000000000000001e-06	25.8	2807242	2807535	NZ_CP017708.1	2225	0.5102040816326531	0.16778523489932887	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_7399	284	298	4.9e-05	21.1	9264745	9265596	NZ_CP017708.1	7399	0.16901408450704225	0.1610738255033557	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4317	83	298	0.0006	17.5	5507119	5507367	NZ_CP017708.1	4317	0.7710843373493976	0.23154362416107382	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_5189	146	298	0.00061	17.5	6532680	6533117	NZ_CP017708.1	5189	0.4863013698630137	0.2550335570469799	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2049	141	298	0.00063	17.5	2571284	2571706	NZ_CP017708.1	2049	0.36879432624113473	0.16778523489932887	1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_2226	143	298	0.00067	17.4	2807723	2808151	NZ_CP017708.1	2226	0.46153846153846156	0.23825503355704697	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_4899	77	298	0.0023	15.6	6197061	6197291	NZ_CP017708.1	4899	0.8701298701298701	0.2348993288590604	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_6110	111	298	0.0025	15.5	7650983	7651315	NZ_CP017708.1	6110	0.2882882882882883	0.10738255033557047	-1
RT_0_CAS-III-AM-III-B	NZ_CP017708.1_3911	83	298	0.0068	14.1	4993467	4993715	NZ_CP017708.1	3911	0.8072289156626506	0.24161073825503357	-1
RT_0_CAS-I-E	NZ_CP017708.1_1887	509	414	0.0005	17.7	2356127	2357653	NZ_CP017708.1	1887	0.3791748526522593	0.45893719806763283	-1
RT_0_CAS-I-E	NZ_CP017708.1_4296	505	414	0.0013	16.3	5484633	5486147	NZ_CP017708.1	4296	0.0891089108910891	0.10869565217391304	1
RT_0_CAS-I-E	NZ_CP017708.1_7299	526	414	0.0035	14.9	9148539	9150116	NZ_CP017708.1	7299	0.0817490494296578	0.10386473429951691	1
RT_0_CAS-I-E	NZ_CP017708.1_2052	396	414	0.0072	13.9	2574186	2575373	NZ_CP017708.1	2052	0.11363636363636363	0.10869565217391304	1
RT_0_CAS-I-E	NZ_CP017708.1_4898	108	414	0.013000000000000001	13.0	6196560	6196883	NZ_CP017708.1	4898	0.42592592592592593	0.1111111111111111	-1
RT_0_CAS-I-E	NZ_CP017708.1_4806	275	414	0.025	12.1	6096227	6097051	NZ_CP017708.1	4806	0.16727272727272727	0.1111111111111111	1
RT_0_CAS-I-E	NZ_CP017708.1_239	389	414	0.032	11.7	286262	287428	NZ_CP017708.1	239	0.11825192802056556	0.1111111111111111	-1
RT_0_CAS-I-E	NZ_CP017708.1_2129	503	414	0.038	11.5	2683591	2685099	NZ_CP017708.1	2129	0.08946322067594434	0.10869565217391304	1
RT_0_CAS-I-E	NZ_CP017708.1_2379	613	414	0.064	10.7	2980404	2982242	NZ_CP017708.1	2379	0.0766721044045677	0.11352657004830918	1
Cas5_1_CAS-I-A	NZ_CP017708.1_5955	161	192	0.028999999999999998	12.7	7477593	7478075	NZ_CP017708.1	5955	0.13664596273291926	0.11458333333333333	1
Csm5gr7_1_CAS-III-A-III-D	NZ_CP017708.1_593	636	369	0.047	12.1	720642	722549	NZ_CP017708.1	593	0.08176100628930817	0.13821138211382114	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_1502	339	284	2.4e-06	25.8	1894169	1895185	NZ_CP017708.1	1502	0.1887905604719764	0.22887323943661972	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_3672	342	284	0.0014	16.8	4668018	4669043	NZ_CP017708.1	3672	0.15204678362573099	0.2007042253521127	1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_5879	375	284	0.0067	14.5	7374105	7375229	NZ_CP017708.1	5879	0.10133333333333333	0.15492957746478872	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_5811	137	284	0.02	13.0	7285345	7285755	NZ_CP017708.1	5811	0.4233576642335766	0.20774647887323944	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_3939	323	284	0.027000000000000003	12.6	5034434	5035402	NZ_CP017708.1	3939	0.17956656346749225	0.2007042253521127	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_6334	180	284	0.027999999999999997	12.5	7971193	7971732	NZ_CP017708.1	6334	0.2777777777777778	0.19014084507042253	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP017708.1_4707	351	284	0.066	11.3	5977162	5978214	NZ_CP017708.1	4707	0.1452991452991453	0.19718309859154928	1
Cas8b1_6_CAS-I-B	NZ_CP017708.1_346	314	569	0.068	10.5	412474	413415	NZ_CP017708.1	346	0.14968152866242038	0.08260105448154657	1
Cas8a3_3_CAS-I-A	NZ_CP017708.1_4472	1139	406	0.09300000000000001	10.1	5695839	5699255	NZ_CP017708.1	4472	0.16154521510096576	0.15270935960591134	-1
Csn2_11_CAS-II-A	NZ_CP017708.1_6295	576	283	0.022000000000000002	13.1	7921479	7923206	NZ_CP017708.1	6295	0.1527777777777778	0.18021201413427562	-1
Csn2_11_CAS-II-A	NZ_CP017708.1_6298	644	283	0.027000000000000003	12.8	7930722	7932653	NZ_CP017708.1	6298	0.17857142857142858	0.26148409893992935	-1
Cas3_1_CAS-I-D	NZ_CP017708.1_3445	470	353	0.00027	18.8	4378285	4379694	NZ_CP017708.1	3445	0.40638297872340423	0.509915014164306	-1
Cas3_1_CAS-I-D	NZ_CP017708.1_6603	830	353	0.0007700000000000001	17.3	8309709	8312198	NZ_CP017708.1	6603	0.11204819277108434	0.254957507082153	1
Cas3_1_CAS-I-D	NZ_CP017708.1_5341	509	353	0.002	16.0	6724413	6725939	NZ_CP017708.1	5341	0.1925343811394892	0.45042492917847027	1
Cas3_1_CAS-I-D	NZ_CP017708.1_3712	503	353	0.045	11.5	4716075	4717583	NZ_CP017708.1	3712	0.20079522862823063	0.26345609065155806	-1
Cmr6gr7_3_CAS-III-B-III-C	NZ_CP017708.1_595	307	250	0.0039	15.6	723028	723948	NZ_CP017708.1	595	0.3583061889250814	0.468	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_3653	418	577	2.5e-16	58.0	4635990	4637243	NZ_CP017708.1	3653	0.35167464114832536	0.27902946273830154	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_450	466	577	2.1e-15	54.9	543023	544420	NZ_CP017708.1	450	0.296137339055794	0.2634315424610052	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_4610	446	577	3.1e-15	54.4	5859324	5860661	NZ_CP017708.1	4610	0.4260089686098655	0.3431542461005199	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5948	420	577	4.9e-15	53.7	7469654	7470913	NZ_CP017708.1	5948	0.4142857142857143	0.3275563258232236	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5361	610	577	5.8e-15	53.4	6763155	6764984	NZ_CP017708.1	5361	0.22950819672131148	0.25476603119584057	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6474	166	577	1e-14	52.6	8145241	8145738	NZ_CP017708.1	6474	0.7168674698795181	0.23050259965337955	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5841	407	577	1.1e-14	52.6	7324288	7325508	NZ_CP017708.1	5841	0.4275184275184275	0.3292894280762565	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6128	407	577	1.2e-14	52.5	7678413	7679633	NZ_CP017708.1	6128	0.3857493857493858	0.29982668977469673	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5313	451	577	1.3e-14	52.3	6692443	6693795	NZ_CP017708.1	5313	0.31929046563192903	0.2391681109185442	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2071	406	577	1.5999999999999998e-14	52.0	2591630	2592847	NZ_CP017708.1	2071	0.4408866995073892	0.3379549393414211	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_200	407	577	1.7e-14	51.9	226096	227316	NZ_CP017708.1	200	0.43734643734643736	0.3362218370883882	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2581	407	577	2.3e-14	51.4	3240433	3241653	NZ_CP017708.1	2581	0.39803439803439805	0.30849220103986136	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6493	428	577	2.4e-14	51.4	8162881	8164164	NZ_CP017708.1	6493	0.4182242990654206	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_7175	588	577	4.2000000000000004e-14	50.6	8975119	8976882	NZ_CP017708.1	7175	0.23129251700680273	0.24783362218370883	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6559	442	577	4.5000000000000004e-14	50.5	8253550	8254875	NZ_CP017708.1	6559	0.31221719457013575	0.2634315424610052	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6384	401	577	4.6e-14	50.5	8029479	8030681	NZ_CP017708.1	6384	0.4912718204488778	0.35008665511265163	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_4077	420	577	5.799999999999999e-14	50.2	5231569	5232828	NZ_CP017708.1	4077	0.44285714285714284	0.36741767764298094	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2195	415	577	6.8e-14	49.9	2767024	2768268	NZ_CP017708.1	2195	0.45542168674698796	0.341421143847487	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6157	424	577	7.1e-14	49.9	7714899	7716170	NZ_CP017708.1	6157	0.4363207547169811	0.8821490467937608	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_4969	390	577	8e-14	49.7	6285444	6286613	NZ_CP017708.1	4969	0.3076923076923077	0.23050259965337955	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_3440	393	577	8.100000000000001e-14	49.7	4368408	4369586	NZ_CP017708.1	3440	0.5267175572519084	0.3830155979202773	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_1190	402	577	1e-13	49.4	1505256	1506461	NZ_CP017708.1	1190	0.4427860696517413	0.3362218370883882	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6824	407	577	2.3e-13	48.2	8569169	8570389	NZ_CP017708.1	6824	0.43734643734643736	0.3362218370883882	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_1634	407	577	2.3e-13	48.1	2076903	2078123	NZ_CP017708.1	1634	0.3316953316953317	0.2530329289428076	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_4199	416	577	5.2e-13	47.0	5369645	5370892	NZ_CP017708.1	4199	0.4495192307692308	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_1146	409	577	5.4e-13	47.0	1453980	1455206	NZ_CP017708.1	1146	0.37897310513447435	0.292894280762565	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2355	442	577	5.4e-13	46.9	2944297	2945622	NZ_CP017708.1	2355	0.3257918552036199	0.2391681109185442	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_1028	415	577	1.2e-12	45.8	1288749	1289993	NZ_CP017708.1	1028	0.4530120481927711	0.3396880415944541	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6333	423	577	2.4e-12	44.8	7969788	7971056	NZ_CP017708.1	6333	0.41843971631205673	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2822	405	577	2.9999999999999997e-12	44.5	3568017	3569231	NZ_CP017708.1	2822	0.3802469135802469	0.29462738301559793	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_4645	330	577	4.7000000000000006e-12	43.8	5899378	5900367	NZ_CP017708.1	4645	0.41515151515151516	0.24436741767764297	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5904	278	577	8e-12	43.1	7407326	7408159	NZ_CP017708.1	5904	0.7877697841726619	0.37954939341421146	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5727	461	577	8.8e-12	43.0	7185610	7186992	NZ_CP017708.1	5727	0.31670281995661603	0.24263431542461006	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5582	385	577	9.8e-12	42.8	7013146	7014300	NZ_CP017708.1	5582	0.3948051948051948	0.2876949740034662	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5882	406	577	1.0000000000000001e-11	42.7	7378464	7379681	NZ_CP017708.1	5882	0.3054187192118227	0.2270363951473137	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_780	420	577	7.6e-11	39.9	959515	960774	NZ_CP017708.1	780	0.3976190476190476	0.32062391681109187	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6307	420	577	8.7e-11	39.7	7942833	7944092	NZ_CP017708.1	6307	0.41904761904761906	0.31369150779896016	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_1657	417	577	2.2000000000000002e-10	38.3	2107645	2108895	NZ_CP017708.1	1657	0.3908872901678657	0.292894280762565	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6912	152	577	3e-10	37.9	8666751	8667206	NZ_CP017708.1	6912	0.5	0.1369150779896014	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2067	434	577	3e-10	37.9	2587208	2588509	NZ_CP017708.1	2067	0.3064516129032258	0.24263431542461006	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2981	180	577	3.3e-10	37.7	3769188	3769727	NZ_CP017708.1	2981	0.6666666666666666	0.2322357019064125	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2707	398	577	3.5000000000000003e-10	37.6	3390928	3392121	NZ_CP017708.1	2707	0.19597989949748743	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_996	162	577	4.2000000000000005e-10	37.4	1238426	1238911	NZ_CP017708.1	996	0.47530864197530864	0.1386481802426343	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_5612	404	577	4.4000000000000003e-10	37.3	7057957	7059168	NZ_CP017708.1	5612	0.19554455445544555	0.14211438474870017	1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_2413	449	577	4.7e-10	37.2	3023841	3025187	NZ_CP017708.1	2413	0.32293986636971045	0.24783362218370883	-1
Cas12f4_0_CAS-V-F	NZ_CP017708.1_6581	405	577	8.599999999999999e-10	36.4	8287766	8288980	NZ_CP017708.1	6581	0.1925925925925926	0.14038128249566725	1
