Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas9_1_II	NZ_CAFN01000052.1_74	163	1120	0.011000000000000001	12.1	87675	88163	NZ_CAFN01000052.1	74	0.2822085889570552	0.045535714285714284	-1
Cas9_1_II	NZ_CAFN01000157.1_21	594	1120	0.013999999999999999	11.9	37140	38921	NZ_CAFN01000157.1	21	0.12962962962962962	0.07321428571428572	-1
Cas9_1_II	NZ_CAFN01000224.1_2	163	1120	0.013999999999999999	11.9	895	1383	NZ_CAFN01000224.1	2	0.2822085889570552	0.045535714285714284	1
Cas9_1_II	NZ_CAFN01000319.1_1	582	1120	0.013999999999999999	11.8	700	2445	NZ_CAFN01000319.1	1	0.1323024054982818	0.07321428571428572	1
Cas9_1_II	NZ_CAFN01000011.1_17	344	1120	0.018000000000000002	11.5	27749	28780	NZ_CAFN01000011.1	17	0.13372093023255813	0.045535714285714284	1
Cas9_1_II	NZ_CAFN01000235.1_5	396	1120	0.024	11.0	3790	4977	NZ_CAFN01000235.1	5	0.11616161616161616	0.045535714285714284	1
Cas9_1_II	NZ_CAFN01000566.1_1	595	1120	0.028999999999999998	10.8	430	2214	NZ_CAFN01000566.1	1	0.0773109243697479	0.045535714285714284	1
Cas9_1_II	NZ_CAFN01000679.1_34	588	1120	0.034	10.6	40712	42475	NZ_CAFN01000679.1	34	0.0782312925170068	0.045535714285714284	1
Cas9_1_II	NZ_CAFN01000357.1_4	145	1120	0.037000000000000005	10.4	1307	1741	NZ_CAFN01000357.1	4	0.31724137931034485	0.045535714285714284	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000021.1_33	655	218	4.6e-16	57.5	31159	33123	NZ_CAFN01000021.1	33	0.22442748091603054	0.7201834862385321	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000057.1_37	315	218	2.8999999999999998e-06	25.5	38230	39174	NZ_CAFN01000057.1	37	0.346031746031746	0.46788990825688076	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000057.1_10	315	218	0.00011999999999999999	20.2	5889	6833	NZ_CAFN01000057.1	10	0.27936507936507937	0.3073394495412844	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000057.1_8	336	218	0.00053	18.1	4439	5446	NZ_CAFN01000057.1	8	0.27380952380952384	0.3256880733944954	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000057.1_35	424	218	0.0012	16.9	35897	37168	NZ_CAFN01000057.1	35	0.17452830188679244	0.3211009174311927	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000057.1_12	296	218	0.0091	14.0	7150	8037	NZ_CAFN01000057.1	12	0.16216216216216217	0.22018348623853212	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CAFN01000057.1_15	404	218	0.032	12.3	8793	10004	NZ_CAFN01000057.1	15	0.2623762376237624	0.3853211009174312	-1
Cas6f_1_CAS-I-II-III-IV-V-VI	NZ_CAFN01000026.1_9	638	185	0.065	11.7	10506	12419	NZ_CAFN01000026.1	9	0.13793103448275862	0.3783783783783784	-1
Cas10_0_III	NZ_CAFN01000239.1_2	711	414	1.1999999999999998e-53	181.0	149	2281	NZ_CAFN01000239.1	2	0.7819971870604782	0.9879227053140096	-1
Cas10_0_III	NZ_CAFN01000057.1_17	772	414	1.5999999999999998e-53	180.6	10717	13032	NZ_CAFN01000057.1	17	0.7202072538860104	0.9879227053140096	-1
Cas10_0_III	NZ_CAFN01000057.1_39	771	414	5.7000000000000003e-11	40.4	39705	42017	NZ_CAFN01000057.1	39	0.3022049286640726	0.5748792270531401	-1
Cas10_0_III	NZ_CAFN01000021.1_38	1110	414	0.006999999999999999	13.7	35822	39151	NZ_CAFN01000021.1	38	0.13603603603603603	0.2971014492753623	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_12	296	210	1.0999999999999998e-76	255.5	7150	8037	NZ_CAFN01000057.1	12	0.7736486486486487	1.0	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_10	315	210	8.8e-24	82.6	5889	6833	NZ_CAFN01000057.1	10	0.6253968253968254	0.9047619047619048	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_16	240	210	9.8e-23	79.1	10001	10720	NZ_CAFN01000057.1	16	0.825	0.9142857142857143	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_37	315	210	1.2e-21	75.6	38230	39174	NZ_CAFN01000057.1	37	0.692063492063492	0.9857142857142858	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_8	336	210	1.2e-10	39.7	4439	5446	NZ_CAFN01000057.1	8	0.6458333333333334	0.9523809523809523	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_35	424	210	2.6e-06	25.5	35897	37168	NZ_CAFN01000057.1	35	0.15566037735849056	0.3238095238095238	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_CAFN01000057.1_15	404	210	0.0036	15.2	8793	10004	NZ_CAFN01000057.1	15	0.2698019801980198	0.41904761904761906	-1
Cas12e_1_CAS-V-E	NZ_CAFN01000665.1_15	258	986	0.039	10.1	16898	17671	NZ_CAFN01000665.1	15	0.4069767441860465	0.10649087221095335	-1
Csx3_2_CAS-I-III	NZ_CAFN01000157.1_10	310	277	1.5999999999999997e-91	304.6	22166	23095	NZ_CAFN01000157.1	10	0.9225806451612903	0.9747292418772563	1
Csx3_2_CAS-I-III	NZ_CAFN01000472.1_1	164	277	8.8e-46	154.6	1	492	NZ_CAFN01000472.1	1	0.8780487804878049	0.48375451263537905	-1
Csx3_2_CAS-I-III	NZ_CAFN01000501.1_10	454	277	4.4e-06	24.4	8031	9392	NZ_CAFN01000501.1	10	0.11233480176211454	0.11191335740072202	-1
Csx3_2_CAS-I-III	NZ_CAFN01000174.1_2	48	277	0.00033	18.2	1185	1328	NZ_CAFN01000174.1	2	0.9166666666666666	0.1588447653429603	-1
Csx3_2_CAS-I-III	NZ_CAFN01000368.1_37	223	277	0.00067	17.2	51065	51733	NZ_CAFN01000368.1	37	0.11210762331838565	0.09025270758122744	1
Csx3_2_CAS-I-III	NZ_CAFN01000680.1_3	611	277	0.0008900000000000001	16.8	1229	3061	NZ_CAFN01000680.1	3	0.07692307692307693	0.09025270758122744	1
Csx3_2_CAS-I-III	NZ_CAFN01000036.1_26	278	277	0.0099	13.4	26651	27484	NZ_CAFN01000036.1	26	0.1618705035971223	0.1624548736462094	1
Csx3_2_CAS-I-III	NZ_CAFN01000061.1_52	470	277	0.015	12.8	60564	61973	NZ_CAFN01000061.1	52	0.10212765957446808	0.1624548736462094	-1
Csx3_2_CAS-I-III	NZ_CAFN01000667.1_35	854	277	0.018000000000000002	12.5	41605	44166	NZ_CAFN01000667.1	35	0.09953161592505855	0.3140794223826715	1
Csx3_2_CAS-I-III	NZ_CAFN01000357.1_16	640	277	0.036000000000000004	11.5	15795	17714	NZ_CAFN01000357.1	16	0.046875	0.10830324909747292	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CAFN01000653.1_2	430	172	5.4000000000000005e-05	21.7	372	1661	NZ_CAFN01000653.1	2	0.46744186046511627	0.8546511627906976	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CAFN01000157.1_9	487	172	7e-05	21.4	20620	22080	NZ_CAFN01000157.1	9	0.4127310061601643	0.8546511627906976	-1
Cmr3gr5_0_CAS-III-B-III-C	NZ_CAFN01000049.1_65	256	373	0.0043	14.2	81781	82548	NZ_CAFN01000049.1	65	0.3671875	0.24932975871313673	-1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_CAFN01000001.1_118	1071	292	0.008	14.0	123842	127054	NZ_CAFN01000001.1	118	0.16900093370681607	0.5924657534246576	1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_CAFN01000535.1_4	142	292	0.05	11.4	1601	2026	NZ_CAFN01000535.1	4	0.5211267605633803	0.23972602739726026	1
Csf4_2_IVA1	NZ_CAFN01000022.1_20	593	526	0.027000000000000003	11.5	25288	27066	NZ_CAFN01000022.1	20	0.08263069139966273	0.09125475285171103	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000021.1_26	655	298	2.5e-78	261.4	23426	25390	NZ_CAFN01000021.1	26	0.42290076335877863	0.9328859060402684	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000036.1_2	497	298	1.7e-61	206.1	843	2333	NZ_CAFN01000036.1	2	0.5352112676056338	0.9060402684563759	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000137.1_1	475	298	7.6e-60	200.7	719	2143	NZ_CAFN01000137.1	1	0.5157894736842106	0.7651006711409396	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000598.1_1	312	298	6.3e-56	187.8	2	937	NZ_CAFN01000598.1	1	0.8044871794871795	0.8422818791946308	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000504.1_1	493	298	1.7999999999999997e-55	186.3	1194	2672	NZ_CAFN01000504.1	1	0.4543610547667343	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000679.1_34	588	298	2.2999999999999998e-55	186.0	40712	42475	NZ_CAFN01000679.1	34	0.42517006802721086	0.8389261744966443	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000319.1_1	582	298	6.099999999999999e-55	184.6	700	2445	NZ_CAFN01000319.1	1	0.42783505154639173	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000157.1_21	594	298	6.4e-55	184.5	37140	38921	NZ_CAFN01000157.1	21	0.41919191919191917	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000647.1_1	381	298	1.7e-54	183.1	134	1276	NZ_CAFN01000647.1	1	0.6561679790026247	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000566.1_1	595	298	3.8999999999999996e-54	181.9	430	2214	NZ_CAFN01000566.1	1	0.3831932773109244	0.7483221476510067	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000148.1_1	592	298	6.6e-54	181.2	1	1776	NZ_CAFN01000148.1	1	0.4206081081081081	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000291.1_1	433	298	1.0999999999999999e-53	180.4	698	1996	NZ_CAFN01000291.1	1	0.5196304849884527	0.7348993288590604	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000052.1_35	443	298	1.1999999999999998e-53	180.3	34341	35669	NZ_CAFN01000052.1	35	0.5079006772009029	0.7348993288590604	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000268.1_4	353	298	2.7e-53	179.1	3462	4520	NZ_CAFN01000268.1	4	0.8016997167138811	0.9295302013422819	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000047.1_82	568	298	3e-51	172.5	85334	87037	NZ_CAFN01000047.1	82	0.3996478873239437	0.7416107382550335	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000519.1_1	292	298	2.5e-46	156.3	1	876	NZ_CAFN01000519.1	1	0.6404109589041096	0.610738255033557	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000677.1_1	240	298	7.400000000000001e-46	154.8	10	729	NZ_CAFN01000677.1	1	0.9208333333333333	0.738255033557047	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000610.1_1	270	298	1.3e-41	140.9	2	811	NZ_CAFN01000610.1	1	0.6074074074074074	0.5604026845637584	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000501.1_17	503	298	6.6e-39	131.9	15198	16706	NZ_CAFN01000501.1	17	0.47912524850894633	0.7785234899328859	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000008.1_26	502	298	6.7e-37	125.3	31714	33219	NZ_CAFN01000008.1	26	0.4163346613545817	0.6510067114093959	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000584.1_1	172	298	5.2e-29	99.4	2	517	NZ_CAFN01000584.1	1	0.813953488372093	0.45302013422818793	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000092.1_5	242	298	7.2e-25	85.8	2681	3406	NZ_CAFN01000092.1	5	0.49173553719008267	0.3724832214765101	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000114.1_3	272	298	3.3e-23	80.4	514	1329	NZ_CAFN01000114.1	3	0.47794117647058826	0.41946308724832215	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000052.1_75	142	298	5.4e-23	79.7	88440	88865	NZ_CAFN01000052.1	75	0.9154929577464789	0.41946308724832215	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000689.1_15	397	298	2.8e-22	77.3	14296	15486	NZ_CAFN01000689.1	15	0.2947103274559194	0.36577181208053694	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000307.1_1	411	298	3.4e-22	77.1	2	1234	NZ_CAFN01000307.1	1	0.2871046228710462	0.3691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000235.1_4	201	298	4.1e-22	76.8	3198	3800	NZ_CAFN01000235.1	4	0.7611940298507462	0.4228187919463087	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000079.1_8	137	298	6.1000000000000005e-22	76.2	6541	6951	NZ_CAFN01000079.1	8	0.8540145985401459	0.40939597315436244	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000277.1_1	283	298	7.299999999999999e-22	76.0	2	850	NZ_CAFN01000277.1	1	0.4204946996466431	0.3691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000114.1_4	200	298	1.5e-21	75.0	1319	1918	NZ_CAFN01000114.1	4	0.58	0.38926174496644295	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000307.1_2	137	298	1.5999999999999999e-21	74.9	1224	1634	NZ_CAFN01000307.1	2	0.6934306569343066	0.3187919463087248	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000235.1_5	396	298	5.3e-21	73.2	3790	4977	NZ_CAFN01000235.1	5	0.29292929292929293	0.35906040268456374	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000609.1_1	371	298	3.2000000000000003e-19	67.3	481	1593	NZ_CAFN01000609.1	1	0.2695417789757412	0.30201342281879195	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000277.1_2	77	298	1.1000000000000001e-18	65.5	840	1070	NZ_CAFN01000277.1	2	0.8701298701298701	0.22483221476510068	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000010.1_2	341	298	1.6e-18	65.0	4159	5181	NZ_CAFN01000010.1	2	0.2991202346041056	0.31208053691275167	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000055.1_1	112	298	3.500000000000001e-18	63.9	296	631	NZ_CAFN01000055.1	1	0.8571428571428571	0.2953020134228188	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000047.1_91	375	298	9.5e-18	62.5	98235	99359	NZ_CAFN01000047.1	91	0.29333333333333333	0.3422818791946309	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000297.1_2	375	298	9.5e-18	62.5	188	1312	NZ_CAFN01000297.1	2	0.29333333333333333	0.3422818791946309	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000556.1_5	142	298	3.8e-17	60.5	5469	5894	NZ_CAFN01000556.1	5	0.7183098591549296	0.35906040268456374	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000092.1_2	199	298	9.6e-17	59.2	1222	1818	NZ_CAFN01000092.1	2	0.45226130653266333	0.30201342281879195	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000657.1_1	84	298	1.7e-16	58.3	662	913	NZ_CAFN01000657.1	1	0.7738095238095238	0.2181208053691275	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000083.1_3	214	298	1.2e-13	49.0	2005	2646	NZ_CAFN01000083.1	3	0.40654205607476634	0.2651006711409396	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000008.1_23	131	298	2e-12	45.0	29283	29675	NZ_CAFN01000008.1	23	0.44274809160305345	0.1912751677852349	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000368.1_2	104	298	2.2e-12	44.8	2595	2906	NZ_CAFN01000368.1	2	0.5576923076923077	0.19463087248322147	1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000088.1_1	108	298	1.4e-11	42.2	50	373	NZ_CAFN01000088.1	1	0.8055555555555556	0.3087248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CAFN01000011.1_17	344	298	2.3e-10	38.2	27749	28780	NZ_CAFN01000011.1	17	0.17732558139534885	0.20469798657718122	1
RT_0_CAS-I-E	NZ_CAFN01000368.1_2	104	414	0.0026	14.9	2595	2906	NZ_CAFN01000368.1	2	0.4230769230769231	0.10628019323671498	1
RT_0_CAS-I-E	NZ_CAFN01000598.1_1	312	414	0.0037	14.4	2	937	NZ_CAFN01000598.1	1	0.5769230769230769	0.3888888888888889	-1
RT_0_CAS-I-E	NZ_CAFN01000092.1_5	242	414	0.0041	14.3	2681	3406	NZ_CAFN01000092.1	5	0.28512396694214875	0.1497584541062802	1
RT_0_CAS-I-E	NZ_CAFN01000083.1_3	214	414	0.0094	13.1	2005	2646	NZ_CAFN01000083.1	3	0.2102803738317757	0.10869565217391304	-1
RT_0_CAS-I-E	NZ_CAFN01000319.1_1	582	414	0.015	12.5	700	2445	NZ_CAFN01000319.1	1	0.30584192439862545	0.38405797101449274	1
RT_0_CAS-I-E	NZ_CAFN01000157.1_21	594	414	0.015	12.4	37140	38921	NZ_CAFN01000157.1	21	0.27441077441077444	0.3502415458937198	-1
RT_0_CAS-I-E	NZ_CAFN01000679.1_34	588	414	0.021	12.0	40712	42475	NZ_CAFN01000679.1	34	0.12244897959183673	0.1570048309178744	1
RT_0_CAS-I-E	NZ_CAFN01000609.1_1	371	414	0.033	11.3	481	1593	NZ_CAFN01000609.1	1	0.11859838274932614	0.10628019323671498	-1
Cas5_1_CAS-I-A	NZ_CAFN01000049.1_58	395	192	0.011000000000000001	13.7	69984	71168	NZ_CAFN01000049.1	58	0.19746835443037974	0.24479166666666666	1
Csm5gr7_1_CAS-III-A-III-D	NZ_CAFN01000057.1_35	424	369	7.099999999999999e-20	70.4	35897	37168	NZ_CAFN01000057.1	35	0.8867924528301887	0.9051490514905149	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_CAFN01000057.1_37	315	369	7.8e-05	20.9	38230	39174	NZ_CAFN01000057.1	37	0.24761904761904763	0.21138211382113822	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_CAFN01000057.1_10	315	369	0.00025	19.2	5889	6833	NZ_CAFN01000057.1	10	0.06984126984126984	0.056910569105691054	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_CAFN01000057.1_12	296	369	0.00072	17.7	7150	8037	NZ_CAFN01000057.1	12	0.0777027027027027	0.05962059620596206	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_CAFN01000057.1_8	336	369	0.013999999999999999	13.5	4439	5446	NZ_CAFN01000057.1	8	0.05357142857142857	0.04878048780487805	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_CAFN01000320.1_1	77	369	0.067	11.3	1	231	NZ_CAFN01000320.1	1	0.5844155844155844	0.14363143631436315	1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000312.1_9	193	284	1e-06	26.7	11752	12330	NZ_CAFN01000312.1	9	0.32642487046632124	0.22887323943661972	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000469.1_1	130	284	1.4000000000000001e-05	23.0	1	390	NZ_CAFN01000469.1	1	0.47692307692307695	0.21830985915492956	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000036.1_14	251	284	5.1e-05	21.1	14954	15706	NZ_CAFN01000036.1	14	0.24701195219123506	0.21830985915492956	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000686.1_17	331	284	0.00011	20.0	24404	25396	NZ_CAFN01000686.1	17	0.16012084592145015	0.20422535211267606	1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000018.1_26	377	284	0.0009	17.0	31248	32378	NZ_CAFN01000018.1	26	0.13262599469496023	0.19718309859154928	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000670.1_21	358	284	0.0018	16.0	19292	20365	NZ_CAFN01000670.1	21	0.1564245810055866	0.2007042253521127	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000017.1_104	159	284	0.0026	15.5	121587	122063	NZ_CAFN01000017.1	104	0.3270440251572327	0.19718309859154928	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000666.1_32	327	284	0.013000000000000001	13.2	33353	34333	NZ_CAFN01000666.1	32	0.1620795107033639	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000679.1_46	304	284	0.013000000000000001	13.2	52882	53793	NZ_CAFN01000679.1	46	0.3980263157894737	0.2852112676056338	1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000068.1_3	207	284	0.013999999999999999	13.1	1048	1668	NZ_CAFN01000068.1	3	0.24154589371980675	0.1936619718309859	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CAFN01000479.1_7	217	284	0.023	12.4	5576	6226	NZ_CAFN01000479.1	7	0.17050691244239632	0.13028169014084506	1
Cas8b2_5_CAS-I-B	NZ_CAFN01000656.1_134	129	496	0.018000000000000002	12.0	120649	121035	NZ_CAFN01000656.1	134	0.3875968992248062	0.09879032258064516	-1
Csn2_11_CAS-II-A	NZ_CAFN01000037.1_14	646	283	0.0058	14.6	14732	16669	NZ_CAFN01000037.1	14	0.16563467492260062	0.22968197879858657	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CAFN01000513.1_3	330	261	2.9999999999999993e-74	247.9	1061	2050	NZ_CAFN01000513.1	3	0.7727272727272727	0.9693486590038314	-1
