Contig	Start	End	Strand	Pos
NZ_CAFN01000686.1	20633	21946	1	12
NZ_CAFN01000686.1	22033	22497	1	13
NZ_CAFN01000686.1	22529	23155	-1	14
NZ_CAFN01000686.1	23185	23565	-1	15
NZ_CAFN01000686.1	23630	24217	-1	16
NZ_CAFN01000686.1	24404	25396	1	17
NZ_CAFN01000686.1	25825	29289	-1	18
NZ_CAFN01000686.1	29592	30026	1	19
NZ_CAFN01000686.1	30084	30806	-1	20
NZ_CAFN01000686.1	31261	31449	1	21
NZ_CAFN01000686.1	31648	33357	-1	22
NZ_CAFN01000686.1	33570	33980	-1	23
NZ_CAFN01000686.1	34178	35293	-1	24
NZ_CAFN01000686.1	35638	35889	-1	25
NZ_CAFN01000686.1	36085	36495	-1	26
NZ_CAFN01000686.1	36495	36953	-1	27
NZ_CAFN01000686.1	36969	37805	-1	28
NZ_CAFN01000686.1	37862	38212	-1	29
NZ_CAFN01000686.1	38316	39260	-1	30
NZ_CAFN01000686.1	39401	39793	-1	31
NZ_CAFN01000686.1	39884	40267	-1	32
NZ_CAFN01000686.1	41233	41433	-1	33
NZ_CAFN01000686.1	41679	42257	-1	34
NZ_CAFN01000686.1	42257	43573	-1	35
NZ_CAFN01000686.1	43626	44096	-1	36
NZ_CAFN01000686.1	44174	44704	-1	37
NZ_CAFN01000686.1	44755	45117	-1	38
NZ_CAFN01000686.1	45121	45660	-1	39
NZ_CAFN01000686.1	45729	46130	-1	40
NZ_CAFN01000686.1	46154	46723	-1	41
NZ_CAFN01000686.1	46829	47185	-1	42
NZ_CAFN01000686.1	47189	47557	-1	43
NZ_CAFN01000686.1	47614	47862	-1	44
NZ_CAFN01000686.1	47983	48198	-1	45
NZ_CAFN01000686.1	48252	48671	-1	46
NZ_CAFN01000686.1	48782	49510	-1	47
NZ_CAFN01000686.1	49618	49968	-1	48
NZ_CAFN01000686.1	50178	50456	-1	49
NZ_CAFN01000686.1	50609	51472	-1	50
NZ_CAFN01000686.1	51654	51965	-1	51
NZ_CAFN01000686.1	51955	52587	-1	52
NZ_CAFN01000686.1	52607	53296	-1	53
NZ_CAFN01000686.1	53828	53944	1	54
NZ_CAFN01000686.1	54065	54364	1	55
NZ_CAFN01000686.1	54361	55779	1	56
NZ_CAFN01000686.1	55791	57233	-1	57
NZ_CAFN01000686.1	57254	57931	-1	58
NZ_CAFN01000686.1	58064	58453	-1	59
NZ_CAFN01000686.1	58595	59458	1	60
NZ_CAFN01000686.1	59547	60710	-1	61
NZ_CAFN01000686.1	60808	61068	-1	62
NZ_CAFN01000686.1	61174	61497	-1	63
NZ_CAFN01000686.1	61586	63181	-1	64
NZ_CAFN01000686.1	63266	63478	-1	65
NZ_CAFN01000686.1	63642	64403	1	66
NZ_CAFN01000686.1	64580	65545	-1	67
NZ_CAFN01000686.1	65939	67600	1	68
NZ_CAFN01000686.1	67765	69498	1	69
NZ_CAFN01000686.1	69883	71967	1	70
NZ_CAFN01000686.1	72127	73926	1	71
NZ_CAFN01000686.1	74026	74253	-1	72
NZ_CAFN01000686.1	74615	75589	1	73
NZ_CAFN01000686.1	75785	76141	1	74
NZ_CAFN01000686.1	76252	77013	1	75
NZ_CAFN01000686.1	77147	79015	1	76
NZ_CAFN01000686.1	79090	80637	-1	77
NZ_CAFN01000686.1	80783	81292	-1	78
NZ_CAFN01000686.1	81591	83600	-1	79
NZ_CAFN01000686.1	83826	84206	1	80
NZ_CAFN01000686.1	84224	84862	1	81
NZ_CAFN01000686.1	84900	86540	-1	82
NZ_CAFN01000686.1	86596	86979	-1	83
NZ_CAFN01000686.1	87028	87741	-1	84
NZ_CAFN01000686.1	87863	88858	1	85
NZ_CAFN01000686.1	88920	89858	1	86
NZ_CAFN01000686.1	89947	91362	1	87
NZ_CAFN01000686.1	91554	92681	1	88
NZ_CAFN01000686.1	92738	94138	1	89
NZ_CAFN01000686.1	94222	96150	1	90
NZ_CAFN01000686.1	96626	97468	-1	91
NZ_CAFN01000686.1	97491	97937	-1	92
NZ_CAFN01000686.1	98003	98725	-1	93
NZ_CAFN01000686.1	99106	100176	1	94
NZ_CAFN01000686.1	100323	101105	1	95
NZ_CAFN01000686.1	101136	102260	-1	96
NZ_CAFN01000686.1	102269	102775	-1	97
NZ_CAFN01000686.1	103087	103794	1	98
NZ_CAFN01000686.1	103879	106104	-1	99
NZ_CAFN01000686.1	106185	108440	-1	100
NZ_CAFN01000686.1	109029	110597	1	101
NZ_CAFN01000686.1	110626	111540	1	102
NZ_CAFN01000686.1	112013	112174	1	103
NZ_CAFN01000685.1	717	1979	-1	1
NZ_CAFN01000685.1	1924	2742	-1	2
NZ_CAFN01000685.1	2933	4060	-1	3
NZ_CAFN01000685.1	4121	4480	-1	4
NZ_CAFN01000685.1	4699	5049	-1	5
NZ_CAFN01000685.1	5146	5976	-1	6
NZ_CAFN01000685.1	5995	6384	1	7
NZ_CAFN01000685.1	6675	7442	1	8
NZ_CAFN01000685.1	7622	7942	1	9
NZ_CAFN01000685.1	8104	8442	1	10
NZ_CAFN01000685.1	8546	8698	-1	11
NZ_CAFN01000685.1	8915	9982	-1	12
NZ_CAFN01000685.1	10060	10446	-1	13
NZ_CAFN01000685.1	10525	11538	-1	14
NZ_CAFN01000685.1	11974	13590	1	15
NZ_CAFN01000685.1	13601	14746	1	16
NZ_CAFN01000685.1	14845	15750	1	17
NZ_CAFN01000685.1	15814	17274	1	18
NZ_CAFN01000685.1	17326	18330	1	19
NZ_CAFN01000685.1	18578	19063	-1	20
NZ_CAFN01000684.1	99	803	-1	1
NZ_CAFN01000684.1	2121	3191	1	2
NZ_CAFN01000684.1	3810	3965	-1	3
NZ_CAFN01000684.1	4203	6272	-1	4
NZ_CAFN01000684.1	6384	8147	-1	5
NZ_CAFN01000684.1	8524	9942	1	6
NZ_CAFN01000684.1	9952	10305	-1	7
NZ_CAFN01000684.1	10362	11060	-1	8
NZ_CAFN01000684.1	11307	11459	1	9
NZ_CAFN01000684.1	12054	12911	1	10
NZ_CAFN01000684.1	13044	15731	1	11
NZ_CAFN01000684.1	15789	16583	-1	12
NZ_CAFN01000684.1	16642	17160	-1	13
NZ_CAFN01000684.1	17563	18756	1	14
NZ_CAFN01000684.1	18930	19961	-1	15
NZ_CAFN01000684.1	20140	20574	-1	16
NZ_CAFN01000684.1	21025	21966	1	17
NZ_CAFN01000684.1	22030	22545	1	18
NZ_CAFN01000684.1	22579	23223	1	19
NZ_CAFN01000684.1	23651	23749	1	20
NZ_CAFN01000683.1	27	179	-1	1
NZ_CAFN01000683.1	327	905	1	2
NZ_CAFN01000683.1	957	1181	1	3
NZ_CAFN01000683.1	1279	4845	1	4
NZ_CAFN01000683.1	4943	5521	1	5
NZ_CAFN01000683.1	5573	5713	1	6
NZ_CAFN01000683.1	5945	6169	1	7
NZ_CAFN01000683.1	6166	6567	1	8
NZ_CAFN01000683.1	6711	8801	1	9
NZ_CAFN01000683.1	9415	10302	1	10
NZ_CAFN01000683.1	10526	12199	-1	11
NZ_CAFN01000683.1	12276	12524	-1	12
NZ_CAFN01000683.1	12801	14462	-1	13
NZ_CAFN01000683.1	14669	15928	1	14
NZ_CAFN01000683.1	16170	17573	1	15
NZ_CAFN01000683.1	18572	18916	-1	16
NZ_CAFN01000683.1	18909	19070	-1	17
NZ_CAFN01000682.1	1	711	1	1
NZ_CAFN01000682.1	695	1084	-1	2
NZ_CAFN01000682.1	1195	2763	1	3
NZ_CAFN01000682.1	2897	2989	1	4
NZ_CAFN01000682.1	3356	3952	1	5
NZ_CAFN01000682.1	4274	4669	-1	6
NZ_CAFN01000682.1	5191	7611	1	7
NZ_CAFN01000682.1	7765	8625	1	8
NZ_CAFN01000682.1	8950	9165	-1	9
NZ_CAFN01000681.1	767	1954	-1	1
NZ_CAFN01000681.1	2186	5257	-1	2
NZ_CAFN01000681.1	6371	7621	1	3
NZ_CAFN01000681.1	7868	8221	1	4
NZ_CAFN01000681.1	8232	8768	1	5
NZ_CAFN01000681.1	8988	12362	1	6
NZ_CAFN01000681.1	12477	16628	1	7
NZ_CAFN01000680.1	1	909	-1	1
NZ_CAFN01000680.1	1078	1209	1	2
NZ_CAFN01000680.1	1229	3061	1	3
NZ_CAFN01000680.1	3300	3596	-1	4
NZ_CAFN01000680.1	3951	4406	1	5
NZ_CAFN01000680.1	4584	4772	1	6
NZ_CAFN01000679.1	133	654	1	1
NZ_CAFN01000679.1	667	1008	1	2
NZ_CAFN01000679.1	1887	6029	-1	3
NZ_CAFN01000679.1	6174	7115	-1	4
NZ_CAFN01000679.1	7112	7909	-1	5
NZ_CAFN01000679.1	7944	8906	1	6
NZ_CAFN01000679.1	9093	11105	1	7
NZ_CAFN01000679.1	11184	11585	1	8
NZ_CAFN01000679.1	11770	12675	1	9
NZ_CAFN01000679.1	12854	13852	1	10
NZ_CAFN01000679.1	13849	14481	-1	11
NZ_CAFN01000679.1	14495	15037	-1	12
NZ_CAFN01000679.1	15147	16199	-1	13
NZ_CAFN01000679.1	16322	17338	-1	14
NZ_CAFN01000679.1	17431	17979	-1	15
NZ_CAFN01000679.1	18050	18517	-1	16
NZ_CAFN01000679.1	18677	20143	1	17
NZ_CAFN01000679.1	20148	21530	-1	18
NZ_CAFN01000679.1	21604	22386	-1	19
NZ_CAFN01000679.1	22608	23984	1	20
NZ_CAFN01000679.1	23991	25289	-1	21
NZ_CAFN01000679.1	25405	27225	-1	22
NZ_CAFN01000679.1	27363	28658	-1	23
NZ_CAFN01000679.1	28828	29190	1	24
NZ_CAFN01000679.1	29187	30479	1	25
NZ_CAFN01000679.1	30538	31155	-1	26
NZ_CAFN01000679.1	31253	32176	-1	27
NZ_CAFN01000679.1	32341	33807	-1	28
NZ_CAFN01000679.1	33835	34263	-1	29
NZ_CAFN01000679.1	34402	34836	1	30
NZ_CAFN01000679.1	35007	37658	1	31
NZ_CAFN01000679.1	37769	38503	1	32
NZ_CAFN01000679.1	38521	40104	-1	33
NZ_CAFN01000679.1	40712	42475	1	34
NZ_CAFN01000679.1	42600	42830	1	35
NZ_CAFN01000679.1	42845	43537	1	36
NZ_CAFN01000679.1	43923	44210	1	37
NZ_CAFN01000679.1	44626	44799	1	38
NZ_CAFN01000679.1	44990	45316	1	39
NZ_CAFN01000679.1	45347	46936	1	40
NZ_CAFN01000679.1	46942	48060	-1	41
NZ_CAFN01000679.1	48349	49635	1	42
NZ_CAFN01000679.1	50213	50581	1	43
NZ_CAFN01000679.1	50601	51116	1	44
NZ_CAFN01000679.1	51773	52585	1	45
NZ_CAFN01000679.1	52882	53793	1	46
NZ_CAFN01000679.1	53886	55121	1	47
NZ_CAFN01000679.1	55302	57278	1	48
NZ_CAFN01000679.1	57557	58795	1	49
NZ_CAFN01000679.1	58901	60778	-1	50
NZ_CAFN01000678.1	847	1113	-1	1
NZ_CAFN01000678.1	1134	1907	-1	2
NZ_CAFN01000678.1	2206	2460	-1	3
NZ_CAFN01000678.1	2919	4166	-1	4
NZ_CAFN01000678.1	4233	4694	-1	5
NZ_CAFN01000678.1	5010	6464	-1	6
NZ_CAFN01000678.1	6551	7543	1	7
NZ_CAFN01000678.1	7903	8253	1	8
NZ_CAFN01000678.1	8400	8954	1	9
NZ_CAFN01000678.1	9050	11047	-1	10
NZ_CAFN01000678.1	11085	11720	-1	11
NZ_CAFN01000678.1	11733	12104	-1	12
NZ_CAFN01000678.1	12333	12734	-1	13
NZ_CAFN01000678.1	12764	14029	-1	14
NZ_CAFN01000678.1	14179	15606	-1	15
NZ_CAFN01000678.1	15878	16495	1	16
NZ_CAFN01000678.1	16485	17528	-1	17
NZ_CAFN01000678.1	17482	18267	-1	18
NZ_CAFN01000678.1	18374	19300	1	19
NZ_CAFN01000678.1	19364	21382	-1	20
NZ_CAFN01000678.1	21391	21606	-1	21
NZ_CAFN01000678.1	21686	21874	-1	22
NZ_CAFN01000678.1	21912	22463	-1	23
NZ_CAFN01000677.1	10	729	-1	1
NZ_CAFN01000677.1	751	975	-1	2
NZ_CAFN01000677.1	2815	3852	1	3
NZ_CAFN01000677.1	3987	5285	1	4
NZ_CAFN01000677.1	5513	8239	1	5
NZ_CAFN01000677.1	8409	9809	1	6
NZ_CAFN01000677.1	9849	9986	1	7
NZ_CAFN01000677.1	10269	13853	1	8
NZ_CAFN01000677.1	14314	17850	1	9
NZ_CAFN01000677.1	17897	18565	-1	10
NZ_CAFN01000677.1	18702	19943	1	11
NZ_CAFN01000677.1	20175	23078	-1	12
NZ_CAFN01000677.1	23141	24235	1	13
NZ_CAFN01000677.1	24252	24875	1	14
NZ_CAFN01000677.1	24872	26203	-1	15
NZ_CAFN01000677.1	26364	26606	-1	16
NZ_CAFN01000677.1	26671	27093	-1	17
NZ_CAFN01000677.1	27306	27935	1	18
NZ_CAFN01000677.1	27932	28663	-1	19
NZ_CAFN01000677.1	28742	29569	-1	20
NZ_CAFN01000677.1	29689	32226	1	21
NZ_CAFN01000677.1	32338	33471	1	22
NZ_CAFN01000677.1	33538	34278	1	23
NZ_CAFN01000677.1	34309	35280	1	24
NZ_CAFN01000677.1	35346	36377	1	25
NZ_CAFN01000677.1	36380	36577	-1	26
NZ_CAFN01000677.1	36771	37448	1	27
NZ_CAFN01000677.1	37456	38400	1	28
NZ_CAFN01000677.1	38462	40174	1	29
NZ_CAFN01000677.1	40201	41085	-1	30
NZ_CAFN01000677.1	41196	42092	-1	31
NZ_CAFN01000677.1	42286	43557	-1	32
NZ_CAFN01000677.1	43811	44470	-1	33
NZ_CAFN01000677.1	44949	45863	1	34
NZ_CAFN01000677.1	45866	47056	-1	35
NZ_CAFN01000677.1	47258	48457	1	36
NZ_CAFN01000677.1	48513	49454	-1	37
NZ_CAFN01000677.1	49544	57730	-1	38
NZ_CAFN01000676.1	3	1166	1	1
NZ_CAFN01000676.1	1184	2416	1	2
NZ_CAFN01000676.1	2397	3227	-1	3
NZ_CAFN01000676.1	3235	4362	-1	4
NZ_CAFN01000676.1	4537	5574	1	5
NZ_CAFN01000676.1	5620	6831	1	6
NZ_CAFN01000676.1	6941	7897	1	7
NZ_CAFN01000676.1	7922	8875	1	8
NZ_CAFN01000676.1	8890	10026	1	9
NZ_CAFN01000676.1	10042	11286	1	10
NZ_CAFN01000676.1	11292	12437	1	11
NZ_CAFN01000676.1	12505	13671	1	12
NZ_CAFN01000676.1	13687	15108	1	13
NZ_CAFN01000676.1	15139	16323	-1	14
NZ_CAFN01000676.1	16400	17113	-1	15
NZ_CAFN01000676.1	17384	20695	1	16
NZ_CAFN01000676.1	20771	22531	1	17
NZ_CAFN01000676.1	22566	23762	-1	18
NZ_CAFN01000676.1	23827	27618	-1	19
NZ_CAFN01000676.1	27709	27912	-1	20
NZ_CAFN01000676.1	28019	29083	-1	21
NZ_CAFN01000676.1	29120	29992	-1	22
NZ_CAFN01000676.1	29996	30913	-1	23
NZ_CAFN01000676.1	30924	32237	-1	24
NZ_CAFN01000676.1	32630	33925	1	25
NZ_CAFN01000676.1	34132	34482	-1	26
NZ_CAFN01000676.1	34503	36140	-1	27
NZ_CAFN01000676.1	36262	36669	-1	28
NZ_CAFN01000676.1	36868	39345	1	29
NZ_CAFN01000676.1	39729	42149	1	30
NZ_CAFN01000676.1	42183	46193	-1	31
NZ_CAFN01000676.1	46347	47180	-1	32
NZ_CAFN01000676.1	47441	47644	-1	33
NZ_CAFN01000676.1	48237	49409	1	34
NZ_CAFN01000676.1	49406	49882	-1	35
NZ_CAFN01000676.1	49933	50304	-1	36
NZ_CAFN01000676.1	51065	51814	1	37
NZ_CAFN01000676.1	51817	52782	1	38
NZ_CAFN01000676.1	52776	54518	-1	39
NZ_CAFN01000676.1	54515	55612	-1	40
NZ_CAFN01000676.1	55996	56307	-1	41
NZ_CAFN01000676.1	56423	57049	-1	42
NZ_CAFN01000676.1	57109	57732	-1	43
NZ_CAFN01000676.1	57795	58913	-1	44
NZ_CAFN01000676.1	59091	60266	-1	45
NZ_CAFN01000676.1	60372	60881	-1	46
NZ_CAFN01000676.1	61502	61999	-1	47
NZ_CAFN01000676.1	62141	63340	1	48
NZ_CAFN01000676.1	63359	63862	1	49
NZ_CAFN01000676.1	63890	63997	-1	50
NZ_CAFN01000676.1	64040	66820	1	51
NZ_CAFN01000676.1	66902	67258	-1	52
NZ_CAFN01000676.1	67328	67519	-1	53
NZ_CAFN01000676.1	68449	72930	-1	54
NZ_CAFN01000676.1	73332	73853	1	55
NZ_CAFN01000676.1	73869	74510	1	56
NZ_CAFN01000676.1	74569	76287	1	57
NZ_CAFN01000676.1	76284	76868	-1	58
NZ_CAFN01000676.1	77027	78961	1	59
NZ_CAFN01000676.1	79115	79294	1	60
NZ_CAFN01000676.1	79295	84106	-1	61
NZ_CAFN01000676.1	84219	84401	-1	62
NZ_CAFN01000676.1	84402	85379	-1	63
NZ_CAFN01000676.1	85369	86073	-1	64
NZ_CAFN01000676.1	86139	86708	-1	65
NZ_CAFN01000676.1	86805	87194	-1	66
NZ_CAFN01000676.1	87429	88913	1	67
NZ_CAFN01000676.1	88980	89372	-1	68
NZ_CAFN01000676.1	89926	91800	1	69
NZ_CAFN01000676.1	92145	94403	1	70
NZ_CAFN01000676.1	94408	94935	-1	71
NZ_CAFN01000676.1	95034	95651	-1	72
NZ_CAFN01000676.1	95783	96772	-1	73
NZ_CAFN01000676.1	96784	96885	-1	74
NZ_CAFN01000676.1	96959	98293	1	75
NZ_CAFN01000676.1	98268	98405	-1	76
NZ_CAFN01000676.1	98412	98690	-1	77
NZ_CAFN01000676.1	99217	100524	-1	78
NZ_CAFN01000676.1	100548	100745	-1	79
NZ_CAFN01000676.1	100831	101058	-1	80
NZ_CAFN01000676.1	101055	101486	-1	81
NZ_CAFN01000676.1	101508	102287	-1	82
NZ_CAFN01000676.1	102409	103548	-1	83
NZ_CAFN01000676.1	103836	104978	-1	84
NZ_CAFN01000676.1	105385	106002	-1	85
NZ_CAFN01000676.1	106777	112086	-1	86
NZ_CAFN01000676.1	112320	112751	-1	87
NZ_CAFN01000676.1	112800	114113	-1	88
NZ_CAFN01000676.1	114379	114753	1	89
NZ_CAFN01000676.1	114947	115753	1	90
NZ_CAFN01000676.1	115930	119238	1	91
NZ_CAFN01000676.1	119387	121279	1	92
NZ_CAFN01000676.1	121463	125548	1	93
NZ_CAFN01000676.1	125916	126284	1	94
NZ_CAFN01000676.1	126338	126613	1	95
NZ_CAFN01000676.1	126644	126859	1	96
NZ_CAFN01000676.1	127206	127742	-1	97
NZ_CAFN01000676.1	128054	128284	-1	98
NZ_CAFN01000676.1	128315	128800	1	99
NZ_CAFN01000676.1	128885	129370	1	100
NZ_CAFN01000676.1	129620	129823	1	101
NZ_CAFN01000676.1	130246	131106	1	102
NZ_CAFN01000676.1	131119	131862	-1	103
NZ_CAFN01000676.1	132198	136496	1	104
NZ_CAFN01000676.1	137252	137605	1	105
NZ_CAFN01000676.1	137709	137912	-1	106
NZ_CAFN01000676.1	138126	138752	-1	107
NZ_CAFN01000676.1	138815	138952	1	108
NZ_CAFN01000676.1	139283	139579	1	109
NZ_CAFN01000676.1	139582	140259	1	110
NZ_CAFN01000676.1	140887	141768	1	111
NZ_CAFN01000676.1	141771	143087	-1	112
NZ_CAFN01000676.1	143785	145575	1	113
NZ_CAFN01000676.1	145705	146511	1	114
NZ_CAFN01000676.1	146738	148519	1	115
NZ_CAFN01000676.1	148688	149152	1	116
NZ_CAFN01000676.1	149152	150474	1	117
NZ_CAFN01000676.1	150532	152106	1	118
NZ_CAFN01000676.1	152283	152492	1	119
NZ_CAFN01000676.1	152499	154190	-1	120
NZ_CAFN01000676.1	154281	157415	1	121
NZ_CAFN01000676.1	157584	161576	1	122
NZ_CAFN01000676.1	161731	162375	1	123
NZ_CAFN01000675.1	2	2236	1	1
NZ_CAFN01000675.1	2566	4248	-1	2
NZ_CAFN01000675.1	4568	5392	1	3
NZ_CAFN01000675.1	5815	6222	1	4
NZ_CAFN01000675.1	6796	7026	1	5
NZ_CAFN01000675.1	7055	7201	1	6
NZ_CAFN01000675.1	7312	9141	1	7
NZ_CAFN01000675.1	9176	10984	1	8
NZ_CAFN01000675.1	11106	12917	1	9
NZ_CAFN01000675.1	12902	13879	1	10
NZ_CAFN01000675.1	13869	14924	1	11
NZ_CAFN01000675.1	15157	15447	1	12
NZ_CAFN01000675.1	15444	15794	1	13
NZ_CAFN01000675.1	15778	16071	1	14
NZ_CAFN01000675.1	16068	16418	1	15
NZ_CAFN01000675.1	16434	19307	1	16
NZ_CAFN01000675.1	20039	20596	1	17
NZ_CAFN01000675.1	20601	23003	-1	18
NZ_CAFN01000675.1	23147	24481	1	19
NZ_CAFN01000675.1	24485	26248	-1	20
NZ_CAFN01000675.1	26533	27192	-1	21
NZ_CAFN01000675.1	27975	28502	-1	22
NZ_CAFN01000675.1	28762	29130	1	23
NZ_CAFN01000674.1	1	573	-1	1
NZ_CAFN01000674.1	1077	1823	-1	2
NZ_CAFN01000674.1	1851	2096	-1	3
NZ_CAFN01000674.1	2111	2236	1	4
NZ_CAFN01000674.1	2366	2854	-1	5
NZ_CAFN01000674.1	2847	3113	-1	6
NZ_CAFN01000674.1	3294	3500	-1	7
NZ_CAFN01000674.1	3531	3806	-1	8
NZ_CAFN01000674.1	3900	4706	1	9
NZ_CAFN01000673.1	236	730	1	1
NZ_CAFN01000673.1	736	963	1	2
NZ_CAFN01000673.1	1161	3644	-1	3
NZ_CAFN01000673.1	3831	5450	1	4
NZ_CAFN01000673.1	5458	6723	1	5
NZ_CAFN01000673.1	6732	6893	1	6
NZ_CAFN01000673.1	6925	7638	1	7
NZ_CAFN01000673.1	7655	8071	1	8
NZ_CAFN01000673.1	9254	9871	-1	9
NZ_CAFN01000673.1	10383	12161	1	10
NZ_CAFN01000673.1	13401	13598	-1	11
NZ_CAFN01000673.1	13784	14653	1	12
NZ_CAFN01000673.1	14805	15008	1	13
NZ_CAFN01000673.1	15098	15583	1	14
NZ_CAFN01000673.1	15640	15900	1	15
NZ_CAFN01000673.1	15891	16514	1	16
NZ_CAFN01000673.1	16504	16686	1	17
NZ_CAFN01000673.1	16688	16897	1	18
NZ_CAFN01000673.1	16909	17265	1	19
NZ_CAFN01000673.1	18042	20768	1	20
NZ_CAFN01000673.1	20801	21955	1	21
NZ_CAFN01000673.1	23191	23379	1	22
NZ_CAFN01000673.1	23869	24006	1	23
NZ_CAFN01000673.1	24031	24126	1	24
NZ_CAFN01000673.1	24523	25320	-1	25
NZ_CAFN01000673.1	25380	26147	-1	26
NZ_CAFN01000673.1	26323	26817	-1	27
NZ_CAFN01000673.1	26884	28143	1	28
NZ_CAFN01000673.1	28362	28700	-1	29
NZ_CAFN01000673.1	29638	29889	1	30
NZ_CAFN01000673.1	29912	30601	-1	31
NZ_CAFN01000673.1	31069	31338	1	32
NZ_CAFN01000673.1	31405	32499	-1	33
NZ_CAFN01000673.1	32587	33609	-1	34
NZ_CAFN01000673.1	33628	34113	-1	35
NZ_CAFN01000673.1	35254	37269	1	36
NZ_CAFN01000673.1	37311	38324	1	37
NZ_CAFN01000673.1	38363	39412	1	38
NZ_CAFN01000673.1	39330	39518	-1	39
NZ_CAFN01000673.1	39612	41522	-1	40
NZ_CAFN01000673.1	41772	43241	1	41
NZ_CAFN01000673.1	43344	45203	-1	42
NZ_CAFN01000673.1	45253	46665	-1	43
NZ_CAFN01000673.1	47025	48317	1	44
NZ_CAFN01000673.1	48397	49563	1	45
