Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csm3gr7_12_CAS-III-A-III-D	NZ_CP011456.1_4094	259	199	2.1e-17	62.4	4553226	4554002	NZ_CP011456.1	4094	0.9575289575289575	0.9899497487437185	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CP011456.1_730	617	199	4.8e-17	61.2	879147	880997	NZ_CP011456.1	730	0.38087520259319285	0.9849246231155779	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CP011456.1_4096	349	199	0.0018	16.9	4555243	4556289	NZ_CP011456.1	4096	0.30945558739255014	0.7788944723618091	1
Cas9_1_II	NZ_CP011456.1_2748	82	1120	0.0009400000000000001	15.6	3123772	3124017	NZ_CP011456.1	2748	0.5	0.03660714285714286	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CP011456.1_730	617	218	6.399999999999999e-14	50.4	879147	880997	NZ_CP011456.1	730	0.22690437601296595	0.7247706422018348	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CP011456.1_4094	259	218	0.0066	14.4	4553226	4554002	NZ_CP011456.1	4094	0.1274131274131274	0.15137614678899083	1
Cas7_3_CAS-I-B	NZ_CP011456.1_2156	459	351	0.015	12.8	2438833	2440209	NZ_CP011456.1	2156	0.20261437908496732	0.2678062678062678	1
Cas10_0_III	NZ_CP011456.1_726	966	414	0.0017	15.6	874388	877285	NZ_CP011456.1	726	0.23809523809523808	0.47342995169082125	1
Cas10_0_III	NZ_CP011456.1_4092	998	414	0.046	10.9	4549088	4552081	NZ_CP011456.1	4092	0.09619238476953908	0.23429951690821257	1
Csm3gr7_0_CAS-III-A-III-D	NZ_CP011456.1_4569	243	210	0.018000000000000002	12.8	5092579	5093307	NZ_CP011456.1	4569	0.18518518518518517	0.21428571428571427	1
Cas12e_1_CAS-V-E	NZ_CP011456.1_1250	144	986	0.0007599999999999999	15.6	1440712	1441143	NZ_CP011456.1	1250	0.2361111111111111	0.033468559837728194	1
Cas12e_1_CAS-V-E	NZ_CP011456.1_4726	127	986	0.0022	14.1	5258291	5258671	NZ_CP011456.1	4726	0.4409448818897638	0.056795131845841784	-1
Cas12e_1_CAS-V-E	NZ_CP011456.1_3335	127	986	0.0027	13.7	3761247	3761627	NZ_CP011456.1	3335	0.44881889763779526	0.057809330628803245	-1
Csx3_2_CAS-I-III	NZ_CP011456.1_1211	455	277	2.6000000000000002e-05	21.7	1403486	1404850	NZ_CP011456.1	1211	0.21318681318681318	0.24548736462093862	1
Csx3_2_CAS-I-III	NZ_CP011456.1_802	293	277	0.00022999999999999998	18.6	972605	973483	NZ_CP011456.1	802	0.10921501706484642	0.11552346570397112	-1
Csx3_2_CAS-I-III	NZ_CP011456.1_1599	618	277	0.0012	16.2	1803764	1805617	NZ_CP011456.1	1599	0.07605177993527508	0.09025270758122744	1
Csx3_2_CAS-I-III	NZ_CP011456.1_4616	511	277	0.012	12.9	5136945	5138477	NZ_CP011456.1	4616	0.1350293542074364	0.24187725631768953	1
Csx3_2_CAS-I-III	NZ_CP011456.1_1284	817	277	0.023	12.1	1476608	1479058	NZ_CP011456.1	1284	0.1211750305997552	0.2490974729241877	-1
Csx3_2_CAS-I-III	NZ_CP011456.1_551	569	277	0.025	11.9	670260	671966	NZ_CP011456.1	551	0.050966608084358524	0.09747292418772563	-1
TnsC_0_V-K	NZ_CP011456.1_4885	141	283	7.3e-13	46.5	5416252	5416674	NZ_CP011456.1	4885	0.7446808510638298	0.3286219081272085	1
TnsC_0_V-K	NZ_CP011456.1_2346	75	283	3e-09	34.6	2676765	2676989	NZ_CP011456.1	2346	0.5866666666666667	0.17667844522968199	-1
TnsC_0_V-K	NZ_CP011456.1_4379	408	283	0.0051	14.2	4881335	4882558	NZ_CP011456.1	4379	0.17647058823529413	0.254416961130742	1
TnsC_0_V-K	NZ_CP011456.1_3252	272	283	0.013000000000000001	12.8	3667960	3668775	NZ_CP011456.1	3252	0.17647058823529413	0.16607773851590105	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_732	692	172	1.8999999999999998e-24	84.9	882940	885015	NZ_CP011456.1	732	0.33236994219653176	0.9883720930232558	1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_4088	396	172	5.2000000000000005e-20	70.5	4544007	4545194	NZ_CP011456.1	4088	0.5126262626262627	0.9883720930232558	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_3298	316	172	9e-20	69.7	3722907	3723854	NZ_CP011456.1	3298	0.5316455696202531	0.9941860465116279	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_3167	291	172	1.2e-12	46.5	3581134	3582006	NZ_CP011456.1	3167	0.5463917525773195	0.9476744186046512	-1
Cmr3gr5_0_CAS-III-B-III-C	NZ_CP011456.1_3367	247	373	0.0059	13.6	3781446	3782186	NZ_CP011456.1	3367	0.23076923076923078	0.14745308310991956	1
Csx1_8_CAS-III	NZ_CP011456.1_785	359	219	0.013000000000000001	13.3	957492	958568	NZ_CP011456.1	785	0.16434540389972144	0.1552511415525114	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_2842	596	298	5.5e-55	184.6	3218244	3220031	NZ_CP011456.1	2842	0.3775167785234899	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_341	596	298	5.5e-55	184.6	416948	418735	NZ_CP011456.1	341	0.3775167785234899	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_1846	504	298	1.1000000000000002e-51	173.7	2038163	2039674	NZ_CP011456.1	1846	0.49404761904761907	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_506	504	298	1.1000000000000002e-51	173.7	608230	609741	NZ_CP011456.1	506	0.49404761904761907	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_2844	515	298	4.3e-51	171.8	3220913	3222457	NZ_CP011456.1	2844	0.5048543689320388	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_343	515	298	4.3e-51	171.8	419617	421161	NZ_CP011456.1	343	0.5048543689320388	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_5018	515	298	4.3e-51	171.8	5541662	5543206	NZ_CP011456.1	5018	0.5048543689320388	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_3347	525	298	7e-51	171.1	3766737	3768311	NZ_CP011456.1	3347	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011457.1_85	525	298	7e-51	171.1	64855	66429	NZ_CP011457.1	85	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_1780	525	298	8.399999999999999e-51	170.8	1976499	1978073	NZ_CP011456.1	1780	0.5142857142857142	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_1934	525	298	8.399999999999999e-51	170.8	2141495	2143069	NZ_CP011456.1	1934	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_4402	525	298	8.399999999999999e-51	170.8	4908810	4910384	NZ_CP011456.1	4402	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_2161	525	298	2.2e-50	169.5	2444827	2446401	NZ_CP011456.1	2161	0.5123809523809524	0.8691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_4567	525	298	2.2e-50	169.5	5086068	5087642	NZ_CP011456.1	4567	0.5123809523809524	0.8691275167785235	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_576	525	298	2.2e-50	169.5	702586	704160	NZ_CP011456.1	576	0.5123809523809524	0.8691275167785235	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_4453	362	298	9.099999999999998e-50	167.5	4964922	4966007	NZ_CP011456.1	4453	0.7403314917127072	0.8624161073825504	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_362	524	298	9.2e-50	167.4	438680	440251	NZ_CP011456.1	362	0.5133587786259542	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_4034	525	298	8.299999999999998e-49	164.3	4497943	4499517	NZ_CP011456.1	4034	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_4727	525	298	8.299999999999998e-49	164.3	5259136	5260710	NZ_CP011456.1	4727	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-III-AM-III-B	NZ_CP011456.1_1907	525	298	3.3999999999999997e-48	162.3	2112249	2113823	NZ_CP011456.1	1907	0.5142857142857142	0.87248322147651	-1
RT_0_CAS-I-E	NZ_CP011456.1_3347	525	414	0.0052	13.8	3766737	3768311	NZ_CP011456.1	3347	0.22095238095238096	0.2777777777777778	-1
RT_0_CAS-I-E	NZ_CP011457.1_85	525	414	0.0052	13.8	64855	66429	NZ_CP011457.1	85	0.22095238095238096	0.2777777777777778	-1
RT_0_CAS-I-E	NZ_CP011456.1_1780	525	414	0.0053	13.8	1976499	1978073	NZ_CP011456.1	1780	0.22095238095238096	0.2777777777777778	1
RT_0_CAS-I-E	NZ_CP011456.1_1934	525	414	0.0053	13.8	2141495	2143069	NZ_CP011456.1	1934	0.22095238095238096	0.2777777777777778	-1
RT_0_CAS-I-E	NZ_CP011456.1_4402	525	414	0.0053	13.8	4908810	4910384	NZ_CP011456.1	4402	0.22095238095238096	0.2777777777777778	-1
RT_0_CAS-I-E	NZ_CP011456.1_1846	504	414	0.0092	13.0	2038163	2039674	NZ_CP011456.1	1846	0.09722222222222222	0.11835748792270531	1
RT_0_CAS-I-E	NZ_CP011456.1_506	504	414	0.0092	13.0	608230	609741	NZ_CP011456.1	506	0.09722222222222222	0.11835748792270531	-1
RT_0_CAS-I-E	NZ_CP011456.1_4034	525	414	0.011000000000000001	12.7	4497943	4499517	NZ_CP011456.1	4034	0.21142857142857144	0.26570048309178745	-1
RT_0_CAS-I-E	NZ_CP011456.1_4727	525	414	0.011000000000000001	12.7	5259136	5260710	NZ_CP011456.1	4727	0.21142857142857144	0.26570048309178745	-1
RT_0_CAS-I-E	NZ_CP011456.1_2161	525	414	0.015	12.3	2444827	2446401	NZ_CP011456.1	2161	0.21714285714285714	0.27294685990338163	-1
RT_0_CAS-I-E	NZ_CP011456.1_4567	525	414	0.015	12.3	5086068	5087642	NZ_CP011456.1	4567	0.21714285714285714	0.27294685990338163	1
RT_0_CAS-I-E	NZ_CP011456.1_576	525	414	0.015	12.3	702586	704160	NZ_CP011456.1	576	0.21714285714285714	0.27294685990338163	-1
RT_0_CAS-I-E	NZ_CP011456.1_362	524	414	0.025	11.6	438680	440251	NZ_CP011456.1	362	0.08969465648854962	0.11352657004830918	1
RT_0_CAS-I-E	NZ_CP011456.1_1907	525	414	0.044000000000000004	10.8	2112249	2113823	NZ_CP011456.1	1907	0.2019047619047619	0.2536231884057971	-1
Cas10d_0_CAS-I-D	NZ_CP011456.1_3300	980	807	3.1e-07	27.2	3726029	3728968	NZ_CP011456.1	3300	0.17244897959183675	0.21065675340768278	1
Mem_DnaJ_0_CAS-III-AM	NZ_CP011456.1_2245	224	284	3.6000000000000003e-06	24.8	2561654	2562325	NZ_CP011456.1	2245	0.28125	0.22535211267605634	1
Mem_DnaJ_0_CAS-III-AM	NZ_CP011456.1_2901	326	284	0.00018999999999999998	19.1	3294125	3295102	NZ_CP011456.1	2901	0.16257668711656442	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP011456.1_472	331	284	0.0038	14.8	573415	574407	NZ_CP011456.1	472	0.16012084592145015	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP011456.1_3437	378	284	0.0061	14.2	3871879	3873012	NZ_CP011456.1	3437	0.1349206349206349	0.2007042253521127	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_3178	335	261	6.899999999999998e-75	249.9	3592710	3593714	NZ_CP011456.1	3178	0.7791044776119403	1.0	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_3305	326	261	8.599999999999997e-70	233.2	3732348	3733325	NZ_CP011456.1	3305	0.7822085889570553	1.0	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_4090	331	261	5.199999999999999e-59	197.9	4546171	4547163	NZ_CP011456.1	4090	0.7764350453172205	0.9923371647509579	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_736	331	261	9.599999999999999e-59	197.0	887559	888551	NZ_CP011456.1	736	0.770392749244713	0.9846743295019157	1
Cas3_1_CAS-I-D	NZ_CP011456.1_3174	760	353	3.999999999999999e-131	435.5	3588187	3590466	NZ_CP011456.1	3174	0.46710526315789475	1.0	1
Cas3_1_CAS-I-D	NZ_CP011456.1_3299	707	353	2.3999999999999997e-66	222.4	3723905	3726025	NZ_CP011456.1	3299	0.49363507779349364	1.0	1
Cas3_1_CAS-I-D	NZ_CP011456.1_2914	1120	353	9.4e-06	23.1	3315110	3318469	NZ_CP011456.1	2914	0.15625	0.47875354107648727	-1
Cas3_1_CAS-I-D	NZ_CP011456.1_529	822	353	0.00041	17.7	640490	642955	NZ_CP011456.1	529	0.12895377128953772	0.29178470254957506	1
Cas3_1_CAS-I-D	NZ_CP011456.1_4197	520	353	0.0006	17.2	4684120	4685679	NZ_CP011456.1	4197	0.3019230769230769	0.40509915014164305	1
Cas3_1_CAS-I-D	NZ_CP011456.1_246	481	353	0.0041	14.4	299365	300807	NZ_CP011456.1	246	0.36174636174636177	0.4730878186968839	-1
Cas3_0_IU	NZ_CP011456.1_3299	707	864	9.6e-07	25.3	3723905	3726025	NZ_CP011456.1	3299	0.08345120226308345	0.06828703703703703	1
Cas3_0_IU	NZ_CP011456.1_2914	1120	864	0.00029	17.1	3315110	3318469	NZ_CP011456.1	2914	0.15267857142857144	0.16666666666666666	-1
Cas3_0_IU	NZ_CP011456.1_573	1140	864	0.0037	13.5	696283	699702	NZ_CP011456.1	573	0.0956140350877193	0.13310185185185186	-1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_4091	94	90	6.3e-20	69.6	4547301	4547582	NZ_CP011456.1	4091	0.8404255319148937	0.8333333333333334	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_737	93	90	1.8e-15	55.4	888551	888829	NZ_CP011456.1	737	0.7204301075268817	0.7444444444444445	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_3179	91	90	4.7000000000000006e-12	44.4	3593735	3594007	NZ_CP011456.1	3179	0.6703296703296703	0.6777777777777778	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CP011456.1_3306	98	90	1e-09	36.9	3733322	3733615	NZ_CP011456.1	3306	0.7244897959183674	0.7444444444444445	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_3383	479	577	8.2e-13	45.8	3808085	3809521	NZ_CP011456.1	3383	0.4091858037578288	0.3327556325823224	-1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_2508	203	577	3.1e-12	43.9	2851192	2851800	NZ_CP011456.1	2508	0.7586206896551724	0.2876949740034662	-1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_756	484	577	5.9e-12	43.0	920258	921709	NZ_CP011456.1	756	0.4049586776859504	0.3327556325823224	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_2229	394	577	1.5e-10	38.4	2532130	2533311	NZ_CP011456.1	2229	0.3223350253807107	0.2391681109185442	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_4630	447	577	6.8e-10	36.2	5157333	5158673	NZ_CP011456.1	4630	0.48322147651006714	0.3847487001733102	-1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_1250	144	577	1.8e-08	31.5	1440712	1441143	NZ_CP011456.1	1250	0.5833333333333334	0.14904679376083188	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_3910	373	577	1.8e-07	28.2	4353379	4354497	NZ_CP011456.1	3910	0.3378016085790885	0.22010398613518198	-1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_4726	127	577	2.1e-07	28.0	5258291	5258671	NZ_CP011456.1	4726	0.6535433070866141	0.14731369150779897	-1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_1783	316	577	2.6e-07	27.7	1978976	1979923	NZ_CP011456.1	1783	0.41455696202531644	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_3335	127	577	3.3e-07	27.3	3761247	3761627	NZ_CP011456.1	3335	0.6220472440944882	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_155	186	577	0.00022999999999999998	18.0	201665	202222	NZ_CP011456.1	155	0.5967741935483871	0.21143847487001732	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_3385	420	577	0.00036	17.3	3810254	3811513	NZ_CP011456.1	3385	0.28809523809523807	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_CP011456.1_520	281	577	0.00085	16.1	624034	624876	NZ_CP011456.1	520	0.7046263345195729	0.3830155979202773	1
Cas3_0_CAS-I-D	NZ_CP011456.1_3299	707	626	4e-10	36.8	3723905	3726025	NZ_CP011456.1	3299	0.36916548797736914	0.3722044728434505	1
Cas3_0_CAS-I-D	NZ_CP011456.1_4042	894	626	5.9e-05	19.7	4504768	4507449	NZ_CP011456.1	4042	0.18344519015659955	0.24600638977635783	-1
Cas3_0_CAS-I-D	NZ_CP011456.1_246	481	626	0.00084	15.9	299365	300807	NZ_CP011456.1	246	0.367983367983368	0.28434504792332266	-1
Cas3_0_CAS-I-D	NZ_CP011456.1_3025	519	626	0.0082	12.6	3448662	3450218	NZ_CP011456.1	3025	0.2466281310211946	0.20447284345047922	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_3385	420	517	3.4e-49	166.0	3810254	3811513	NZ_CP011456.1	3385	0.7071428571428572	0.6015473887814313	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_4630	447	517	1.4999999999999997e-46	157.4	5157333	5158673	NZ_CP011456.1	4630	0.8612975391498882	0.7640232108317214	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_3910	373	517	5e-46	155.6	4353379	4354497	NZ_CP011456.1	3910	0.7694369973190348	0.5880077369439072	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_1783	316	517	5e-46	155.6	1978976	1979923	NZ_CP011456.1	1783	0.6550632911392406	0.437137330754352	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_2229	394	517	4.799999999999999e-44	149.1	2532130	2533311	NZ_CP011456.1	2229	0.7411167512690355	0.5996131528046421	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_3383	479	517	6.7e-43	145.3	3808085	3809521	NZ_CP011456.1	3383	0.5052192066805845	0.46034816247582205	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_756	484	517	7.099999999999998e-42	141.9	920258	921709	NZ_CP011456.1	756	0.6157024793388429	0.5415860735009671	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_2508	203	517	2.2999999999999998e-38	130.3	2851192	2851800	NZ_CP011456.1	2508	0.8226600985221675	0.3520309477756286	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_520	281	517	4.9999999999999996e-33	112.7	624034	624876	NZ_CP011456.1	520	0.6868327402135231	0.3945841392649903	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_2250	302	517	2.1000000000000003e-22	77.6	2566449	2567354	NZ_CP011456.1	2250	0.7549668874172185	0.47775628626692457	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_155	186	517	1.1e-21	75.2	201665	202222	NZ_CP011456.1	155	0.6236559139784946	0.24758220502901354	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_4726	127	517	3.6999999999999995e-21	73.5	5258291	5258671	NZ_CP011456.1	4726	0.7559055118110236	0.18375241779497098	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_3335	127	517	2.4e-20	70.8	3761247	3761627	NZ_CP011456.1	3335	0.7716535433070866	0.18568665377176016	-1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_5017	275	517	2.5e-17	60.9	5540302	5541126	NZ_CP011456.1	5017	0.76	0.41005802707930367	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_1250	144	517	3.3000000000000005e-14	50.6	1440712	1441143	NZ_CP011456.1	1250	0.5833333333333334	0.1644100580270793	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_2843	105	517	2.6000000000000002e-12	44.4	3220063	3220377	NZ_CP011456.1	2843	0.6476190476190476	0.13152804642166344	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_342	105	517	2.6000000000000002e-12	44.4	418767	419081	NZ_CP011456.1	342	0.6476190476190476	0.13152804642166344	1
Cas12f2_0_CAS-V-F	NZ_CP011456.1_3256	65	517	0.0038	14.1	3671328	3671522	NZ_CP011456.1	3256	0.5692307692307692	0.06963249516441006	-1
Cas12b_0_VB	NZ_CP011456.1_505	110	1130	0.0054	12.9	607809	608138	NZ_CP011456.1	505	0.45454545454545453	0.04424778761061947	-1
Cas4_0_I-II	NZ_CP011456.1_3177	218	180	1.5999999999999998e-50	169.7	3591952	3592605	NZ_CP011456.1	3177	0.8119266055045872	0.9944444444444445	1
Cas4_0_I-II	NZ_CP011456.1_3304	195	180	9.199999999999999e-38	128.1	3731760	3732344	NZ_CP011456.1	3304	0.9025641025641026	0.9888888888888889	1
Cas4_0_I-II	NZ_CP011456.1_1128	481	180	3.2e-08	31.8	1312993	1314435	NZ_CP011456.1	1128	0.34303534303534305	0.8611111111111112	1
Cas4_0_I-II	NZ_CP011456.1_375	269	180	2.3e-06	25.7	454134	454940	NZ_CP011456.1	375	0.5650557620817844	0.7555555555555555	1
Cas4_0_I-II	NZ_CP011456.1_1404	206	180	7.4e-05	20.8	1597592	1598209	NZ_CP011456.1	1404	0.41262135922330095	0.4666666666666667	-1
Cas4_0_I-II	NZ_CP011456.1_3430	290	180	0.00023999999999999998	19.2	3863381	3864250	NZ_CP011456.1	3430	0.46551724137931033	0.6833333333333333	-1
Cas4_0_I-II	NZ_CP011456.1_2496	910	180	0.0018	16.3	2834886	2837615	NZ_CP011456.1	2496	0.13296703296703297	0.6222222222222222	-1
Cas4_0_I-II	NZ_CP011456.1_3402	126	180	0.0072	14.4	3834143	3834520	NZ_CP011456.1	3402	0.5952380952380952	0.42777777777777776	1
Cas4_0_I-II	NZ_CP011456.1_5059	142	180	0.017	13.2	5580172	5580597	NZ_CP011456.1	5059	0.4647887323943662	0.38333333333333336	1
Cas4_0_I-II	NZ_CP011456.1_1499	209	180	0.019	13.0	1691200	1691826	NZ_CP011456.1	1499	0.37799043062200954	0.4722222222222222	1
Cas4_0_I-II	NZ_CP011456.1_3938	218	180	0.021	12.8	4396973	4397626	NZ_CP011456.1	3938	0.24770642201834864	0.3	-1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_3910	373	493	3.7999999999999996e-76	254.9	4353379	4354497	NZ_CP011456.1	3910	0.9651474530831099	0.8640973630831643	-1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_1783	316	493	3.2999999999999998e-71	238.6	1978976	1979923	NZ_CP011456.1	1783	0.9493670886075949	0.6937119675456389	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_3385	420	493	9.5e-60	200.8	3810254	3811513	NZ_CP011456.1	3385	0.8738095238095238	0.8356997971602435	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_2229	394	493	1.2999999999999998e-59	200.4	2532130	2533311	NZ_CP011456.1	2229	0.8553299492385786	0.7342799188640974	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_4630	447	493	4.1e-55	185.5	5157333	5158673	NZ_CP011456.1	4630	0.8747203579418344	0.8782961460446247	-1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_3383	479	493	2.5e-54	182.9	3808085	3809521	NZ_CP011456.1	3383	0.7599164926931107	0.7606490872210954	-1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_756	484	493	4.8999999999999994e-52	175.4	920258	921709	NZ_CP011456.1	756	0.7520661157024794	0.7606490872210954	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_2250	302	493	3.6e-48	162.6	2566449	2567354	NZ_CP011456.1	2250	0.9172185430463576	0.665314401622718	-1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_520	281	493	5.699999999999999e-44	148.8	624034	624876	NZ_CP011456.1	520	0.8220640569395018	0.5010141987829615	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_5017	275	493	9.4e-42	141.5	5540302	5541126	NZ_CP011456.1	5017	0.9636363636363636	0.640973630831643	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_2508	203	493	6.299999999999999e-35	119.0	2851192	2851800	NZ_CP011456.1	2508	0.8275862068965517	0.385395537525355	-1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_155	186	493	7.6e-27	92.3	201665	202222	NZ_CP011456.1	155	0.7903225806451613	0.3306288032454361	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_2843	105	493	1.6e-17	61.5	3220063	3220377	NZ_CP011456.1	2843	0.7333333333333333	0.1643002028397566	1
Cas12f2_2_CAS-V-F	NZ_CP011456.1_342	105	493	1.6e-17	61.5	418767	419081	NZ_CP011456.1	342	0.7333333333333333	0.1643002028397566	1
