Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csx3_2_CAS-I-III	NC_014501.1_85	317	277	0.01	13.6	96587	97537	NC_014501.1	85	0.08201892744479496	0.09386281588447654	1
Csx3_2_CAS-I-III	NC_014501.1_2470	469	277	0.021	12.6	2749586	2750992	NC_014501.1	2470	0.09808102345415778	0.16606498194945848	-1
Csx3_2_CAS-I-III	NC_014501.1_1448	284	277	0.023	12.5	1597292	1598143	NC_014501.1	1448	0.16901408450704225	0.1588447653429603	1
Csx3_2_CAS-I-III	NC_014534.1_255	400	277	0.028999999999999998	12.1	296586	297785	NC_014534.1	255	0.07	0.10108303249097472	1
TnsC_0_V-K	NC_014501.1_4759	279	283	3.1e-101	336.8	5206736	5207572	NC_014501.1	4759	0.985663082437276	0.9540636042402827	-1
TnsC_0_V-K	NC_014534.1_16	283	283	1.6e-81	272.2	13119	13967	NC_014534.1	16	0.911660777385159	0.8939929328621908	-1
TnsC_0_V-K	NC_014534.1_338	306	283	3e-35	120.3	385396	386313	NC_014534.1	338	0.7973856209150327	0.7985865724381626	1
Cas6_1_CAS-I-II-III-IV-V-VI	NC_014534.1_253	195	194	6e-41	139.2	293684	294268	NC_014534.1	253	0.8769230769230769	0.8195876288659794	-1
WYL_3_CAS-I-II-III-IV-V-VI	NC_014533.1_32	316	172	2.7999999999999995e-26	91.3	56963	57910	NC_014533.1	32	0.5284810126582279	0.9883720930232558	1
Cmr3gr5_0_CAS-III-B-III-C	NC_014501.1_4651	247	373	0.065	10.5	5105454	5106194	NC_014501.1	4651	0.3643724696356275	0.2386058981233244	-1
Cmr5_0_IIIB	NC_014501.1_2218	314	143	0.038	12.9	2488582	2489523	NC_014501.1	2218	0.1592356687898089	0.27972027972027974	1
Csa5gr11_2_CAS-I-A	NC_014501.1_4264	1245	101	5.4e-08	31.8	4713110	4716844	NC_014501.1	4264	0.41686746987951806	0.9405940594059405	1
RT_0_CAS-III-AM-III-B	NC_014534.1_98	280	298	1.2999999999999999e-104	347.9	131471	132310	NC_014534.1	98	0.9321428571428572	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NC_014534.1_199	672	298	4.599999999999999e-79	264.0	237314	239329	NC_014534.1	199	0.42410714285714285	0.8959731543624161	1
RT_0_CAS-III-AM-III-B	NC_014533.1_580	672	298	1.1999999999999998e-78	262.7	844538	846553	NC_014533.1	580	0.42410714285714285	0.8959731543624161	-1
RT_0_CAS-III-AM-III-B	NC_014501.1_4349	565	298	5.1e-60	201.5	4809560	4811254	NC_014501.1	4349	0.41061946902654867	0.7281879194630873	-1
RT_0_CAS-III-AM-III-B	NC_014534.1_232	543	298	1.6999999999999999e-59	199.8	273243	274871	NC_014534.1	232	0.48250460405156537	0.8758389261744967	-1
RT_0_CAS-III-AM-III-B	NC_014501.1_2463	607	298	4.7e-56	188.5	2741482	2743302	NC_014501.1	2463	0.42668863261943984	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NC_014504.1_15	569	298	2.6999999999999997e-55	186.0	14623	16329	NC_014504.1	15	0.4165202108963093	0.7315436241610739	-1
RT_0_CAS-III-AM-III-B	NC_014534.1_122	569	298	2.6999999999999997e-55	186.0	151336	153042	NC_014534.1	122	0.4165202108963093	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NC_014501.1_3161	615	298	1.3e-53	180.5	3529680	3531524	NC_014501.1	3161	0.4016260162601626	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NC_014501.1_2796	632	298	5.5e-51	171.8	3117185	3119080	NC_014501.1	2796	0.35443037974683544	0.7348993288590604	-1
RT_0_CAS-III-AM-III-B	NC_014501.1_246	303	298	3.8999999999999997e-50	169.1	276178	277086	NC_014501.1	246	0.7392739273927392	0.7181208053691275	1
RT_0_CAS-III-AM-III-B	NC_014501.1_21	530	298	1.2999999999999998e-47	160.8	24330	25919	NC_014501.1	21	0.5	0.8590604026845637	1
RT_0_CAS-III-AM-III-B	NC_014501.1_1492	237	298	1.5999999999999998e-30	104.6	1637882	1638592	NC_014501.1	1492	0.6286919831223629	0.5100671140939598	1
RT_0_CAS-I-E	NC_014534.1_232	543	414	0.00086	16.8	273243	274871	NC_014534.1	232	0.2965009208103131	0.3647342995169082	-1
RT_0_CAS-I-E	NC_014534.1_199	672	414	0.0092	13.4	237314	239329	NC_014534.1	199	0.25	0.37922705314009664	1
RT_0_CAS-I-E	NC_014533.1_580	672	414	0.019	12.4	844538	846553	NC_014533.1	580	0.22321428571428573	0.3357487922705314	-1
Cas5_1_CAS-I-A	NC_014501.1_1306	132	192	0.0061	14.8	1428095	1428490	NC_014501.1	1306	0.2803030303030303	0.19270833333333334	1
Cas10d_0_CAS-I-D	NC_014533.1_30	972	807	3.7e-05	20.7	51317	54232	NC_014533.1	30	0.10390946502057613	0.1288723667905824	-1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_1511	336	284	2.2e-05	22.6	1657984	1658991	NC_014501.1	1511	0.15773809523809523	0.20422535211267606	1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_1430	246	284	0.00018999999999999998	19.5	1575251	1575988	NC_014501.1	1430	0.22357723577235772	0.19718309859154928	1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_3610	338	284	0.00041	18.4	4024219	4025232	NC_014501.1	3610	0.15680473372781065	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_3426	299	284	0.0045	15.0	3817762	3818658	NC_014501.1	3426	0.17725752508361203	0.20422535211267606	1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_3729	376	284	0.0048	14.9	4149975	4151102	NC_014501.1	3729	0.10372340425531915	0.15845070422535212	-1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_4944	205	284	0.0048	14.9	5411737	5412351	NC_014501.1	4944	0.28780487804878047	0.22183098591549297	1
Mem_DnaJ_0_CAS-III-AM	NC_014501.1_4161	235	284	0.04	11.9	4598168	4598872	NC_014501.1	4161	0.25957446808510637	0.21830985915492956	1
Cas8a1_1_IB	NC_014534.1_28	167	571	0.0067	13.5	32907	33407	NC_014534.1	28	0.5209580838323353	0.14711033274956217	1
Cas7_0_CAS-I-B	NC_014534.1_251	302	306	1.1e-26	92.4	291419	292324	NC_014534.1	251	0.7251655629139073	0.7352941176470589	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NC_014533.1_580	672	261	8.1e-77	256.6	844538	846553	NC_014533.1	580	0.3869047619047619	1.0	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NC_014534.1_199	672	261	1.8999999999999998e-76	255.4	237314	239329	NC_014534.1	199	0.3869047619047619	1.0	1
Cas1_1_CAS-I-II-III-IV-V-VI	NC_014533.1_25	326	261	5.099999999999999e-71	237.6	46994	47971	NC_014533.1	25	0.7822085889570553	1.0	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NC_014533.1_330	330	261	6.799999999999999e-63	211.0	489595	490584	NC_014533.1	330	0.7848484848484848	1.0	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NC_014501.1_594	238	261	2.2	6.1	666635	667348	NC_014501.1	594	0.31512605042016806	0.28735632183908044	1
Cas3_1_CAS-I-D	NC_014533.1_31	713	353	6.8e-58	195.0	54275	56413	NC_014533.1	31	0.4838709677419355	1.0	-1
Cas3_1_CAS-I-D	NC_014502.1_196	916	353	1.3e-09	36.2	187939	190686	NC_014502.1	196	0.19978165938864628	0.546742209631728	-1
Cas3_1_CAS-I-D	NC_014501.1_3314	483	353	7.8e-06	23.8	3684607	3686055	NC_014501.1	3314	0.3064182194616977	0.37960339943342775	1
Cas3_1_CAS-I-D	NC_014501.1_1222	819	353	0.0005099999999999999	17.8	1343404	1345860	NC_014501.1	1222	0.12087912087912088	0.26628895184135976	1
Cas3_1_CAS-I-D	NC_014501.1_2725	484	353	0.00098	16.9	3041008	3042459	NC_014501.1	2725	0.3677685950413223	0.49291784702549574	1
Cas3_0_IU	NC_014533.1_31	713	864	2.0000000000000002e-11	41.2	54275	56413	NC_014533.1	31	0.29453015427769985	0.24537037037037038	-1
Cas3_0_IU	NC_014501.1_695	1103	864	0.023	11.2	764133	767441	NC_014501.1	695	0.04805077062556664	0.05787037037037037	-1
Cas3_0_IU	NC_014502.1_196	916	864	0.066	9.7	187939	190686	NC_014502.1	196	0.0906113537117904	0.09259259259259259	-1
Cas2_6_CAS-I-II-III-IV-V-VI	NC_014533.1_329	93	90	6.9e-18	63.5	489191	489469	NC_014533.1	329	0.7311827956989247	0.7555555555555555	-1
Cas2_6_CAS-I-II-III-IV-V-VI	NC_014533.1_579	97	90	6.8e-14	50.7	844222	844512	NC_014533.1	579	0.8247422680412371	0.8666666666666667	-1
Cas2_6_CAS-I-II-III-IV-V-VI	NC_014534.1_200	97	90	8.900000000000001e-14	50.3	239355	239645	NC_014534.1	200	0.8247422680412371	0.8666666666666667	1
Cas2_6_CAS-I-II-III-IV-V-VI	NC_014533.1_24	98	90	2.2e-06	26.6	46704	46997	NC_014533.1	24	0.7448979591836735	0.7444444444444445	-1
Cas12f4_0_CAS-V-F	NC_014534.1_116	503	577	8.100000000000001e-14	49.6	145400	146908	NC_014534.1	116	0.30019880715705766	0.24956672443674177	1
Cas12f4_0_CAS-V-F	NC_014501.1_5431	427	577	1e-12	45.9	5930663	5931943	NC_014501.1	5431	0.3629976580796253	0.2391681109185442	-1
Cas12f4_0_CAS-V-F	NC_014501.1_5567	427	577	2.1e-12	44.9	6072766	6074046	NC_014501.1	5567	0.4519906323185012	0.30849220103986136	1
Cas12f4_0_CAS-V-F	NC_014534.1_233	409	577	3e-11	41.1	275434	276660	NC_014534.1	233	0.38875305623471884	0.29982668977469673	-1
Cas12f4_0_CAS-V-F	NC_014501.1_3411	413	577	3.7e-11	40.8	3794216	3795454	NC_014501.1	3411	0.5278450363196125	0.37608318890814557	-1
Cas12f4_0_CAS-V-F	NC_014501.1_4202	427	577	1.3000000000000002e-10	38.9	4641986	4643266	NC_014501.1	4202	0.36533957845433257	0.29462738301559793	-1
Cas12f4_0_CAS-V-F	NC_014533.1_542	381	577	9.6e-09	32.8	803359	804501	NC_014533.1	542	0.3884514435695538	0.2824956672443674	-1
Cas12f4_0_CAS-V-F	NC_014501.1_132	439	577	6.6e-08	30.1	149114	150430	NC_014501.1	132	0.2619589977220957	0.22357019064124783	1
Cas12f4_0_CAS-V-F	NC_014501.1_3928	436	577	1e-07	29.4	4361487	4362794	NC_014501.1	3928	0.30275229357798167	0.2322357019064125	-1
Cas12f4_0_CAS-V-F	NC_014501.1_4920	393	577	1.1e-07	29.3	5383492	5384670	NC_014501.1	4920	0.3282442748091603	0.24436741767764297	-1
Cas12f4_0_CAS-V-F	NC_014501.1_2182	402	577	1.5e-07	28.9	2445356	2446561	NC_014501.1	2182	0.43034825870646765	0.32582322357019067	1
Cas12f4_0_CAS-V-F	NC_014501.1_5465	428	577	3.1e-07	27.8	5971097	5972380	NC_014501.1	5465	0.3621495327102804	0.29462738301559793	-1
Cas12f4_0_CAS-V-F	NC_014501.1_245	381	577	3.8e-07	27.6	274380	275522	NC_014501.1	245	0.4015748031496063	0.2824956672443674	1
Cas12f4_0_CAS-V-F	NC_014501.1_4348	168	577	5.4e-07	27.0	4808942	4809445	NC_014501.1	4348	0.7202380952380952	0.21663778162911612	-1
Cas12f4_0_CAS-V-F	NC_014501.1_3697	391	577	5.5e-07	27.0	4116680	4117852	NC_014501.1	3697	0.29923273657289	0.2270363951473137	1
Cas12f4_0_CAS-V-F	NC_014501.1_2755	346	577	7.4e-07	26.6	3070942	3071979	NC_014501.1	2755	0.3352601156069364	0.22010398613518198	1
Cas12f4_0_CAS-V-F	NC_014501.1_1951	405	577	7.4e-07	26.6	2164659	2165873	NC_014501.1	1951	0.43209876543209874	0.3188908145580589	1
Cas12f4_0_CAS-V-F	NC_014504.1_31	435	577	2.1000000000000002e-06	25.1	37250	38554	NC_014504.1	31	0.27816091954022987	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NC_014501.1_1320	439	577	2.8999999999999998e-06	24.6	1442078	1443394	NC_014501.1	1320	0.23917995444191345	0.18890814558058924	1
Cas12f4_0_CAS-V-F	NC_014501.1_1925	419	577	6.7e-06	23.4	2137842	2139098	NC_014501.1	1925	0.315035799522673	0.2322357019064125	1
Cas12f4_0_CAS-V-F	NC_014501.1_2570	390	577	1.1e-05	22.8	2884885	2886054	NC_014501.1	2570	0.31025641025641026	0.22876949740034663	-1
Cas12f4_0_CAS-V-F	NC_014501.1_315	367	577	1.2e-05	22.5	351539	352639	NC_014501.1	315	0.33242506811989103	0.2322357019064125	-1
Cas12f4_0_CAS-V-F	NC_014504.1_25	404	577	1.3000000000000001e-05	22.4	33559	34770	NC_014504.1	25	0.29455445544554454	0.22530329289428075	1
Cas12f4_0_CAS-V-F	NC_014501.1_1494	370	577	1.4000000000000001e-05	22.4	1639007	1640116	NC_014501.1	1494	0.3945945945945946	0.2720970537261698	1
Cas12f4_0_CAS-V-F	NC_014503.1_10	406	577	2.6000000000000002e-05	21.5	14526	15743	NC_014503.1	10	0.2955665024630542	0.2270363951473137	-1
Cas12f4_0_CAS-V-F	NC_014501.1_1521	391	577	5.6000000000000006e-05	20.4	1666388	1667560	NC_014501.1	1521	0.29923273657289	0.2270363951473137	1
Cas12f4_0_CAS-V-F	NC_014501.1_5547	625	577	0.11	9.5	6050130	6052004	NC_014501.1	5547	0.1248	0.16464471403812825	-1
Cas12f4_0_CAS-V-F	NC_014501.1_3367	235	577	0.29	8.1	3746131	3746835	NC_014501.1	3367	0.5148936170212766	0.2045060658578856	-1
Cas3_0_CAS-I-D	NC_014533.1_31	713	626	2.8999999999999997e-11	40.9	54275	56413	NC_014533.1	31	0.2131837307152875	0.2476038338658147	-1
Cas3_0_CAS-I-D	NC_014502.1_196	916	626	2.8999999999999998e-08	31.0	187939	190686	NC_014502.1	196	0.2259825327510917	0.30990415335463256	-1
Cas3_0_CAS-I-D	NC_014501.1_294	1005	626	8.4e-07	26.2	321292	324306	NC_014501.1	294	0.14129353233830846	0.20926517571884984	1
Cas3_0_CAS-I-D	NC_014501.1_1530	503	626	2.1000000000000002e-06	24.9	1685870	1687378	NC_014501.1	1530	0.4294234592445328	0.33865814696485624	-1
Cas3_0_CAS-I-D	NC_014501.1_2725	484	626	0.0014	15.6	3041008	3042459	NC_014501.1	2725	0.3181818181818182	0.24121405750798722	1
Cas12f2_0_CAS-V-F	NC_014501.1_5465	428	517	1.7999999999999998e-115	385.1	5971097	5972380	NC_014501.1	5465	0.8995327102803738	0.7504835589941973	-1
Cas12f2_0_CAS-V-F	NC_014501.1_5567	427	517	3.099999999999999e-115	384.4	6072766	6074046	NC_014501.1	5567	0.9086651053864169	0.7524177949709865	1
Cas12f2_0_CAS-V-F	NC_014501.1_5431	427	517	1.0999999999999997e-114	382.5	5930663	5931943	NC_014501.1	5431	0.9625292740046838	0.793036750483559	-1
Cas12f2_0_CAS-V-F	NC_014501.1_1320	439	517	2.9999999999999993e-111	371.2	1442078	1443394	NC_014501.1	1320	0.876993166287016	0.7524177949709865	1
Cas12f2_0_CAS-V-F	NC_014501.1_1521	391	517	2.899999999999999e-109	364.6	1666388	1667560	NC_014501.1	1521	0.9258312020460358	0.7117988394584139	1
Cas12f2_0_CAS-V-F	NC_014501.1_3697	391	517	1.5999999999999998e-106	355.6	4116680	4117852	NC_014501.1	3697	0.9258312020460358	0.7117988394584139	1
Cas12f2_0_CAS-V-F	NC_014501.1_132	439	517	2.2999999999999996e-103	345.2	149114	150430	NC_014501.1	132	0.9248291571753986	0.804642166344294	1
Cas12f2_0_CAS-V-F	NC_014501.1_3928	436	517	8.799999999999999e-85	283.9	4361487	4362794	NC_014501.1	3928	0.8371559633027523	0.7079303675048356	-1
Cas12f2_0_CAS-V-F	NC_014501.1_1925	419	517	4.799999999999999e-83	278.1	2137842	2139098	NC_014501.1	1925	0.8711217183770883	0.7079303675048356	1
Cas12f2_0_CAS-V-F	NC_014501.1_1951	405	517	7.7e-51	171.9	2164659	2165873	NC_014501.1	1951	0.7012345679012346	0.5764023210831721	1
Cas12f2_0_CAS-V-F	NC_014501.1_245	381	517	6.3e-50	168.8	274380	275522	NC_014501.1	245	0.8398950131233596	0.6479690522243714	1
Cas12f2_0_CAS-V-F	NC_014504.1_31	435	517	1.2999999999999998e-48	164.5	37250	38554	NC_014504.1	31	0.7057471264367816	0.620889748549323	1
Cas12f2_0_CAS-V-F	NC_014501.1_2182	402	517	1.5e-48	164.3	2445356	2446561	NC_014501.1	2182	0.6592039800995025	0.5435203094777563	1
Cas12f2_0_CAS-V-F	NC_014501.1_2755	346	517	1.6e-48	164.2	3070942	3071979	NC_014501.1	2755	0.6329479768786127	0.46034816247582205	1
Cas12f2_0_CAS-V-F	NC_014501.1_2570	390	517	2.6999999999999998e-48	163.5	2884885	2886054	NC_014501.1	2570	0.7615384615384615	0.6015473887814313	-1
Cas12f2_0_CAS-V-F	NC_014503.1_10	406	517	6.599999999999999e-48	162.2	14526	15743	NC_014503.1	10	0.7315270935960592	0.6015473887814313	-1
Cas12f2_0_CAS-V-F	NC_014533.1_542	381	517	2.8e-47	160.1	803359	804501	NC_014533.1	542	0.7401574803149606	0.5899419729206963	-1
Cas12f2_0_CAS-V-F	NC_014504.1_25	404	517	1.1999999999999999e-43	148.1	33559	34770	NC_014504.1	25	0.6732673267326733	0.562862669245648	1
Cas12f2_0_CAS-V-F	NC_014501.1_1494	370	517	9.299999999999998e-43	145.2	1639007	1640116	NC_014501.1	1494	0.7216216216216216	0.5319148936170213	1
Cas12f2_0_CAS-V-F	NC_014501.1_4202	427	517	8e-40	135.5	4641986	4643266	NC_014501.1	4202	0.8758782201405152	0.7678916827852998	-1
Cas12f2_0_CAS-V-F	NC_014501.1_315	367	517	1.8e-39	134.4	351539	352639	NC_014501.1	315	0.7166212534059946	0.5551257253384912	-1
Cas12f2_0_CAS-V-F	NC_014501.1_3411	413	517	5.2e-39	132.8	3794216	3795454	NC_014501.1	3411	0.8934624697336562	0.7543520309477756	-1
Cas12f2_0_CAS-V-F	NC_014534.1_116	503	517	9.5e-39	132.0	145400	146908	NC_014534.1	116	0.5745526838966203	0.5415860735009671	1
Cas12f2_0_CAS-V-F	NC_014534.1_233	409	517	1.6999999999999999e-37	127.8	275434	276660	NC_014534.1	233	0.9119804400977995	0.7659574468085106	-1
Cas12f2_0_CAS-V-F	NC_014501.1_4920	393	517	1.4999999999999997e-36	124.7	5383492	5384670	NC_014501.1	4920	0.6463104325699746	0.5145067698259188	-1
Cas12f2_0_CAS-V-F	NC_014501.1_4348	168	517	7.9e-18	62.9	4808942	4809445	NC_014501.1	4348	0.8630952380952381	0.30174081237911027	-1
Cas7_1_IB	NC_014534.1_251	302	321	2.1000000000000004e-26	91.3	291419	292324	NC_014534.1	251	0.6854304635761589	0.6635514018691588	-1
Cas12b_0_VB	NC_014501.1_4478	461	1130	1.9e-06	24.7	4941427	4942809	NC_014501.1	4478	0.35357917570498915	0.14424778761061946	-1
Cas12b_0_VB	NC_014534.1_97	170	1130	0.0091	12.6	130687	131196	NC_014534.1	97	0.18235294117647058	0.02743362831858407	-1
Cas4_0_I-II	NC_014533.1_26	201	180	3.6e-39	133.0	48014	48616	NC_014533.1	26	0.8756218905472637	0.9888888888888889	-1
Cas4_0_I-II	NC_014501.1_516	219	180	1.7e-05	23.3	580648	581304	NC_014501.1	516	0.4611872146118721	0.55	1
Cas4_0_I-II	NC_014501.1_310	491	180	2.6000000000000002e-05	22.7	346126	347598	NC_014501.1	310	0.29938900203665986	0.7944444444444444	-1
Cas4_0_I-II	NC_014501.1_5348	214	180	0.01	14.3	5836283	5836924	NC_014501.1	5348	0.2523364485981308	0.3	1
Cas4_0_I-II	NC_014501.1_4763	160	180	0.08	11.3	5210131	5210610	NC_014501.1	4763	0.39375	0.3388888888888889	-1
Cas12f2_2_CAS-V-F	NC_014533.1_542	381	493	2.5e-86	288.9	803359	804501	NC_014533.1	542	0.9448818897637795	0.8701825557809331	-1
Cas12f2_2_CAS-V-F	NC_014501.1_315	367	493	5.999999999999999e-80	267.8	351539	352639	NC_014501.1	315	0.9727520435967303	0.8661257606490872	-1
Cas12f2_2_CAS-V-F	NC_014501.1_2755	346	493	4.799999999999999e-72	241.8	3070942	3071979	NC_014501.1	2755	0.9104046242774566	0.7302231237322515	1
Cas12f2_2_CAS-V-F	NC_014504.1_25	404	493	2.2e-70	236.3	33559	34770	NC_014504.1	25	0.8564356435643564	0.7991886409736308	1
Cas12f2_2_CAS-V-F	NC_014501.1_2182	402	493	7.199999999999999e-68	228.0	2445356	2446561	NC_014501.1	2182	0.8781094527363185	0.768762677484787	1
Cas12f2_2_CAS-V-F	NC_014501.1_245	381	493	1.5999999999999996e-66	223.5	274380	275522	NC_014501.1	245	0.9343832020997376	0.8093306288032455	1
Cas12f2_2_CAS-V-F	NC_014501.1_1951	405	493	6.199999999999998e-66	221.6	2164659	2165873	NC_014501.1	1951	0.8271604938271605	0.7322515212981744	1
Cas12f2_2_CAS-V-F	NC_014504.1_31	435	493	2.2999999999999997e-63	213.2	37250	38554	NC_014504.1	31	0.8367816091954023	0.8255578093306288	1
Cas12f2_2_CAS-V-F	NC_014503.1_10	406	493	7.3e-61	204.9	14526	15743	NC_014503.1	10	0.8399014778325123	0.7809330628803245	-1
Cas12f2_2_CAS-V-F	NC_014501.1_4920	393	493	3.5999999999999996e-59	199.3	5383492	5384670	NC_014501.1	4920	0.8982188295165394	0.7586206896551724	-1
