Contig	Start	End	Strand	Pos
NZ_CP011339.1	73311	73919	1	93
NZ_CP011339.1	74131	74508	1	94
NZ_CP011339.1	74671	75561	1	95
NZ_CP011339.1	75684	76001	1	96
NZ_CP011339.1	76002	76556	-1	97
NZ_CP011339.1	76691	77494	-1	98
NZ_CP011339.1	77517	78101	-1	99
NZ_CP011339.1	78201	78659	-1	100
NZ_CP011339.1	78977	79264	1	101
NZ_CP011339.1	79261	79701	-1	102
NZ_CP011339.1	80171	80431	1	103
NZ_CP011339.1	80447	81427	1	104
NZ_CP011339.1	81599	81910	1	105
NZ_CP011339.1	81855	82229	1	106
NZ_CP011339.1	82494	83498	1	107
NZ_CP011339.1	83514	83666	1	108
NZ_CP011339.1	83955	84830	1	109
NZ_CP011339.1	84875	86368	-1	110
NZ_CP011339.1	86773	88944	-1	111
NZ_CP011339.1	89354	90073	1	112
NZ_CP011339.1	90235	90480	1	113
NZ_CP011339.1	90480	90701	1	114
NZ_CP011339.1	90808	91080	-1	115
NZ_CP011339.1	91064	91363	-1	116
NZ_CP011339.1	91530	91703	1	117
NZ_CP011339.1	91869	92912	-1	118
NZ_CP011339.1	92948	93430	-1	119
NZ_CP011339.1	93437	94381	-1	120
NZ_CP011339.1	94402	94566	-1	121
NZ_CP011339.1	94879	95772	-1	122
NZ_CP011339.1	95845	96621	-1	123
NZ_CP011339.1	96642	97739	-1	124
NZ_CP011339.1	97848	98522	-1	125
NZ_CP011339.1	98859	100121	1	126
NZ_CP011339.1	100668	105128	1	127
NZ_CP011339.1	105121	105315	1	128
NZ_CP011339.1	105363	107672	1	129
NZ_CP011339.1	107767	108024	1	130
NZ_CP011339.1	107988	110909	1	131
NZ_CP011339.1	111017	112933	1	132
NZ_CP011339.1	113111	114418	-1	133
NZ_CP011339.1	114516	115577	-1	134
NZ_CP011339.1	115645	116592	-1	135
NZ_CP011339.1	117248	117595	1	136
NZ_CP011339.1	117595	117762	1	137
NZ_CP011339.1	117847	118128	1	138
NZ_CP011339.1	118289	122863	1	139
NZ_CP011339.1	122925	124259	1	140
NZ_CP011339.1	124423	124542	-1	141
NZ_CP011339.1	124787	125026	1	142
NZ_CP011339.1	125026	125454	1	143
NZ_CP011339.1	125506	125661	1	144
NZ_CP011339.1	125812	126060	1	145
NZ_CP011339.1	126053	126463	1	146
NZ_CP011339.1	126652	126894	1	147
NZ_CP011339.1	126928	127173	1	148
NZ_CP011339.1	127170	127595	1	149
NZ_CP011339.1	128041	128283	1	150
NZ_CP011339.1	128554	129006	-1	151
NZ_CP011339.1	129238	130089	1	152
NZ_CP011339.1	130199	130537	-1	153
NZ_CP011339.1	130531	132162	-1	154
NZ_CP011339.1	132284	132526	1	155
NZ_CP011339.1	132534	133349	1	156
NZ_CP011339.1	133628	134068	1	157
NZ_CP011339.1	134134	134307	1	158
NZ_CP011339.1	134352	135413	-1	159
NZ_CP011339.1	135661	135933	1	160
NZ_CP011339.1	136271	138412	1	161
NZ_CP011339.1	138430	140580	1	162
NZ_CP011339.1	140598	142757	1	163
NZ_CP011339.1	142770	144923	1	164
NZ_CP011339.1	144987	145160	1	165
NZ_CP011339.1	145799	145915	1	166
NZ_CP011339.1	145966	147189	1	167
NZ_CP011339.1	147221	147955	1	168
NZ_CP011339.1	148844	152848	1	169
NZ_CP011339.1	152981	153244	1	170
NZ_CP011339.1	153244	153552	1	171
NZ_CP011339.1	153601	153810	1	172
NZ_CP011339.1	153812	154321	1	173
NZ_CP011339.1	154323	154913	1	174
NZ_CP011339.1	155303	155881	-1	175
NZ_CP011339.1	155991	156389	-1	176
NZ_CP011339.1	156570	157997	-1	177
NZ_CP011339.1	158177	158836	-1	178
NZ_CP011339.1	159292	159681	1	179
NZ_CP011339.1	159716	159985	1	180
NZ_CP011339.1	160132	161064	1	181
NZ_CP011339.1	161278	161631	-1	182
NZ_CP011339.1	161621	161911	-1	183
NZ_CP011339.1	162049	163038	-1	184
NZ_CP011339.1	163474	164421	1	185
NZ_CP011339.1	164631	166913	-1	186
NZ_CP011339.1	167190	167444	-1	187
NZ_CP011339.1	167464	170487	-1	188
NZ_CP011339.1	170888	171337	-1	189
NZ_CP011339.1	171337	171564	-1	190
NZ_CP011339.1	171774	172112	1	191
NZ_CP011339.1	172249	173325	1	192
NZ_CP011339.1	173312	173605	-1	193
NZ_CP011339.1	173901	174296	1	194
NZ_CP011339.1	174506	177496	-1	195
NZ_CP011339.1	178140	179015	1	196
NZ_CP011339.1	178978	179571	-1	197
NZ_CP011339.1	179568	179981	-1	198
NZ_CP011339.1	180047	180490	1	199
NZ_CP011339.1	180493	181566	-1	200
NZ_CP011339.1	181826	183388	-1	201
NZ_CP011339.1	183665	183808	1	202
NZ_CP011339.1	184318	185613	1	203
NZ_CP011339.1	185785	188517	1	204
NZ_CP011339.1	188774	189808	-1	205
NZ_CP011339.1	190661	191533	-1	206
NZ_CP011339.1	191560	192102	-1	207
NZ_CP011339.1	192574	193023	1	208
NZ_CP011339.1	193136	194509	1	209
NZ_CP011339.1	194511	195527	-1	210
NZ_CP011339.1	195926	196525	1	211
NZ_CP011339.1	196482	197414	1	212
NZ_CP011339.1	197481	197996	-1	213
NZ_CP011339.1	198058	198726	-1	214
NZ_CP011339.1	199084	199452	1	215
NZ_CP011339.1	199515	200702	1	216
NZ_CP011339.1	200933	201238	1	217
NZ_CP011339.1	201194	201331	-1	218
NZ_CP011339.1	201379	202533	-1	219
NZ_CP011339.1	202551	203348	1	220
NZ_CP011339.1	203336	203431	1	221
NZ_CP011339.1	203432	204301	1	222
NZ_CP011339.1	204434	204664	1	223
NZ_CP011339.1	204657	205451	1	224
NZ_CP011339.1	205686	206864	-1	225
NZ_CP011339.1	206881	207243	-1	226
NZ_CP011339.1	207289	207894	-1	227
NZ_CP011339.1	207912	208166	-1	228
NZ_CP011339.1	208482	208715	1	229
NZ_CP011339.1	208703	208933	1	230
NZ_CP011339.1	209108	210187	1	231
NZ_CP011339.1	210644	211675	-1	232
NZ_CP011339.1	211707	212894	1	233
NZ_CP011339.1	213082	213576	-1	234
NZ_CP011339.1	213742	214299	-1	235
NZ_CP011339.1	215208	216011	-1	236
NZ_CP011339.1	216526	217356	-1	237
NZ_CP011339.1	217606	218661	-1	238
NZ_CP011339.1	218704	219135	-1	239
NZ_CP011339.1	219263	219439	-1	240
NZ_CP011339.1	219471	220658	1	241
NZ_CP011339.1	220925	221980	1	242
NZ_CP011339.1	221971	222483	1	243
NZ_CP011339.1	222669	223283	-1	244
NZ_CP011339.1	224521	225936	1	245
NZ_CP011339.1	226077	227156	1	246
NZ_CP011339.1	227700	228200	1	247
NZ_CP011339.1	228458	229243	-1	248
NZ_CP011339.1	229884	234143	1	249
NZ_CP011339.1	234500	239272	1	250
NZ_CP011339.1	239312	240355	1	251
NZ_CP011339.1	240349	240981	1	252
NZ_CP011339.1	241078	241704	1	253
NZ_CP011339.1	241753	242553	1	254
NZ_CP011339.1	242594	242965	1	255
NZ_CP011339.1	243065	246343	1	256
NZ_CP011339.1	246399	247175	1	257
NZ_CP011339.1	247447	251919	1	258
NZ_CP011339.1	251984	252592	1	259
NZ_CP011339.1	252765	254759	1	260
NZ_CP011339.1	255010	255462	-1	261
NZ_CP011339.1	255516	256205	1	262
NZ_CP011339.1	256937	258055	1	263
NZ_CP011339.1	258098	258670	1	264
NZ_CP011339.1	258816	259412	1	265
NZ_CP011339.1	259432	259743	1	266
NZ_CP011339.1	259810	260958	-1	267
NZ_CP011339.1	261174	262364	-1	268
NZ_CP011339.1	262528	263865	1	269
NZ_CP011339.1	264054	264857	1	270
NZ_CP011339.1	264934	265854	1	271
NZ_CP011339.1	266756	267580	1	272
NZ_CP011339.1	267806	269221	-1	273
NZ_CP011339.1	269353	269499	-1	274
NZ_CP011339.1	269553	269735	-1	275
NZ_CP011339.1	269732	269923	-1	276
NZ_CP011339.1	270346	270609	-1	277
NZ_CP011339.1	270599	270892	-1	278
NZ_CP011339.1	271419	271547	1	279
NZ_CP011339.1	271553	272011	1	280
NZ_CP011339.1	272389	273486	-1	281
NZ_CP011339.1	273932	274075	-1	282
NZ_CP011339.1	274072	274341	-1	283
NZ_CP011339.1	274862	276541	-1	284
NZ_CP011339.1	276658	276978	-1	285
NZ_CP011339.1	277171	277548	1	286
NZ_CP011339.1	277952	279679	1	287
NZ_CP011339.1	279906	280796	1	288
NZ_CP011339.1	280813	281166	1	289
NZ_CP011339.1	281234	281482	-1	290
NZ_CP011339.1	281787	282290	1	291
NZ_CP011339.1	282336	283379	1	292
NZ_CP011339.1	283386	283670	1	293
NZ_CP011339.1	283620	283874	-1	294
NZ_CP011339.1	283930	284412	1	295
NZ_CP011339.1	285287	285505	1	296
NZ_CP011339.1	285614	285928	1	297
NZ_CP011339.1	285918	286253	1	298
NZ_CP011339.1	286355	286564	1	299
NZ_CP011339.1	286685	286918	1	300
NZ_CP011339.1	286925	287182	1	301
NZ_CP011339.1	287169	287393	1	302
NZ_CP011339.1	287430	287849	1	303
NZ_CP011339.1	287837	288175	1	304
NZ_CP011339.1	288416	288688	-1	305
NZ_CP011339.1	288675	290708	-1	306
NZ_CP011339.1	291052	292179	1	307
NZ_CP011339.1	292582	294087	1	308
NZ_CP011339.1	294157	294615	1	309
NZ_CP011339.1	294715	296256	-1	310
NZ_CP011339.1	296765	297037	1	311
NZ_CP011339.1	297041	297700	1	312
NZ_CP011339.1	298022	298594	1	313
NZ_CP011339.1	298720	299532	1	314
NZ_CP011339.1	299771	301057	1	315
NZ_CP011339.1	301054	301290	1	316
NZ_CP011339.1	301310	301846	-1	317
NZ_CP011339.1	302139	302504	1	318
NZ_CP011339.1	302667	304118	1	319
NZ_CP011339.1	304309	305496	-1	320
NZ_CP011339.1	305507	305824	-1	321
NZ_CP011339.1	305821	306051	-1	322
NZ_CP011339.1	306354	306476	1	323
NZ_CP011339.1	306488	306808	1	324
NZ_CP011339.1	307068	307874	-1	325
NZ_CP011339.1	307963	308490	1	326
NZ_CP011339.1	308494	310146	1	327
NZ_CP011339.1	310790	311086	1	328
NZ_CP011339.1	311522	311896	1	329
NZ_CP011339.1	311893	312198	1	330
NZ_CP011339.1	312249	312497	1	331
NZ_CP011339.1	312484	312897	1	332
NZ_CP011339.1	313069	313311	1	333
NZ_CP011339.1	313308	313490	1	334
NZ_CP011339.1	313869	314987	-1	335
NZ_CP011339.1	315069	316295	-1	336
NZ_CP011339.1	316292	316951	-1	337
NZ_CP011339.1	317511	318146	1	338
NZ_CP011339.1	318184	319209	1	339
NZ_CP011339.1	319302	320018	1	340
NZ_CP011339.1	320413	321456	1	341
NZ_CP011339.1	321453	322193	-1	342
NZ_CP011339.1	322598	323506	-1	343
NZ_CP011339.1	323654	324457	-1	344
NZ_CP011339.1	325587	326438	-1	345
NZ_CP011339.1	326539	328437	-1	346
NZ_CP011339.1	328586	328774	1	347
NZ_CP011339.1	328754	329959	-1	348
NZ_CP011339.1	329953	330141	-1	349
NZ_CP011339.1	330381	332219	-1	350
NZ_CP011339.1	332408	333205	-1	351
NZ_CP011339.1	333827	334528	-1	352
NZ_CP011339.1	334693	336114	-1	353
NZ_CP011339.1	336326	337018	1	354
NZ_CP011339.1	337022	337789	1	355
NZ_CP011339.1	337823	338275	1	356
NZ_CP011339.1	338327	338635	1	357
NZ_CP011339.1	338740	339087	1	358
NZ_CP011339.1	339155	339562	-1	359
NZ_CP011339.1	339641	341158	-1	360
NZ_CP011339.1	341213	342130	-1	361
NZ_CP011339.1	342173	342763	-1	362
NZ_CP011339.1	343582	344484	1	363
NZ_CP011339.1	344500	344796	1	364
NZ_CP011339.1	345249	345626	1	365
NZ_CP011339.1	345760	346212	-1	366
NZ_CP011339.1	346317	346679	1	367
NZ_CP011339.1	346685	347530	1	368
NZ_CP011339.1	347599	348057	1	369
NZ_CP011339.1	348450	348641	-1	370
NZ_CP011339.1	349124	350101	1	371
NZ_CP011339.1	350685	350912	1	372
NZ_CP011339.1	350983	351852	1	373
NZ_CP011339.1	351852	352454	1	374
NZ_CP011339.1	352569	353006	1	375
NZ_CP011339.1	353394	353936	-1	376
NZ_CP011339.1	354308	354700	1	377
NZ_CP011339.1	354894	355121	-1	378
NZ_CP011339.1	355331	355870	1	379
NZ_CP011339.1	355896	356261	-1	380
NZ_CP011339.1	356258	356521	-1	381
NZ_CP011339.1	356560	356811	1	382
NZ_CP011339.1	356914	357102	1	383
NZ_CP011339.1	357107	357322	1	384
NZ_CP011339.1	357493	360078	1	385
NZ_CP011339.1	360168	360533	1	386
NZ_CP011339.1	360916	362823	-1	387
NZ_CP011339.1	363056	364483	1	388
NZ_CP011339.1	364492	365505	1	389
NZ_CP011339.1	365806	366300	-1	390
NZ_CP011339.1	366323	366556	-1	391
NZ_CP011339.1	366637	367326	1	392
NZ_CP011339.1	367417	367653	1	393
NZ_CP011339.1	367736	368767	1	394
NZ_CP011339.1	368776	368898	1	395
NZ_CP011339.1	369219	369560	1	396
NZ_CP011339.1	369665	371518	-1	397
NZ_CP011339.1	372005	372286	1	398
NZ_CP011339.1	372343	372957	1	399
NZ_CP011339.1	373176	373340	-1	400
NZ_CP011339.1	373340	373630	-1	401
NZ_CP011339.1	373796	375025	-1	402
NZ_CP011339.1	375317	375742	1	403
NZ_CP011339.1	375843	376115	1	404
NZ_CP011339.1	376102	376347	1	405
NZ_CP011339.1	376489	377859	1	406
NZ_CP011339.1	377900	378337	-1	407
NZ_CP011339.1	378334	378597	-1	408
NZ_CP011339.1	378690	379772	-1	409
NZ_CP011339.1	380048	380464	1	410
NZ_CP011339.1	380518	380721	-1	411
NZ_CP011339.1	380911	381396	-1	412
NZ_CP011339.1	381476	381961	-1	413
NZ_CP011339.1	382289	382918	-1	414
NZ_CP011339.1	383090	384211	1	415
NZ_CP011339.1	384435	385583	-1	416
NZ_CP011339.1	385804	386829	1	417
NZ_CP011339.1	386907	387509	1	418
NZ_CP011339.1	387521	387694	-1	419
NZ_CP011339.1	387848	388216	1	420
NZ_CP011339.1	388260	390071	1	421
NZ_CP011339.1	390336	391703	-1	422
NZ_CP011339.1	392150	392536	1	423
NZ_CP011339.1	392625	393029	1	424
NZ_CP011339.1	393114	393548	1	425
NZ_CP011339.1	393610	393807	-1	426
NZ_CP011339.1	394219	394656	-1	427
NZ_CP011339.1	394843	395925	1	428
NZ_CP011339.1	396011	396226	1	429
NZ_CP011339.1	396232	396516	1	430
NZ_CP011339.1	396771	396977	1	431
NZ_CP011339.1	396980	397267	1	432
NZ_CP011339.1	397340	398710	-1	433
NZ_CP011339.1	398959	399759	1	434
NZ_CP011339.1	399777	401363	1	435
NZ_CP011339.1	401368	402648	1	436
NZ_CP011339.1	403600	404244	1	437
NZ_CP011339.1	404485	405057	-1	438
NZ_CP011339.1	405224	406351	1	439
NZ_CP011339.1	406609	407319	-1	440
NZ_CP011339.1	407392	407919	-1	441
NZ_CP011339.1	407964	409250	-1	442
NZ_CP011339.1	409953	410153	1	443
NZ_CP011339.1	410287	411168	1	444
NZ_CP011339.1	411475	411873	-1	445
NZ_CP011339.1	411897	412544	-1	446
NZ_CP011339.1	412554	413699	-1	447
NZ_CP011339.1	413825	414163	-1	448
NZ_CP011339.1	414339	414458	1	449
NZ_CP011339.1	414682	415695	1	450
NZ_CP011339.1	415815	417011	1	451
NZ_CP011339.1	417022	418443	1	452
NZ_CP011339.1	419038	420594	1	453
NZ_CP011339.1	420790	422238	1	454
NZ_CP011339.1	422312	422401	1	455
NZ_CP011339.1	422586	422705	1	456
NZ_CP011339.1	423056	425497	1	457
NZ_CP011339.1	425929	428265	1	458
NZ_CP011339.1	428420	429574	1	459
NZ_CP011339.1	429931	431013	-1	460
NZ_CP011339.1	431526	432017	1	461
NZ_CP011339.1	432152	432544	-1	462
NZ_CP011339.1	432489	433382	-1	463
NZ_CP011339.1	433482	434096	1	464
NZ_CP011339.1	434154	434855	1	465
NZ_CP011339.1	434913	435593	1	466
NZ_CP011339.1	435651	436253	1	467
NZ_CP011339.1	436440	437519	1	468
NZ_CP011339.1	437504	437863	1	469
NZ_CP011339.1	437856	438491	1	470
NZ_CP011339.1	438488	439192	1	471
NZ_CP011339.1	439527	442064	1	472
NZ_CP011339.1	442400	442639	1	473
NZ_CP011339.1	442835	443167	-1	474
NZ_CP011339.1	443157	443474	-1	475
NZ_CP011339.1	443680	443772	1	476
NZ_CP011339.1	443910	445058	1	477
NZ_CP011339.1	445055	445153	-1	478
NZ_CP011339.1	445125	445481	-1	479
NZ_CP011339.1	445859	447064	1	480
NZ_CP011339.1	447179	447376	-1	481
NZ_CP011339.1	447373	447603	-1	482
NZ_CP011339.1	447763	447921	-1	483
NZ_CP011339.1	447872	448708	-1	484
NZ_CP011339.1	448918	449688	1	485
NZ_CP011339.1	449913	450527	-1	486
NZ_CP011339.1	450475	451104	-1	487
NZ_CP011339.1	451286	451876	1	488
NZ_CP011339.1	451909	452085	1	489
NZ_CP011339.1	452384	452824	1	490
NZ_CP011339.1	453433	453984	-1	491
NZ_CP011339.1	454098	454754	-1	492
NZ_CP011339.1	454984	455574	-1	493
NZ_CP011339.1	455821	456036	-1	494
NZ_CP011339.1	456440	457561	-1	495
NZ_CP011339.1	457767	458858	1	496
NZ_CP011339.1	458858	459514	1	497
NZ_CP011339.1	459618	459896	-1	498
NZ_CP011339.1	460195	461454	1	499
NZ_CP011339.1	461470	461805	1	500
NZ_CP011339.1	462074	462400	-1	501
NZ_CP011339.1	462561	463103	1	502
NZ_CP011339.1	463090	463446	-1	503
NZ_CP011339.1	463671	464654	-1	504
NZ_CP011339.1	464920	465840	1	505
NZ_CP011339.1	465855	466814	1	506
NZ_CP011339.1	466817	468034	1	507
NZ_CP011339.1	468064	469041	1	508
NZ_CP011339.1	469074	469628	1	509
NZ_CP011339.1	469714	470106	1	510
NZ_CP011339.1	470112	471332	1	511
NZ_CP011339.1	471329	472111	1	512
NZ_CP011339.1	472341	473756	-1	513
NZ_CP011339.1	473766	474416	-1	514
NZ_CP011339.1	474623	476047	1	515
NZ_CP011339.1	476076	477317	-1	516
NZ_CP011339.1	477625	478245	1	517
NZ_CP011339.1	478596	480008	1	518
NZ_CP011339.1	480103	480786	-1	519
NZ_CP011339.1	480942	481583	1	520
NZ_CP011339.1	481912	482415	1	521
NZ_CP011339.1	482342	484024	-1	522
NZ_CP011339.1	484028	485125	-1	523
NZ_CP011339.1	485215	486657	-1	524
NZ_CP011339.1	487050	490172	1	525
NZ_CP011339.1	490186	491025	1	526
NZ_CP011339.1	491251	492522	1	527
NZ_CP011339.1	492522	492947	1	528
NZ_CP011339.1	493168	495255	1	529
NZ_CP011339.1	495442	497226	-1	530
NZ_CP011339.1	497491	499173	1	531
NZ_CP011339.1	499364	501253	1	532
NZ_CP011339.1	501283	501750	-1	533
NZ_CP011339.1	502018	502209	-1	534
NZ_CP011339.1	502302	502652	-1	535
NZ_CP011339.1	502703	503761	-1	536
NZ_CP011339.1	503913	505784	-1	537
NZ_CP011339.1	506380	507501	1	538
NZ_CP011339.1	507628	510111	-1	539
NZ_CP011339.1	510243	510767	-1	540
NZ_CP011339.1	510804	511040	-1	541
NZ_CP011339.1	511091	512035	-1	542
NZ_CP011339.1	512063	512320	1	543
NZ_CP011339.1	512357	512872	-1	544
NZ_CP011339.1	512909	513145	-1	545
NZ_CP011339.1	513196	514224	-1	546
NZ_CP011339.1	514252	514509	1	547
NZ_CP011339.1	514604	514816	1	548
NZ_CP011339.1	514900	515241	1	549
NZ_CP011339.1	515392	515706	-1	550
NZ_CP011339.1	515729	516715	-1	551
NZ_CP011339.1	516743	516937	1	552
NZ_CP011339.1	517176	518603	-1	553
NZ_CP011339.1	518815	520050	1	554
NZ_CP011339.1	520061	521005	-1	555
NZ_CP011339.1	521008	521394	-1	556
NZ_CP011339.1	521480	522184	-1	557
NZ_CP011339.1	522721	523251	1	558
NZ_CP011339.1	523241	525400	-1	559
NZ_CP011339.1	525455	527269	-1	560
NZ_CP011339.1	527933	529300	1	561
NZ_CP011339.1	529297	530109	-1	562
NZ_CP011339.1	530132	530359	-1	563
NZ_CP011339.1	530504	530734	-1	564
NZ_CP011339.1	530731	530970	-1	565
NZ_CP011339.1	531109	532743	1	566
NZ_CP011339.1	532856	533566	1	567
NZ_CP011339.1	533913	534944	1	568
NZ_CP011339.1	535319	536443	1	569
NZ_CP011339.1	536461	536877	1	570
NZ_CP011339.1	536954	539614	1	571
NZ_CP011339.1	539707	542244	1	572
NZ_CP011339.1	542251	542892	1	573
NZ_CP011339.1	542971	543204	1	574
NZ_CP011339.1	543256	543816	-1	575
NZ_CP011339.1	543822	544412	-1	576
NZ_CP011339.1	544965	546884	1	577
NZ_CP011339.1	546946	547290	1	578
NZ_CP011339.1	547236	547394	1	579
NZ_CP011339.1	547642	549006	1	580
NZ_CP011339.1	549231	550115	1	581
NZ_CP011339.1	550269	551840	-1	582
NZ_CP011339.1	552427	554157	-1	583
NZ_CP011339.1	554301	555407	-1	584
NZ_CP011339.1	555620	557329	-1	585
NZ_CP011339.1	557494	558591	-1	586
NZ_CP011339.1	558752	559141	1	587
NZ_CP011339.1	559145	560197	-1	588
NZ_CP011339.1	560386	561573	-1	589
NZ_CP011339.1	561611	562786	1	590
NZ_CP011339.1	562897	563448	-1	591
NZ_CP011339.1	563830	564654	-1	592
NZ_CP011339.1	564623	565066	-1	593
NZ_CP011339.1	565239	566375	1	594
NZ_CP011339.1	566376	566699	-1	595
NZ_CP011339.1	566845	567465	1	596
NZ_CP011339.1	567519	568301	1	597
NZ_CP011339.1	568923	570938	-1	598
NZ_CP011339.1	570974	572146	-1	599
NZ_CP011339.1	572253	573590	-1	600
NZ_CP011339.1	574143	574721	1	601
NZ_CP011339.1	574926	575243	-1	602
NZ_CP011339.1	575317	576297	-1	603
NZ_CP011339.1	577662	578192	1	604
NZ_CP011339.1	578231	579421	1	605
NZ_CP011339.1	579512	580129	1	606
NZ_CP011339.1	580227	580733	1	607
NZ_CP011339.1	580861	581385	-1	608
NZ_CP011339.1	581425	582084	-1	609
NZ_CP011339.1	582518	584488	-1	610
NZ_CP011339.1	584740	584985	1	611
NZ_CP011339.1	585295	586005	-1	612
NZ_CP011339.1	586081	586809	1	613
NZ_CP011339.1	586812	587582	-1	614
NZ_CP011339.1	588211	589686	-1	615
NZ_CP011339.1	589873	591045	-1	616
NZ_CP011339.1	591386	592495	1	617
NZ_CP011339.1	592526	593155	-1	618
NZ_CP011339.1	593530	595044	-1	619
NZ_CP011339.1	595211	595894	-1	620
NZ_CP011339.1	596396	596608	1	621
NZ_CP011339.1	596667	597572	-1	622
NZ_CP011339.1	597574	597786	1	623
NZ_CP011339.1	598124	598378	1	624
NZ_CP011339.1	598474	598929	1	625
NZ_CP011339.1	598993	599634	1	626
NZ_CP011339.1	599812	600831	1	627
NZ_CP011339.1	601152	602324	1	628
NZ_CP011339.1	603466	604167	1	629
NZ_CP011339.1	604448	604657	1	630
NZ_CP011339.1	604698	604865	-1	631
NZ_CP011339.1	605082	605231	-1	632
NZ_CP011339.1	605279	606832	-1	633
NZ_CP011339.1	606968	607249	-1	634
NZ_CP011339.1	607325	609790	-1	635
NZ_CP011339.1	610272	610550	1	636
NZ_CP011339.1	610588	610812	1	637
NZ_CP011339.1	610809	611105	1	638
NZ_CP011339.1	611532	613196	1	639
NZ_CP011339.1	613546	613812	1	640
NZ_CP011339.1	614047	614475	1	641
NZ_CP011339.1	614868	615794	1	642
NZ_CP011339.1	616186	616461	1	643
NZ_CP011339.1	616678	616887	1	644
NZ_CP011339.1	616880	617107	1	645
NZ_CP011339.1	617255	618202	-1	646
NZ_CP011339.1	618467	619726	-1	647
NZ_CP011339.1	620254	620997	-1	648
NZ_CP011339.1	621090	621257	-1	649
NZ_CP011339.1	621443	622819	1	650
NZ_CP011339.1	622953	623768	-1	651
NZ_CP011339.1	624152	624733	1	652
