Contig	Start	End	Strand	Pos
NZ_ABYK01000091.1	695	1552	-1	2
NZ_ABYK01000091.1	1684	2625	-1	3
NZ_ABYK01000091.1	2757	3638	-1	4
NZ_ABYK01000091.1	3770	4651	-1	5
NZ_ABYK01000091.1	4783	6027	-1	6
NZ_ABYK01000091.1	6017	6979	-1	7
NZ_ABYK01000091.1	7005	8858	1	8
NZ_ABYK01000091.1	8846	9100	-1	9
NZ_ABYK01000091.1	10004	11272	-1	10
NZ_ABYK01000090.1	1	3939	-1	1
NZ_ABYK01000090.1	4148	9484	1	2
NZ_ABYK01000090.1	9519	10745	1	3
NZ_ABYK01000090.1	10742	11740	-1	4
NZ_ABYK01000090.1	11761	12138	-1	5
NZ_ABYK01000090.1	12215	12820	-1	6
NZ_ABYK01000089.1	83	748	-1	1
NZ_ABYK01000089.1	1101	2912	-1	2
NZ_ABYK01000089.1	2947	3822	-1	3
NZ_ABYK01000089.1	3806	3991	-1	4
NZ_ABYK01000089.1	4378	5829	-1	5
NZ_ABYK01000089.1	6639	7541	-1	6
NZ_ABYK01000089.1	7538	7795	-1	7
NZ_ABYK01000089.1	8082	8270	-1	8
NZ_ABYK01000089.1	8354	8533	1	9
NZ_ABYK01000089.1	8539	11772	1	10
NZ_ABYK01000089.1	12227	13171	1	11
NZ_ABYK01000088.1	118	1143	-1	1
NZ_ABYK01000088.1	1341	2828	1	2
NZ_ABYK01000088.1	2844	3596	1	3
NZ_ABYK01000088.1	3614	4180	-1	4
NZ_ABYK01000088.1	4180	5238	-1	5
NZ_ABYK01000088.1	5231	7348	-1	6
NZ_ABYK01000088.1	7400	8818	-1	7
NZ_ABYK01000088.1	8811	9251	-1	8
NZ_ABYK01000088.1	9558	10637	1	9
NZ_ABYK01000088.1	10769	11392	1	10
NZ_ABYK01000088.1	11472	12881	-1	11
NZ_ABYK01000088.1	13315	13386	1	12
NZ_ABYK01000087.1	290	1492	-1	1
NZ_ABYK01000087.1	1479	1592	-1	2
NZ_ABYK01000087.1	1615	2541	1	3
NZ_ABYK01000087.1	2766	3521	1	4
NZ_ABYK01000087.1	3530	3838	1	5
NZ_ABYK01000087.1	3839	4642	1	6
NZ_ABYK01000087.1	4626	5477	1	7
NZ_ABYK01000087.1	5485	9057	-1	8
NZ_ABYK01000087.1	9364	11391	1	9
NZ_ABYK01000087.1	11514	13700	1	10
NZ_ABYK01000087.1	13709	13852	1	11
NZ_ABYK01000086.1	68	868	-1	1
NZ_ABYK01000086.1	927	2021	-1	2
NZ_ABYK01000086.1	2171	2893	-1	3
NZ_ABYK01000086.1	3336	3851	1	4
NZ_ABYK01000086.1	5831	6331	-1	5
NZ_ABYK01000086.1	6486	7322	1	6
NZ_ABYK01000086.1	7381	8382	1	7
NZ_ABYK01000086.1	8510	10426	1	8
NZ_ABYK01000086.1	11016	11387	1	9
NZ_ABYK01000086.1	11444	12493	1	10
NZ_ABYK01000086.1	12563	13243	1	11
NZ_ABYK01000086.1	13240	13899	-1	12
NZ_ABYK01000085.1	3	425	1	1
NZ_ABYK01000085.1	521	2518	-1	2
NZ_ABYK01000085.1	2556	3191	-1	3
NZ_ABYK01000085.1	3204	3575	-1	4
NZ_ABYK01000085.1	3804	4205	-1	5
NZ_ABYK01000085.1	4235	5500	-1	6
NZ_ABYK01000085.1	5650	7077	-1	7
NZ_ABYK01000085.1	7349	7966	1	8
NZ_ABYK01000085.1	7956	8999	-1	9
NZ_ABYK01000085.1	8953	9738	-1	10
NZ_ABYK01000085.1	9845	10771	1	11
NZ_ABYK01000085.1	10835	12856	-1	12
NZ_ABYK01000085.1	12862	13077	-1	13
NZ_ABYK01000085.1	13157	13345	-1	14
NZ_ABYK01000085.1	13383	13934	-1	15
NZ_ABYK01000084.1	220	561	1	1
NZ_ABYK01000084.1	565	1632	-1	2
NZ_ABYK01000084.1	1670	2200	1	3
NZ_ABYK01000084.1	2197	2982	-1	4
NZ_ABYK01000084.1	3087	3386	-1	5
NZ_ABYK01000084.1	3406	4041	-1	6
NZ_ABYK01000084.1	4056	4262	-1	7
NZ_ABYK01000084.1	4579	5799	1	8
NZ_ABYK01000084.1	5951	7207	-1	9
NZ_ABYK01000084.1	7344	7556	-1	10
NZ_ABYK01000084.1	8158	8781	-1	11
NZ_ABYK01000084.1	9084	10184	1	12
NZ_ABYK01000084.1	10188	10901	1	13
NZ_ABYK01000084.1	11027	11683	1	14
NZ_ABYK01000084.1	11656	12390	1	15
NZ_ABYK01000084.1	12508	12660	-1	16
NZ_ABYK01000084.1	12741	13523	-1	17
NZ_ABYK01000084.1	13901	14377	1	18
NZ_ABYK01000083.1	1	225	-1	1
NZ_ABYK01000083.1	266	463	-1	2
NZ_ABYK01000083.1	532	1005	-1	3
NZ_ABYK01000083.1	1111	1695	1	4
NZ_ABYK01000083.1	1789	2229	-1	5
NZ_ABYK01000083.1	2434	3489	-1	6
NZ_ABYK01000083.1	3684	3953	-1	7
NZ_ABYK01000083.1	4324	5376	1	8
NZ_ABYK01000083.1	5590	6432	1	9
NZ_ABYK01000083.1	6554	7336	1	10
NZ_ABYK01000083.1	7421	8365	1	11
NZ_ABYK01000083.1	8427	10442	1	12
NZ_ABYK01000083.1	10503	10991	1	13
NZ_ABYK01000083.1	11029	11427	-1	14
NZ_ABYK01000083.1	11437	12360	-1	15
NZ_ABYK01000083.1	12476	14137	1	16
NZ_ABYK01000083.1	14174	14809	1	17
NZ_ABYK01000082.1	27	494	-1	1
NZ_ABYK01000082.1	496	2391	-1	2
NZ_ABYK01000082.1	2388	3140	-1	3
NZ_ABYK01000082.1	3697	3942	-1	4
NZ_ABYK01000082.1	3920	7363	-1	5
NZ_ABYK01000082.1	7453	9126	1	6
NZ_ABYK01000082.1	9181	10059	-1	7
NZ_ABYK01000082.1	10195	10701	-1	8
NZ_ABYK01000082.1	11269	11574	1	9
NZ_ABYK01000082.1	11571	11954	-1	10
NZ_ABYK01000082.1	11954	13138	-1	11
NZ_ABYK01000082.1	13361	14215	-1	12
NZ_ABYK01000082.1	14445	14663	-1	13
NZ_ABYK01000081.1	1	282	1	1
NZ_ABYK01000081.1	243	914	1	2
NZ_ABYK01000081.1	973	2304	1	3
NZ_ABYK01000081.1	2565	3368	1	4
NZ_ABYK01000081.1	3410	3766	1	5
NZ_ABYK01000081.1	3756	4835	-1	6
NZ_ABYK01000081.1	5015	5440	-1	7
NZ_ABYK01000081.1	5533	6054	-1	8
NZ_ABYK01000081.1	6210	6800	-1	9
NZ_ABYK01000081.1	6962	8353	-1	10
NZ_ABYK01000081.1	8523	9062	1	11
NZ_ABYK01000081.1	9470	9766	1	12
NZ_ABYK01000081.1	10065	10838	1	13
NZ_ABYK01000081.1	10863	11750	1	14
NZ_ABYK01000081.1	11807	13411	-1	15
NZ_ABYK01000081.1	13871	14299	1	16
NZ_ABYK01000081.1	14358	14756	1	17
NZ_ABYK01000081.1	14844	15077	-1	18
NZ_ABYK01000080.1	3	473	1	1
NZ_ABYK01000080.1	1003	2127	-1	2
NZ_ABYK01000080.1	2257	4296	1	3
NZ_ABYK01000080.1	4548	6272	-1	4
NZ_ABYK01000080.1	6576	7703	1	5
NZ_ABYK01000080.1	7757	9112	1	6
NZ_ABYK01000080.1	9207	9950	1	7
NZ_ABYK01000080.1	9974	10276	-1	8
NZ_ABYK01000080.1	10400	12571	-1	9
NZ_ABYK01000080.1	12743	13672	-1	10
NZ_ABYK01000080.1	13709	14503	-1	11
NZ_ABYK01000080.1	14955	15203	1	12
NZ_ABYK01000079.1	97	1197	1	1
NZ_ABYK01000079.1	1553	2527	1	2
NZ_ABYK01000079.1	2578	2862	1	3
NZ_ABYK01000079.1	6510	7406	-1	4
NZ_ABYK01000079.1	7453	9216	-1	5
NZ_ABYK01000079.1	9723	10889	1	6
NZ_ABYK01000079.1	11625	12020	1	7
NZ_ABYK01000079.1	11983	12258	1	8
NZ_ABYK01000079.1	12477	13169	-1	9
NZ_ABYK01000079.1	13117	13569	-1	10
NZ_ABYK01000079.1	13677	13778	1	11
NZ_ABYK01000079.1	13859	15076	-1	12
NZ_ABYK01000079.1	15170	15511	-1	13
NZ_ABYK01000078.1	1574	1858	-1	1
NZ_ABYK01000078.1	2007	2813	-1	2
NZ_ABYK01000078.1	2921	3778	-1	3
NZ_ABYK01000078.1	4067	5794	-1	4
NZ_ABYK01000078.1	5903	6214	-1	5
NZ_ABYK01000078.1	6359	8662	-1	6
NZ_ABYK01000078.1	8997	10028	-1	7
NZ_ABYK01000078.1	10187	11503	1	8
NZ_ABYK01000078.1	11512	12276	-1	9
NZ_ABYK01000078.1	12861	13301	-1	10
NZ_ABYK01000078.1	13324	13683	-1	11
NZ_ABYK01000078.1	14193	14558	-1	12
NZ_ABYK01000078.1	15151	15339	1	13
NZ_ABYK01000078.1	15400	15627	1	14
NZ_ABYK01000078.1	15655	16068	1	15
NZ_ABYK01000077.1	372	719	-1	1
NZ_ABYK01000077.1	783	1043	-1	2
NZ_ABYK01000077.1	1310	1684	-1	3
NZ_ABYK01000077.1	1751	2968	-1	4
NZ_ABYK01000077.1	2968	3159	-1	5
NZ_ABYK01000077.1	3192	4958	-1	6
NZ_ABYK01000077.1	5033	5827	1	7
NZ_ABYK01000077.1	5864	6214	1	8
NZ_ABYK01000077.1	6255	9158	1	9
NZ_ABYK01000077.1	9116	9472	1	10
NZ_ABYK01000077.1	9469	9744	1	11
NZ_ABYK01000077.1	10768	11292	1	12
NZ_ABYK01000077.1	11696	12892	1	13
NZ_ABYK01000077.1	12893	13627	1	14
NZ_ABYK01000077.1	13716	14153	1	15
NZ_ABYK01000077.1	14171	14638	1	16
NZ_ABYK01000077.1	14676	15146	1	17
NZ_ABYK01000077.1	15184	15642	1	18
NZ_ABYK01000077.1	15623	16051	1	19
NZ_ABYK01000077.1	16038	16241	1	20
NZ_ABYK01000076.1	33	536	1	1
NZ_ABYK01000076.1	641	1942	-1	2
NZ_ABYK01000076.1	2006	3055	1	3
NZ_ABYK01000076.1	3207	4172	1	4
NZ_ABYK01000076.1	4431	4649	-1	5
NZ_ABYK01000076.1	4687	4809	-1	6
NZ_ABYK01000076.1	4926	6173	1	7
NZ_ABYK01000076.1	6184	6984	-1	8
NZ_ABYK01000076.1	7496	7945	1	9
NZ_ABYK01000076.1	7991	9103	1	10
NZ_ABYK01000076.1	9205	9342	1	11
NZ_ABYK01000076.1	9509	10306	1	12
NZ_ABYK01000076.1	10884	12155	1	13
NZ_ABYK01000076.1	12243	13487	1	14
NZ_ABYK01000076.1	13554	14522	-1	15
NZ_ABYK01000076.1	14804	15544	1	16
NZ_ABYK01000076.1	15537	16331	1	17
NZ_ABYK01000075.1	2	520	1	1
NZ_ABYK01000075.1	552	1835	1	2
NZ_ABYK01000075.1	1829	2680	1	3
NZ_ABYK01000075.1	2798	4237	1	4
NZ_ABYK01000075.1	4828	5244	1	5
NZ_ABYK01000075.1	5694	7406	1	6
NZ_ABYK01000075.1	7426	8688	1	7
NZ_ABYK01000075.1	8919	11972	1	8
NZ_ABYK01000075.1	12024	12755	-1	9
NZ_ABYK01000075.1	12829	14334	1	10
NZ_ABYK01000075.1	15274	15924	-1	11
NZ_ABYK01000075.1	16192	16671	-1	12
NZ_ABYK01000074.1	912	1103	1	1
NZ_ABYK01000074.1	1876	2700	1	2
NZ_ABYK01000074.1	2881	3273	1	3
NZ_ABYK01000074.1	3389	3529	-1	4
NZ_ABYK01000074.1	3824	5635	1	5
NZ_ABYK01000074.1	5687	6169	-1	6
NZ_ABYK01000074.1	6264	6548	-1	7
NZ_ABYK01000074.1	7105	9093	1	8
NZ_ABYK01000074.1	9343	10311	1	9
NZ_ABYK01000074.1	10308	12350	1	10
NZ_ABYK01000074.1	12520	13626	1	11
NZ_ABYK01000074.1	13683	13868	1	12
NZ_ABYK01000074.1	13947	15986	1	13
NZ_ABYK01000074.1	16126	17853	-1	14
NZ_ABYK01000073.1	2	304	-1	1
NZ_ABYK01000073.1	689	1816	-1	2
NZ_ABYK01000073.1	1993	2664	-1	3
NZ_ABYK01000073.1	2690	2959	-1	4
NZ_ABYK01000073.1	3148	4110	-1	5
NZ_ABYK01000073.1	4172	5533	-1	6
NZ_ABYK01000073.1	5670	6902	1	7
NZ_ABYK01000073.1	6899	8131	-1	8
NZ_ABYK01000073.1	8243	8953	-1	9
NZ_ABYK01000073.1	8957	9904	-1	10
NZ_ABYK01000073.1	10190	10726	-1	11
NZ_ABYK01000073.1	11339	12847	-1	12
NZ_ABYK01000073.1	13616	14635	-1	13
NZ_ABYK01000073.1	14888	18133	-1	14
NZ_ABYK01000072.1	2	457	-1	1
NZ_ABYK01000072.1	465	692	-1	2
NZ_ABYK01000072.1	1259	2455	1	3
NZ_ABYK01000072.1	2644	5589	1	4
NZ_ABYK01000072.1	5744	8209	1	5
NZ_ABYK01000072.1	8364	11309	1	6
NZ_ABYK01000072.1	11464	12465	1	7
NZ_ABYK01000072.1	12455	12580	1	8
NZ_ABYK01000072.1	12735	14438	1	9
NZ_ABYK01000072.1	14445	16640	1	10
NZ_ABYK01000072.1	16795	17916	1	11
NZ_ABYK01000072.1	17906	18031	1	12
NZ_ABYK01000072.1	18186	18929	1	13
NZ_ABYK01000072.1	18936	19217	1	14
NZ_ABYK01000071.1	3	1049	-1	1
NZ_ABYK01000071.1	1120	2097	-1	2
NZ_ABYK01000071.1	2132	2569	-1	3
NZ_ABYK01000071.1	3304	3819	1	4
NZ_ABYK01000071.1	4505	4642	1	5
NZ_ABYK01000071.1	4830	5219	1	6
NZ_ABYK01000071.1	5191	5583	1	7
NZ_ABYK01000071.1	5740	6915	1	8
NZ_ABYK01000071.1	6924	7400	1	9
NZ_ABYK01000071.1	7438	7944	1	10
NZ_ABYK01000071.1	7952	9457	1	11
NZ_ABYK01000071.1	9584	10024	1	12
NZ_ABYK01000071.1	10358	11368	-1	13
NZ_ABYK01000071.1	11414	12469	-1	14
NZ_ABYK01000071.1	12556	13956	-1	15
NZ_ABYK01000071.1	14372	15889	1	16
NZ_ABYK01000071.1	15984	16781	-1	17
NZ_ABYK01000071.1	16917	19289	-1	18
NZ_ABYK01000071.1	19430	19666	1	19
NZ_ABYK01000070.1	3	335	-1	1
NZ_ABYK01000070.1	401	1081	-1	2
NZ_ABYK01000070.1	1364	1888	1	3
NZ_ABYK01000070.1	2063	3229	-1	4
NZ_ABYK01000070.1	3240	3653	-1	5
NZ_ABYK01000070.1	3646	3996	-1	6
NZ_ABYK01000070.1	3948	4244	-1	7
NZ_ABYK01000070.1	4403	4711	-1	8
NZ_ABYK01000070.1	4723	5064	-1	9
NZ_ABYK01000070.1	5245	6300	-1	10
NZ_ABYK01000070.1	6336	6962	-1	11
NZ_ABYK01000070.1	7476	7673	-1	12
NZ_ABYK01000070.1	7796	8074	-1	13
NZ_ABYK01000070.1	8351	8770	-1	14
NZ_ABYK01000070.1	8767	9006	-1	15
NZ_ABYK01000070.1	9243	9584	-1	16
NZ_ABYK01000070.1	9687	10025	-1	17
NZ_ABYK01000070.1	10108	10623	-1	18
NZ_ABYK01000070.1	10807	13971	1	19
NZ_ABYK01000070.1	13991	14677	1	20
NZ_ABYK01000070.1	15223	15315	-1	21
NZ_ABYK01000070.1	15315	16370	-1	22
NZ_ABYK01000070.1	16406	17032	-1	23
NZ_ABYK01000070.1	17546	17743	-1	24
NZ_ABYK01000070.1	17724	17999	-1	25
NZ_ABYK01000070.1	18265	19392	-1	26
NZ_ABYK01000070.1	19400	19684	-1	27
NZ_ABYK01000070.1	19752	19931	-1	28
NZ_ABYK01000069.1	40	1527	-1	1
NZ_ABYK01000069.1	1544	1879	-1	2
NZ_ABYK01000069.1	1934	2332	-1	3
NZ_ABYK01000069.1	2600	4012	1	4
NZ_ABYK01000069.1	4155	4859	1	5
NZ_ABYK01000069.1	4880	5890	1	6
NZ_ABYK01000069.1	5873	7252	-1	7
NZ_ABYK01000069.1	7361	8011	1	8
NZ_ABYK01000069.1	8073	8408	-1	9
NZ_ABYK01000069.1	8408	8818	-1	10
NZ_ABYK01000069.1	8832	9353	-1	11
NZ_ABYK01000069.1	9374	10039	-1	12
NZ_ABYK01000069.1	10074	10805	-1	13
NZ_ABYK01000069.1	10956	12677	1	14
NZ_ABYK01000069.1	12743	12970	1	15
NZ_ABYK01000069.1	13057	13803	1	16
NZ_ABYK01000069.1	13748	14230	-1	17
NZ_ABYK01000069.1	14405	15688	-1	18
NZ_ABYK01000069.1	15980	16591	1	19
NZ_ABYK01000069.1	16594	18543	1	20
NZ_ABYK01000069.1	18581	19084	-1	21
NZ_ABYK01000069.1	19353	19664	-1	22
NZ_ABYK01000069.1	19719	20207	-1	23
NZ_ABYK01000069.1	20247	21236	-1	24
NZ_ABYK01000069.1	21289	21783	-1	25
NZ_ABYK01000068.1	1	474	-1	1
NZ_ABYK01000068.1	461	856	-1	2
NZ_ABYK01000068.1	898	1482	-1	3
NZ_ABYK01000068.1	1507	2157	-1	4
NZ_ABYK01000068.1	2361	3233	-1	5
NZ_ABYK01000068.1	3236	3577	-1	6
NZ_ABYK01000068.1	3700	4722	-1	7
NZ_ABYK01000068.1	5450	6604	1	8
NZ_ABYK01000068.1	6616	6984	-1	9
NZ_ABYK01000068.1	7225	8211	-1	10
NZ_ABYK01000068.1	8420	9442	-1	11
NZ_ABYK01000068.1	10376	10960	-1	12
NZ_ABYK01000068.1	12095	12970	1	13
NZ_ABYK01000068.1	13054	13413	1	14
NZ_ABYK01000068.1	13436	13930	1	15
NZ_ABYK01000068.1	15565	16053	1	16
NZ_ABYK01000068.1	16570	18321	1	17
NZ_ABYK01000068.1	18829	19239	-1	18
NZ_ABYK01000068.1	19179	19619	-1	19
NZ_ABYK01000068.1	20868	21830	1	20
NZ_ABYK01000068.1	21901	22431	1	21
NZ_ABYK01000068.1	22556	22942	-1	22
NZ_ABYK01000068.1	22980	23933	-1	23
NZ_ABYK01000068.1	24755	24943	-1	24
NZ_ABYK01000067.1	1	1419	-1	1
NZ_ABYK01000067.1	1722	4073	-1	2
NZ_ABYK01000067.1	5040	6071	1	3
NZ_ABYK01000067.1	6348	7559	-1	4
NZ_ABYK01000067.1	8063	10480	1	5
NZ_ABYK01000067.1	10640	11704	1	6
NZ_ABYK01000067.1	12007	17757	1	7
NZ_ABYK01000067.1	17820	18548	-1	8
NZ_ABYK01000067.1	18532	19596	-1	9
NZ_ABYK01000067.1	20193	22472	-1	10
NZ_ABYK01000067.1	22590	23726	-1	11
NZ_ABYK01000067.1	23804	25171	1	12
NZ_ABYK01000066.1	848	1591	-1	1
NZ_ABYK01000066.1	1609	1818	-1	2
NZ_ABYK01000066.1	2087	2263	1	3
NZ_ABYK01000066.1	2351	3163	-1	4
