Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_MKZS01000001.1_6734	140	261	0.017	13.1	8055969	8056388	NZ_MKZS01000001.1	6734	0.5642857142857143	0.2988505747126437	-1
Cas3_1_CAS-I-D	NZ_MKZS01000001.1_3144	470	353	0.00013000000000000002	19.8	3740798	3742207	NZ_MKZS01000001.1	3144	0.4085106382978723	0.5127478753541076	1
Cas3_1_CAS-I-D	NZ_MKZS01000001.1_6143	829	353	0.0006900000000000001	17.4	7353907	7356393	NZ_MKZS01000001.1	6143	0.11218335343787696	0.254957507082153	1
Cas3_1_CAS-I-D	NZ_MKZS01000001.1_4840	509	353	0.0014	16.4	5823004	5824530	NZ_MKZS01000001.1	4840	0.2357563850687623	0.32577903682719545	1
Cas3_1_CAS-I-D	NZ_MKZS01000001.1_3410	502	353	0.040999999999999995	11.5	4044803	4046308	NZ_MKZS01000001.1	3410	0.20119521912350596	0.26345609065155806	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_6072	405	577	2.6e-17	61.1	7265272	7266486	NZ_MKZS01000001.1	6072	0.4222222222222222	0.32582322357019067	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5459	576	577	9.6e-17	59.2	6546028	6547755	NZ_MKZS01000001.1	5459	0.23958333333333334	0.2512998266897747	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2387	434	577	3.6000000000000003e-16	57.3	2852425	2853726	NZ_MKZS01000001.1	2387	0.3317972350230415	0.2738301559792028	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_3036	266	577	4.6e-16	57.0	3607182	3607979	NZ_MKZS01000001.1	3036	0.6992481203007519	0.3362218370883882	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000011.1_2	131	577	9.7e-16	55.9	1896	2288	NZ_MKZS01000011.1	2	0.9541984732824428	0.22876949740034663	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5676	407	577	1.3e-15	55.4	6808350	6809570	NZ_MKZS01000001.1	5676	0.4619164619164619	0.3344887348353553	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4042	402	577	2.4e-15	54.6	4865786	4866991	NZ_MKZS01000001.1	4042	0.44527363184079605	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1637	178	577	3e-15	54.3	1919033	1919566	NZ_MKZS01000001.1	1637	0.8539325842696629	0.2339688041594454	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_3054	413	577	3e-15	54.3	3625796	3627034	NZ_MKZS01000001.1	3054	0.4043583535108959	0.30675909878682844	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5285	436	577	3.2e-15	54.2	6332341	6333648	NZ_MKZS01000001.1	5285	0.32798165137614677	0.2720970537261698	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5838	421	577	3.8e-15	54.0	7002070	7003332	NZ_MKZS01000001.1	5838	0.40617577197149646	0.3240901213171577	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2693	417	577	6.9e-15	53.1	3229197	3230447	NZ_MKZS01000001.1	2693	0.45083932853717024	0.3396880415944541	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_6898	415	577	1.5e-14	52.0	8237433	8238677	NZ_MKZS01000001.1	6898	0.40481927710843374	0.3050259965337955	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4367	405	577	3.8e-14	50.7	5245571	5246785	NZ_MKZS01000001.1	4367	0.4469135802469136	0.341421143847487	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_702	451	577	3.8e-14	50.6	833758	835110	NZ_MKZS01000001.1	702	0.328159645232816	0.24610051993067592	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_241	418	577	5.1e-14	50.2	279361	280614	NZ_MKZS01000001.1	241	0.4473684210526316	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2826	439	577	5.2e-14	50.2	3385378	3386694	NZ_MKZS01000001.1	2826	0.32801822323462415	0.2391681109185442	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4700	439	577	5.2e-14	50.2	5654999	5656315	NZ_MKZS01000001.1	4700	0.32801822323462415	0.2391681109185442	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4361	407	577	5.5e-14	50.1	5238776	5239996	NZ_MKZS01000001.1	4361	0.45454545454545453	0.32062391681109187	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_6088	402	577	6.7e-14	49.8	7286343	7287548	NZ_MKZS01000001.1	6088	0.44776119402985076	0.3396880415944541	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4444	390	577	7.299999999999999e-14	49.7	5334293	5335462	NZ_MKZS01000001.1	4444	0.4128205128205128	0.30155979202772965	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_951	413	577	7.299999999999999e-14	49.7	1124753	1125991	NZ_MKZS01000001.1	951	0.4552058111380145	0.3396880415944541	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_3627	254	577	8e-14	49.6	4342647	4343408	NZ_MKZS01000001.1	3627	0.6889763779527559	0.3310225303292894	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2399	411	577	8.5e-14	49.5	2866066	2867298	NZ_MKZS01000001.1	2399	0.41849148418491483	0.32582322357019067	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_6681	412	577	1.1e-13	49.2	7986845	7988080	NZ_MKZS01000001.1	6681	0.4320388349514563	0.32062391681109187	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2902	413	577	2e-13	48.3	3455607	3456845	NZ_MKZS01000001.1	2902	0.44552058111380144	0.3379549393414211	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5619	406	577	4.2e-13	47.2	6756469	6757686	NZ_MKZS01000001.1	5619	0.3866995073891626	0.29636048526863085	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1125	409	577	5.3e-13	46.9	1320632	1321858	NZ_MKZS01000001.1	1125	0.37897310513447435	0.292894280762565	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_3940	451	577	5.5e-13	46.8	4734030	4735382	NZ_MKZS01000001.1	3940	0.3237250554323725	0.24263431542461006	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4257	423	577	1e-12	45.9	5120142	5121410	NZ_MKZS01000001.1	4257	0.41843971631205673	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4458	280	577	2.4e-12	44.7	5358348	5359187	NZ_MKZS01000001.1	4458	0.5071428571428571	0.2634315424610052	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5311	417	577	3.7e-12	44.1	6365801	6367051	NZ_MKZS01000001.1	5311	0.36211031175059955	0.28596187175043325	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2532	489	577	6.6e-12	43.2	3010686	3012152	NZ_MKZS01000001.1	2532	0.2903885480572597	0.2339688041594454	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2715	422	577	7e-12	43.2	3252849	3254114	NZ_MKZS01000001.1	2715	0.4218009478672986	0.3362218370883882	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_51	365	577	7.3e-12	43.1	63264	64358	NZ_MKZS01000001.1	51	0.4273972602739726	0.24610051993067592	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5141	387	577	8.1e-12	43.0	6167422	6168582	NZ_MKZS01000001.1	5141	0.330749354005168	0.2339688041594454	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1152	415	577	9.8e-12	42.7	1352349	1353593	NZ_MKZS01000001.1	1152	0.3710843373493976	0.29462738301559793	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1394	381	577	1.1999999999999999e-11	42.5	1639157	1640299	NZ_MKZS01000001.1	1394	0.3700787401574803	0.25476603119584057	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1729	415	577	2.1000000000000002e-10	38.3	2021590	2022834	NZ_MKZS01000001.1	1729	0.2891566265060241	0.22530329289428075	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4406	367	577	2.7999999999999996e-10	37.9	5287553	5288653	NZ_MKZS01000001.1	4406	0.3678474114441417	0.24610051993067592	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_3413	375	577	3.9e-10	37.4	4048172	4049296	NZ_MKZS01000001.1	3413	0.312	0.22357019064124783	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2665	414	577	5.200000000000001e-10	37.0	3184969	3186210	NZ_MKZS01000001.1	2665	0.2898550724637681	0.2270363951473137	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1723	165	577	5.3e-10	37.0	2013286	2013780	NZ_MKZS01000001.1	1723	0.46060606060606063	0.1369150779896014	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_4235	404	577	9.2e-10	36.2	5093064	5094275	NZ_MKZS01000001.1	4235	0.18316831683168316	0.13344887348353554	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_824	423	577	9.300000000000001e-10	36.2	985311	986579	NZ_MKZS01000001.1	824	0.4562647754137116	0.3587521663778163	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_1082	491	577	9.300000000000001e-10	36.2	1281793	1283265	NZ_MKZS01000001.1	1082	0.3014256619144603	0.2530329289428076	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_3739	417	577	1.1e-09	36.0	4501978	4503228	NZ_MKZS01000001.1	3739	0.2949640287769784	0.23743500866551126	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_5498	182	577	1.3e-09	35.7	6595012	6595557	NZ_MKZS01000001.1	5498	0.41208791208791207	0.13518197573656845	-1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_2258	392	577	1.3e-09	35.6	2674395	2675570	NZ_MKZS01000001.1	2258	0.40816326530612246	0.2772963604852686	1
Cas12f4_0_CAS-V-F	NZ_MKZS01000001.1_6299	135	577	1.9e-09	35.2	7535935	7536339	NZ_MKZS01000001.1	6299	0.562962962962963	0.1369150779896014	1
