Contig	Start	End	Strand	Pos
NZ_QMEA01000104.1	4039	4917	1	5
NZ_QMEA01000104.1	4961	5389	1	6
NZ_QMEA01000104.1	5645	6706	1	7
NZ_QMEA01000104.1	6754	8265	-1	8
NZ_QMEA01000104.1	8453	9028	-1	9
NZ_QMEA01000104.1	9932	13183	-1	10
NZ_QMEA01000104.1	13294	13722	-1	11
NZ_QMEA01000104.1	13858	14277	-1	12
NZ_QMEA01000104.1	14543	14902	-1	13
NZ_QMEA01000104.1	15370	19395	-1	14
NZ_QMEA01000104.1	19480	21378	-1	15
NZ_QMEA01000104.1	21921	22820	1	16
NZ_QMEA01000105.1	277	513	-1	1
NZ_QMEA01000105.1	816	2744	1	2
NZ_QMEA01000105.1	2846	3523	-1	3
NZ_QMEA01000105.1	3625	4281	1	4
NZ_QMEA01000105.1	4524	4709	1	5
NZ_QMEA01000105.1	4981	6249	1	6
NZ_QMEA01000105.1	6657	6959	-1	7
NZ_QMEA01000105.1	7121	8398	-1	8
NZ_QMEA01000105.1	9195	9320	1	9
NZ_QMEA01000105.1	9913	10590	-1	10
NZ_QMEA01000105.1	11624	12049	1	11
NZ_QMEA01000105.1	12030	12707	1	12
NZ_QMEA01000105.1	12940	16653	-1	13
NZ_QMEA01000105.1	16910	18175	-1	14
NZ_QMEA01000105.1	18289	18495	1	15
NZ_QMEA01000105.1	18621	19601	-1	16
NZ_QMEA01000105.1	20066	21166	1	17
NZ_QMEA01000105.1	21400	22827	1	18
NZ_QMEA01000106.1	429	1781	1	1
NZ_QMEA01000106.1	1816	2505	1	2
NZ_QMEA01000106.1	2586	3194	1	3
NZ_QMEA01000106.1	3304	3981	1	4
NZ_QMEA01000106.1	4173	5162	1	5
NZ_QMEA01000106.1	5469	8321	-1	6
NZ_QMEA01000106.1	8321	9742	-1	7
NZ_QMEA01000106.1	10228	11208	-1	8
NZ_QMEA01000106.1	11381	12460	-1	9
NZ_QMEA01000106.1	12469	12678	-1	10
NZ_QMEA01000106.1	12895	14559	1	11
NZ_QMEA01000106.1	15179	15697	1	12
NZ_QMEA01000106.1	15795	16910	1	13
NZ_QMEA01000106.1	16907	17728	1	14
NZ_QMEA01000106.1	17734	18501	1	15
NZ_QMEA01000106.1	18502	19746	1	16
NZ_QMEA01000106.1	19874	20665	-1	17
NZ_QMEA01000106.1	20689	22260	-1	18
NZ_QMEA01000107.1	219	1811	1	1
NZ_QMEA01000107.1	2043	3308	1	2
NZ_QMEA01000107.1	3310	3984	1	3
NZ_QMEA01000107.1	4189	4620	-1	4
NZ_QMEA01000107.1	4668	6401	-1	5
NZ_QMEA01000107.1	6445	6648	1	6
NZ_QMEA01000107.1	6848	8182	-1	7
NZ_QMEA01000107.1	8360	9016	1	8
NZ_QMEA01000107.1	9113	9922	-1	9
NZ_QMEA01000107.1	10759	11100	1	10
NZ_QMEA01000107.1	11412	11969	1	11
NZ_QMEA01000107.1	11962	12708	1	12
NZ_QMEA01000107.1	12782	13255	-1	13
NZ_QMEA01000107.1	13562	14194	1	14
NZ_QMEA01000107.1	14234	16342	-1	15
NZ_QMEA01000107.1	16847	17827	1	16
NZ_QMEA01000107.1	18040	18369	1	17
NZ_QMEA01000107.1	18437	19471	1	18
NZ_QMEA01000107.1	19794	22301	1	19
NZ_QMEA01000107.1	22307	23170	1	20
NZ_QMEA01000107.1	23365	24336	1	21
NZ_QMEA01000107.1	24367	25362	-1	22
NZ_QMEA01000107.1	25365	26480	-1	23
NZ_QMEA01000108.1	39	947	-1	1
NZ_QMEA01000108.1	1012	1905	-1	2
NZ_QMEA01000108.1	2104	3279	-1	3
NZ_QMEA01000108.1	3451	4776	-1	4
NZ_QMEA01000108.1	4983	6104	-1	5
NZ_QMEA01000108.1	6278	7234	-1	6
NZ_QMEA01000108.1	7246	8304	-1	7
NZ_QMEA01000108.1	8367	10298	-1	8
NZ_QMEA01000108.1	10941	11072	-1	9
NZ_QMEA01000108.1	11307	13280	1	10
NZ_QMEA01000108.1	13350	14180	1	11
NZ_QMEA01000108.1	14627	14953	-1	12
NZ_QMEA01000108.1	14967	17030	-1	13
NZ_QMEA01000108.1	17516	18139	-1	14
NZ_QMEA01000108.1	18599	20263	-1	15
NZ_QMEA01000108.1	20600	21166	-1	16
NZ_QMEA01000108.1	21231	21857	-1	17
NZ_QMEA01000109.1	3	1049	1	1
NZ_QMEA01000109.1	1080	1709	1	2
NZ_QMEA01000109.1	1769	3535	1	3
NZ_QMEA01000109.1	3726	4160	1	4
NZ_QMEA01000109.1	4463	4960	1	5
NZ_QMEA01000109.1	5157	5573	1	6
NZ_QMEA01000109.1	5576	7810	1	7
NZ_QMEA01000109.1	7822	8826	1	8
NZ_QMEA01000109.1	9090	10286	1	9
NZ_QMEA01000109.1	10311	12317	1	10
NZ_QMEA01000109.1	12441	13373	1	11
NZ_QMEA01000109.1	13501	13980	1	12
NZ_QMEA01000109.1	14021	14461	1	13
NZ_QMEA01000109.1	14526	14768	1	14
NZ_QMEA01000109.1	14765	14875	1	15
NZ_QMEA01000109.1	15110	15856	1	16
NZ_QMEA01000109.1	15891	16520	1	17
NZ_QMEA01000109.1	16758	18611	-1	18
NZ_QMEA01000109.1	18798	20069	1	19
NZ_QMEA01000109.1	20619	21557	-1	20
NZ_QMEA01000010.1	197	826	-1	1
NZ_QMEA01000010.1	1874	2437	-1	2
NZ_QMEA01000010.1	2738	3829	1	3
NZ_QMEA01000010.1	4020	9425	1	4
NZ_QMEA01000010.1	9657	10310	1	5
NZ_QMEA01000010.1	10344	11636	1	6
NZ_QMEA01000010.1	11773	12171	1	7
NZ_QMEA01000010.1	12291	12611	1	8
NZ_QMEA01000010.1	13070	13318	1	9
NZ_QMEA01000010.1	13446	13694	1	10
NZ_QMEA01000010.1	13860	15599	1	11
NZ_QMEA01000010.1	15657	16436	-1	12
NZ_QMEA01000010.1	16474	18051	-1	13
NZ_QMEA01000010.1	19301	19627	1	14
NZ_QMEA01000010.1	19717	21930	1	15
NZ_QMEA01000010.1	21923	23311	1	16
NZ_QMEA01000010.1	23426	24361	1	17
NZ_QMEA01000010.1	24412	25236	1	18
NZ_QMEA01000010.1	25493	26764	1	19
NZ_QMEA01000010.1	26801	28045	1	20
NZ_QMEA01000010.1	28076	29092	1	21
NZ_QMEA01000010.1	29184	30053	1	22
NZ_QMEA01000010.1	30126	31013	1	23
NZ_QMEA01000010.1	31066	32214	1	24
NZ_QMEA01000010.1	32346	33116	1	25
NZ_QMEA01000010.1	33166	34347	1	26
NZ_QMEA01000010.1	34573	36006	1	27
NZ_QMEA01000010.1	36196	37500	-1	28
NZ_QMEA01000010.1	37710	38045	1	29
NZ_QMEA01000010.1	38358	39263	1	30
NZ_QMEA01000010.1	39270	43652	-1	31
NZ_QMEA01000010.1	43743	47183	-1	32
NZ_QMEA01000010.1	47398	48549	-1	33
NZ_QMEA01000010.1	49014	50990	-1	34
NZ_QMEA01000010.1	51331	51447	-1	35
NZ_QMEA01000010.1	51497	54487	1	36
NZ_QMEA01000010.1	54667	55959	1	37
NZ_QMEA01000010.1	56599	58821	1	38
NZ_QMEA01000010.1	58883	59089	-1	39
NZ_QMEA01000010.1	59349	59621	1	40
NZ_QMEA01000010.1	59667	60410	-1	41
NZ_QMEA01000010.1	60497	62377	-1	42
NZ_QMEA01000010.1	62663	63469	-1	43
NZ_QMEA01000010.1	63470	64486	-1	44
NZ_QMEA01000010.1	64809	66911	1	45
NZ_QMEA01000010.1	66913	67818	1	46
NZ_QMEA01000010.1	67847	68482	1	47
NZ_QMEA01000010.1	68591	69022	-1	48
NZ_QMEA01000010.1	69222	69428	-1	49
NZ_QMEA01000010.1	69506	69721	1	50
NZ_QMEA01000010.1	69919	72582	1	51
NZ_QMEA01000010.1	72833	75637	1	52
NZ_QMEA01000010.1	75717	76316	-1	53
NZ_QMEA01000010.1	76520	77449	-1	54
NZ_QMEA01000010.1	77603	78847	-1	55
NZ_QMEA01000010.1	79593	81212	-1	56
NZ_QMEA01000010.1	81466	82560	-1	57
NZ_QMEA01000010.1	83390	83635	1	58
NZ_QMEA01000010.1	83670	84440	1	59
NZ_QMEA01000010.1	84547	85845	1	60
NZ_QMEA01000010.1	86254	88047	-1	61
NZ_QMEA01000010.1	88622	89605	-1	62
NZ_QMEA01000010.1	89623	90120	-1	63
NZ_QMEA01000110.1	3	665	1	1
NZ_QMEA01000110.1	742	4323	-1	2
NZ_QMEA01000110.1	5618	5944	1	3
NZ_QMEA01000110.1	6043	6366	1	4
NZ_QMEA01000110.1	6454	8013	1	5
NZ_QMEA01000110.1	8085	10316	1	6
NZ_QMEA01000110.1	10512	10904	1	7
NZ_QMEA01000110.1	10999	11502	1	8
NZ_QMEA01000110.1	11779	12558	1	9
NZ_QMEA01000110.1	12587	13372	-1	10
NZ_QMEA01000110.1	14281	14637	1	11
NZ_QMEA01000110.1	14809	15108	-1	12
NZ_QMEA01000110.1	15469	15960	-1	13
NZ_QMEA01000110.1	16245	18398	-1	14
NZ_QMEA01000110.1	18457	18801	-1	15
NZ_QMEA01000110.1	19223	19657	1	16
NZ_QMEA01000110.1	19951	21012	-1	17
NZ_QMEA01000110.1	21415	21768	1	18
NZ_QMEA01000110.1	21833	22447	1	19
NZ_QMEA01000111.1	2	991	1	1
NZ_QMEA01000111.1	1155	2945	-1	2
NZ_QMEA01000111.1	3200	3451	1	3
NZ_QMEA01000111.1	3565	4665	-1	4
NZ_QMEA01000111.1	5011	6351	1	5
NZ_QMEA01000111.1	6511	7557	1	6
NZ_QMEA01000111.1	8192	8407	-1	7
NZ_QMEA01000111.1	8659	8970	-1	8
NZ_QMEA01000111.1	9089	9346	-1	9
NZ_QMEA01000111.1	9733	10281	-1	10
NZ_QMEA01000111.1	10547	11053	-1	11
NZ_QMEA01000111.1	11206	12432	-1	12
NZ_QMEA01000111.1	12919	13854	-1	13
NZ_QMEA01000111.1	14097	15269	1	14
NZ_QMEA01000111.1	15269	15412	1	15
NZ_QMEA01000111.1	15369	16337	1	16
NZ_QMEA01000111.1	17050	18129	1	17
NZ_QMEA01000111.1	18129	19097	1	18
NZ_QMEA01000111.1	19633	19884	-1	19
NZ_QMEA01000111.1	20236	20811	-1	20
NZ_QMEA01000111.1	22158	22460	-1	21
NZ_QMEA01000111.1	23438	23986	1	22
NZ_QMEA01000111.1	24025	25239	-1	23
NZ_QMEA01000111.1	26276	26947	1	24
NZ_QMEA01000112.1	127	1749	1	1
NZ_QMEA01000112.1	1740	1901	1	2
NZ_QMEA01000112.1	1898	2785	-1	3
NZ_QMEA01000112.1	8009	8359	1	4
NZ_QMEA01000112.1	8425	8688	1	5
NZ_QMEA01000112.1	9157	9393	-1	6
NZ_QMEA01000112.1	9728	11323	-1	7
NZ_QMEA01000112.1	11853	12281	-1	8
NZ_QMEA01000112.1	12368	12574	-1	9
NZ_QMEA01000112.1	12718	13560	1	10
NZ_QMEA01000112.1	13557	14039	-1	11
NZ_QMEA01000112.1	14349	15617	-1	12
NZ_QMEA01000112.1	15955	16617	-1	13
NZ_QMEA01000112.1	16710	18059	1	14
NZ_QMEA01000112.1	18141	18833	-1	15
NZ_QMEA01000112.1	18941	19486	-1	16
NZ_QMEA01000112.1	20312	21226	1	17
NZ_QMEA01000113.1	3	302	1	1
NZ_QMEA01000113.1	734	1489	1	2
NZ_QMEA01000113.1	1793	3034	1	3
NZ_QMEA01000113.1	3196	3645	-1	4
NZ_QMEA01000113.1	3829	5952	1	5
NZ_QMEA01000113.1	6091	7257	-1	6
NZ_QMEA01000113.1	7509	7622	-1	7
NZ_QMEA01000113.1	7706	8545	-1	8
NZ_QMEA01000113.1	8675	9034	-1	9
NZ_QMEA01000113.1	9317	10387	-1	10
NZ_QMEA01000113.1	10514	11161	1	11
NZ_QMEA01000113.1	11172	12092	1	12
NZ_QMEA01000113.1	12151	13035	-1	13
NZ_QMEA01000113.1	13114	13683	-1	14
NZ_QMEA01000113.1	13801	14400	1	15
NZ_QMEA01000113.1	14511	14693	-1	16
NZ_QMEA01000113.1	14753	16378	1	17
NZ_QMEA01000113.1	16443	17342	-1	18
NZ_QMEA01000113.1	17492	18073	-1	19
NZ_QMEA01000113.1	18125	19759	-1	20
NZ_QMEA01000113.1	20237	20428	1	21
NZ_QMEA01000113.1	20439	21158	-1	22
NZ_QMEA01000114.1	2	103	-1	1
NZ_QMEA01000114.1	69	641	-1	2
NZ_QMEA01000114.1	1014	2606	1	3
NZ_QMEA01000114.1	2884	4599	1	4
NZ_QMEA01000114.1	4602	5324	1	5
NZ_QMEA01000114.1	5369	5950	1	6
NZ_QMEA01000114.1	6015	7136	1	7
NZ_QMEA01000114.1	7760	8764	1	8
NZ_QMEA01000114.1	9019	9318	1	9
NZ_QMEA01000114.1	9370	12303	1	10
NZ_QMEA01000114.1	12391	13980	-1	11
NZ_QMEA01000114.1	14149	15522	-1	12
NZ_QMEA01000114.1	15653	16243	1	13
NZ_QMEA01000114.1	16286	17497	-1	14
NZ_QMEA01000114.1	17494	17751	-1	15
NZ_QMEA01000114.1	17748	18878	-1	16
NZ_QMEA01000114.1	19482	19586	-1	17
NZ_QMEA01000114.1	19640	21118	-1	18
NZ_QMEA01000115.1	3	365	-1	1
NZ_QMEA01000115.1	446	535	-1	2
NZ_QMEA01000115.1	730	1992	1	3
NZ_QMEA01000115.1	2769	3077	-1	4
NZ_QMEA01000115.1	3040	3864	-1	5
NZ_QMEA01000115.1	4671	6275	1	6
NZ_QMEA01000115.1	6380	8158	1	7
NZ_QMEA01000115.1	9616	10440	1	8
NZ_QMEA01000115.1	11204	11344	-1	9
NZ_QMEA01000115.1	11603	11872	1	10
NZ_QMEA01000115.1	12670	12939	1	11
NZ_QMEA01000115.1	13922	15376	1	12
NZ_QMEA01000115.1	15493	20946	1	13
NZ_QMEA01000115.1	21479	23452	-1	14
NZ_QMEA01000115.1	23648	24709	-1	15
NZ_QMEA01000115.1	25433	25996	1	16
NZ_QMEA01000116.1	1201	4932	1	1
NZ_QMEA01000116.1	4925	6958	1	2
NZ_QMEA01000116.1	6943	7152	1	3
NZ_QMEA01000116.1	7281	10151	1	4
NZ_QMEA01000116.1	10162	11118	-1	5
NZ_QMEA01000116.1	11146	12927	-1	6
NZ_QMEA01000116.1	13128	14210	-1	7
NZ_QMEA01000116.1	14474	14635	1	8
NZ_QMEA01000116.1	14937	15776	1	9
NZ_QMEA01000116.1	15881	16864	-1	10
NZ_QMEA01000116.1	17222	18463	1	11
NZ_QMEA01000116.1	18636	19715	1	12
NZ_QMEA01000116.1	19907	21004	1	13
NZ_QMEA01000117.1	3	1010	1	1
NZ_QMEA01000117.1	1212	2726	1	2
NZ_QMEA01000117.1	3173	5434	1	3
NZ_QMEA01000117.1	5549	6001	1	4
NZ_QMEA01000117.1	6348	6959	1	5
NZ_QMEA01000117.1	7205	8602	1	6
NZ_QMEA01000117.1	8887	9537	-1	7
NZ_QMEA01000117.1	9680	11269	-1	8
NZ_QMEA01000117.1	11465	13858	-1	9
NZ_QMEA01000117.1	14912	15184	1	10
NZ_QMEA01000117.1	15799	16140	-1	11
NZ_QMEA01000117.1	16206	16751	-1	12
NZ_QMEA01000117.1	17223	17504	1	13
NZ_QMEA01000117.1	18378	19058	-1	14
NZ_QMEA01000117.1	19369	20715	1	15
NZ_QMEA01000118.1	2	127	1	1
NZ_QMEA01000118.1	181	771	1	2
NZ_QMEA01000118.1	1120	4182	-1	3
NZ_QMEA01000118.1	4758	5612	-1	4
NZ_QMEA01000118.1	6350	8665	-1	5
NZ_QMEA01000118.1	8668	9213	-1	6
NZ_QMEA01000118.1	9155	12700	-1	7
NZ_QMEA01000118.1	12947	14188	-1	8
NZ_QMEA01000118.1	14285	14518	-1	9
NZ_QMEA01000118.1	14678	15496	-1	10
NZ_QMEA01000118.1	15542	16270	-1	11
NZ_QMEA01000118.1	16653	18254	1	12
NZ_QMEA01000118.1	18405	19037	1	13
NZ_QMEA01000118.1	19066	20337	1	14
NZ_QMEA01000119.1	564	1325	1	1
NZ_QMEA01000119.1	1378	2040	-1	2
NZ_QMEA01000119.1	2538	3725	1	3
NZ_QMEA01000119.1	3857	4294	-1	4
NZ_QMEA01000119.1	4529	5479	-1	5
NZ_QMEA01000119.1	6066	6500	1	6
NZ_QMEA01000119.1	6522	7472	1	7
NZ_QMEA01000119.1	7737	8087	-1	8
NZ_QMEA01000119.1	8119	9321	-1	9
NZ_QMEA01000119.1	9412	9819	1	10
NZ_QMEA01000119.1	9838	10755	-1	11
NZ_QMEA01000119.1	10969	12012	1	12
NZ_QMEA01000119.1	12043	12657	-1	13
NZ_QMEA01000119.1	12732	13184	1	14
NZ_QMEA01000119.1	13189	13617	1	15
NZ_QMEA01000119.1	13607	14038	1	16
NZ_QMEA01000119.1	14170	15060	1	17
NZ_QMEA01000119.1	15052	15174	-1	18
NZ_QMEA01000119.1	15467	15664	1	19
NZ_QMEA01000119.1	15824	16108	-1	20
NZ_QMEA01000119.1	16096	16395	-1	21
NZ_QMEA01000119.1	16572	17663	1	22
NZ_QMEA01000119.1	18028	19005	1	23
NZ_QMEA01000119.1	19502	19654	-1	24
NZ_QMEA01000119.1	19905	21029	-1	25
NZ_QMEA01000119.1	21084	21278	1	26
NZ_QMEA01000119.1	21320	21613	-1	27
NZ_QMEA01000119.1	21636	22370	-1	28
NZ_QMEA01000119.1	22491	22820	1	29
NZ_QMEA01000119.1	22852	23247	-1	30
NZ_QMEA01000119.1	23244	23618	-1	31
NZ_QMEA01000119.1	24180	25073	-1	32
NZ_QMEA01000119.1	25455	26819	1	33
NZ_QMEA01000119.1	27084	27956	1	34
NZ_QMEA01000011.1	198	1313	-1	1
NZ_QMEA01000011.1	1741	4545	1	2
NZ_QMEA01000011.1	4602	5090	-1	3
NZ_QMEA01000011.1	5164	6900	-1	4
NZ_QMEA01000011.1	6890	7228	-1	5
NZ_QMEA01000011.1	7336	7731	-1	6
NZ_QMEA01000011.1	7860	8225	-1	7
NZ_QMEA01000011.1	8736	9572	1	8
NZ_QMEA01000011.1	9624	10367	1	9
NZ_QMEA01000011.1	10551	10937	-1	10
NZ_QMEA01000011.1	11223	12359	-1	11
NZ_QMEA01000011.1	12445	13311	-1	12
NZ_QMEA01000011.1	13457	14926	-1	13
NZ_QMEA01000011.1	15427	16248	-1	14
NZ_QMEA01000011.1	17502	17813	1	15
NZ_QMEA01000011.1	17851	20196	1	16
NZ_QMEA01000011.1	20380	21810	1	17
NZ_QMEA01000011.1	21923	22819	1	18
NZ_QMEA01000011.1	22919	23170	1	19
NZ_QMEA01000011.1	23325	26096	-1	20
NZ_QMEA01000011.1	26406	26690	1	21
NZ_QMEA01000011.1	26822	27040	1	22
NZ_QMEA01000011.1	27040	27282	1	23
NZ_QMEA01000011.1	27339	29585	-1	24
NZ_QMEA01000011.1	29754	30359	-1	25
NZ_QMEA01000011.1	30513	32120	-1	26
NZ_QMEA01000011.1	32462	32656	-1	27
NZ_QMEA01000011.1	33381	33617	-1	28
NZ_QMEA01000011.1	33767	34306	-1	29
NZ_QMEA01000011.1	34455	35141	-1	30
NZ_QMEA01000011.1	35597	35803	1	31
NZ_QMEA01000011.1	35800	36717	-1	32
NZ_QMEA01000011.1	36855	37844	-1	33
NZ_QMEA01000011.1	37984	38097	-1	34
NZ_QMEA01000011.1	38393	39322	1	35
NZ_QMEA01000011.1	39758	40267	1	36
NZ_QMEA01000011.1	40854	41174	1	37
NZ_QMEA01000011.1	41286	44711	-1	38
NZ_QMEA01000011.1	45424	45789	-1	39
NZ_QMEA01000011.1	46139	46744	1	40
NZ_QMEA01000011.1	46943	47248	1	41
NZ_QMEA01000011.1	47250	48362	1	42
NZ_QMEA01000011.1	48351	49535	-1	43
NZ_QMEA01000011.1	49601	50311	-1	44
NZ_QMEA01000011.1	50739	52160	1	45
NZ_QMEA01000011.1	52423	52515	-1	46
NZ_QMEA01000011.1	52753	53721	1	47
NZ_QMEA01000011.1	53730	54773	1	48
NZ_QMEA01000011.1	55146	56138	1	49
NZ_QMEA01000011.1	56541	57422	1	50
NZ_QMEA01000011.1	57465	58616	1	51
NZ_QMEA01000011.1	58801	59835	1	52
NZ_QMEA01000011.1	60021	61061	1	53
NZ_QMEA01000011.1	61171	62136	1	54
NZ_QMEA01000011.1	62161	63621	1	55
NZ_QMEA01000011.1	63655	65064	-1	56
NZ_QMEA01000011.1	65515	66597	-1	57
NZ_QMEA01000011.1	67022	68101	-1	58
NZ_QMEA01000011.1	68422	69207	-1	59
NZ_QMEA01000011.1	69994	71745	-1	60
NZ_QMEA01000011.1	72225	72749	1	61
NZ_QMEA01000011.1	72996	73577	1	62
NZ_QMEA01000011.1	74229	74492	1	63
NZ_QMEA01000011.1	74575	75477	1	64
NZ_QMEA01000011.1	75495	76151	1	65
NZ_QMEA01000011.1	76437	77000	1	66
NZ_QMEA01000011.1	77060	77683	-1	67
NZ_QMEA01000011.1	77827	78390	-1	68
NZ_QMEA01000011.1	78512	78724	-1	69
NZ_QMEA01000011.1	78826	79197	1	70
NZ_QMEA01000011.1	79303	79461	1	71
NZ_QMEA01000011.1	79645	80499	1	72
NZ_QMEA01000011.1	80934	81431	1	73
NZ_QMEA01000011.1	81442	82950	-1	74
NZ_QMEA01000011.1	83193	86888	-1	75
NZ_QMEA01000011.1	87560	89137	-1	76
NZ_QMEA01000120.1	2	118	-1	1
NZ_QMEA01000120.1	526	1392	1	2
NZ_QMEA01000120.1	1650	2465	1	3
NZ_QMEA01000120.1	2508	3878	1	4
NZ_QMEA01000120.1	3880	5757	1	5
NZ_QMEA01000120.1	5898	7019	1	6
NZ_QMEA01000120.1	7183	8259	1	7
NZ_QMEA01000120.1	8473	9324	1	8
NZ_QMEA01000120.1	9547	10239	1	9
NZ_QMEA01000120.1	10335	10808	1	10
NZ_QMEA01000120.1	10877	11644	-1	11
NZ_QMEA01000120.1	12426	13013	-1	12
NZ_QMEA01000120.1	13006	13965	-1	13
NZ_QMEA01000120.1	14035	14178	-1	14
NZ_QMEA01000120.1	14201	14770	1	15
NZ_QMEA01000120.1	14854	15201	1	16
NZ_QMEA01000120.1	15267	16481	-1	17
NZ_QMEA01000120.1	16810	17694	1	18
NZ_QMEA01000120.1	17793	18830	-1	19
NZ_QMEA01000120.1	19029	19919	-1	20
NZ_QMEA01000121.1	72	1661	-1	1
NZ_QMEA01000121.1	2187	2933	1	2
NZ_QMEA01000121.1	3032	5050	-1	3
NZ_QMEA01000121.1	5502	8033	-1	4
NZ_QMEA01000121.1	8110	9135	-1	5
NZ_QMEA01000121.1	9998	10942	-1	6
NZ_QMEA01000121.1	11186	11983	-1	7
NZ_QMEA01000121.1	12191	13144	-1	8
NZ_QMEA01000121.1	13307	13972	-1	9
NZ_QMEA01000121.1	14248	15234	1	10
NZ_QMEA01000121.1	15116	15358	-1	11
NZ_QMEA01000121.1	15523	16728	1	12
NZ_QMEA01000121.1	17102	18880	-1	13
NZ_QMEA01000121.1	19077	19754	-1	14
NZ_QMEA01000122.1	44	1681	-1	1
NZ_QMEA01000122.1	1847	2728	-1	2
NZ_QMEA01000122.1	3042	3410	-1	3
NZ_QMEA01000122.1	3453	4304	-1	4
NZ_QMEA01000122.1	4717	6384	-1	5
NZ_QMEA01000122.1	6972	9062	1	6
NZ_QMEA01000122.1	9119	9370	1	7
NZ_QMEA01000122.1	9252	11480	-1	8
NZ_QMEA01000122.1	11482	11640	1	9
