Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
RT_0_CAS-III-AM-III-B	NZ_QMEA01000316.1_1	177	298	1.4999999999999999e-05	22.8	2	532	NZ_QMEA01000316.1	1	0.5141242937853108	0.3053691275167785	-1
RT_0_CAS-I-E	NZ_QMEA01000023.1_53	149	414	0.0027	15.2	60381	60827	NZ_QMEA01000023.1	53	0.3087248322147651	0.1111111111111111	1
RT_0_CAS-I-E	NZ_QMEA01000190.1_10	321	414	0.0031	15.0	9806	10768	NZ_QMEA01000190.1	10	0.19626168224299065	0.1497584541062802	-1
RT_0_CAS-I-E	NZ_QMEA01000092.1_1	263	414	0.005	14.3	27	815	NZ_QMEA01000092.1	1	0.17490494296577946	0.1111111111111111	1
RT_0_CAS-I-E	NZ_QMEA01000262.1_2	342	414	0.040999999999999995	11.3	1906	2931	NZ_QMEA01000262.1	2	0.19005847953216373	0.15458937198067632	-1
RT_0_CAS-I-E	NZ_QMEA01000263.1_1	369	414	0.055999999999999994	10.9	27	1133	NZ_QMEA01000263.1	1	0.19241192411924118	0.16666666666666666	1
RT_0_CAS-I-E	NZ_QMEA01000237.1_5	147	414	0.062	10.7	5393	5833	NZ_QMEA01000237.1	5	0.3129251700680272	0.1111111111111111	-1
RT_0_CAS-I-E	NZ_QMEA01000021.1_107	343	414	0.067	10.6	120228	121256	NZ_QMEA01000021.1	107	0.13702623906705538	0.11352657004830918	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_QMEA01000076.1_17	432	369	7.1e-23	80.6	23087	24382	NZ_QMEA01000076.1	17	0.9027777777777778	0.943089430894309	1
Csm5gr7_1_CAS-III-A-III-D	NZ_QMEA01000076.1_15	356	369	0.00011999999999999999	20.6	20939	22006	NZ_QMEA01000076.1	15	0.0702247191011236	0.06233062330623306	1
Mem_DnaJ_0_CAS-III-AM	NZ_QMEA01000052.1_6	198	284	1.4e-07	29.8	5485	6078	NZ_QMEA01000052.1	6	0.2727272727272727	0.19718309859154928	1
Mem_DnaJ_0_CAS-III-AM	NZ_QMEA01000182.1_3	216	284	6.5000000000000004e-06	24.4	1931	2578	NZ_QMEA01000182.1	3	0.2824074074074074	0.21830985915492956	-1
Mem_DnaJ_0_CAS-III-AM	NZ_QMEA01000002.1_72	331	284	0.00013000000000000002	20.1	87430	88422	NZ_QMEA01000002.1	72	0.16012084592145015	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_QMEA01000219.1_4	330	284	0.0016	16.6	1239	2228	NZ_QMEA01000219.1	4	0.15757575757575756	0.2007042253521127	-1
Mem_DnaJ_0_CAS-III-AM	NZ_QMEA01000157.1_13	234	284	0.0044	15.1	18060	18761	NZ_QMEA01000157.1	13	0.45726495726495725	0.28169014084507044	-1
Mem_DnaJ_0_CAS-III-AM	NZ_QMEA01000114.1_16	377	284	0.02	12.9	17748	18878	NZ_QMEA01000114.1	16	0.13527851458885942	0.2007042253521127	-1
Csx19_11_CAS-III-D	NZ_QMEA01000063.1_21	195	139	2.1e-08	32.9	21248	21832	NZ_QMEA01000063.1	21	0.4205128205128205	0.5899280575539568	1
Cas8a1_1_IB	NZ_QMEA01000023.1_53	149	571	0.024	11.7	60381	60827	NZ_QMEA01000023.1	53	0.3624161073825503	0.09457092819614711	1
Csn2_11_CAS-II-A	NZ_QMEA01000018.1_6	643	283	0.031	12.5	4246	6174	NZ_QMEA01000018.1	6	0.20373250388802489	0.2508833922261484	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_QMEA01000091.1_1	307	261	9.699999999999997e-77	256.4	15	935	NZ_QMEA01000091.1	1	0.8501628664495114	1.0	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_QMEA01000022.1_50	402	261	1.1e-64	216.9	64070	65275	NZ_QMEA01000022.1	50	0.6492537313432836	1.0	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_QMEA01000142.1_10	120	261	0.0047	14.9	5206	5565	NZ_QMEA01000142.1	10	0.44166666666666665	0.20306513409961685	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_QMEA01000004.1_33	425	261	0.095	10.6	42089	43363	NZ_QMEA01000004.1	33	0.06588235294117648	0.10727969348659004	-1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_QMEA01000013.1_61	244	261	1.2	7.0	78037	78768	NZ_QMEA01000013.1	61	0.5573770491803278	0.27586206896551724	-1
Cas3_1_CAS-I-D	NZ_QMEA01000091.1_7	730	353	1.0999999999999998e-110	368.7	8145	10334	NZ_QMEA01000091.1	7	0.4808219178082192	1.0	-1
Cas3_1_CAS-I-D	NZ_QMEA01000138.1_6	910	353	4.5e-11	41.1	5809	8538	NZ_QMEA01000138.1	6	0.22417582417582418	0.6147308781869688	1
Cas3_1_CAS-I-D	NZ_QMEA01000066.1_15	745	353	2.3e-07	28.9	13377	15611	NZ_QMEA01000066.1	15	0.23758389261744967	0.48158640226628896	-1
Cas3_1_CAS-I-D	NZ_QMEA01000005.1_129	942	353	5.6e-07	27.6	150441	153266	NZ_QMEA01000005.1	129	0.13906581740976645	0.35694050991501414	1
Cas3_1_CAS-I-D	NZ_QMEA01000121.1_4	844	353	0.00062	17.6	5502	8033	NZ_QMEA01000121.1	4	0.14099526066350712	0.3342776203966006	-1
Cas3_1_CAS-I-D	NZ_QMEA01000086.1_10	518	353	0.00065	17.5	14019	15572	NZ_QMEA01000086.1	10	0.2915057915057915	0.3881019830028329	1
Cas3_1_CAS-I-D	NZ_QMEA01000020.1_74	717	353	0.0062	14.3	81609	83759	NZ_QMEA01000020.1	74	0.07252440725244072	0.1558073654390935	-1
Cmr6gr7_3_CAS-III-B-III-C	NZ_QMEA01000076.1_15	356	250	1.2e-05	23.8	20939	22006	NZ_QMEA01000076.1	15	0.36235955056179775	0.48	1
Cmr6gr7_3_CAS-III-B-III-C	NZ_QMEA01000063.1_18	223	250	0.067	11.5	17471	18139	NZ_QMEA01000063.1	18	0.37668161434977576	0.256	1
Cas3_0_IU	NZ_QMEA01000091.1_7	730	864	1.9e-05	21.5	8145	10334	NZ_QMEA01000091.1	7	0.07397260273972603	0.0625	-1
Cas3_0_IU	NZ_QMEA01000061.1_13	1094	864	9.9e-05	19.1	8272	11553	NZ_QMEA01000061.1	13	0.1170018281535649	0.13310185185185186	-1
Cas3_0_IU	NZ_QMEA01000066.1_15	745	864	0.0018	15.0	13377	15611	NZ_QMEA01000066.1	15	0.08053691275167785	0.06597222222222222	-1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_QMEA01000022.1_49	92	90	4.4e-15	54.6	63614	63889	NZ_QMEA01000022.1	49	0.8152173913043478	0.8111111111111111	-1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_QMEA01000200.1_7	96	90	2.3e-12	45.8	9344	9631	NZ_QMEA01000200.1	7	0.6354166666666666	0.6777777777777778	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000166.1_11	139	577	9.900000000000001e-19	65.9	10642	11058	NZ_QMEA01000166.1	11	0.8848920863309353	0.23570190641247835	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000012.1_89	321	577	9.6e-17	59.3	101228	102190	NZ_QMEA01000012.1	89	0.5514018691588785	0.3362218370883882	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000161.1_2	279	577	1.6e-15	55.2	1864	2700	NZ_QMEA01000161.1	2	0.6344086021505376	0.3362218370883882	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000021.1_1	436	577	1.1e-14	52.5	60	1367	NZ_QMEA01000021.1	1	0.37155963302752293	0.2634315424610052	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000020.1_97	420	577	1.5e-14	52.0	102715	103974	NZ_QMEA01000020.1	97	0.4119047619047619	0.3310225303292894	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000157.1_7	396	577	1.6e-13	48.6	9005	10192	NZ_QMEA01000157.1	7	0.3560606060606061	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000015.1_72	411	577	1.9e-12	45.1	70628	71860	NZ_QMEA01000015.1	72	0.40875912408759124	0.3275563258232236	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000018.1_22	254	577	2.1e-12	44.9	20430	21191	NZ_QMEA01000018.1	22	0.5511811023622047	0.24610051993067592	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000139.1_5	421	577	3.7e-12	44.1	4587	5849	NZ_QMEA01000139.1	5	0.4513064133016627	0.3587521663778163	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000012.1_75	405	577	4.1e-12	44.0	83393	84607	NZ_QMEA01000012.1	75	0.5728395061728395	0.4020797227036395	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000151.1_2	242	577	5.2000000000000005e-12	43.6	862	1587	NZ_QMEA01000151.1	2	0.6694214876033058	0.30675909878682844	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000323.1_2	380	577	3.6e-11	40.9	255	1394	NZ_QMEA01000323.1	2	0.42105263157894735	0.30155979202772965	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000036.1_23	328	577	6.4e-11	40.1	26216	27199	NZ_QMEA01000036.1	23	0.4024390243902439	0.24090121317157712	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000327.1_1	402	577	1.1000000000000001e-10	39.3	16	1221	NZ_QMEA01000327.1	1	0.41044776119402987	0.24090121317157712	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000307.1_26	360	577	1.2e-10	39.2	26539	27618	NZ_QMEA01000307.1	26	0.45	0.30675909878682844	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000179.1_3	478	577	1.3000000000000002e-10	39.1	3984	5417	NZ_QMEA01000179.1	3	0.301255230125523	0.23570190641247835	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000044.1_19	458	577	1.3000000000000002e-10	39.0	15227	16600	NZ_QMEA01000044.1	19	0.30131004366812225	0.22357019064124783	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000099.1_16	328	577	1.5e-10	38.8	17908	18891	NZ_QMEA01000099.1	16	0.4298780487804878	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000111.1_4	367	577	2.7000000000000005e-10	38.0	3565	4665	NZ_QMEA01000111.1	4	0.4332425068119891	0.29982668977469673	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000051.1_10	362	577	3.3e-10	37.7	8826	9911	NZ_QMEA01000051.1	10	0.4419889502762431	0.30155979202772965	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000324.1_1	362	577	4e-10	37.4	124	1209	NZ_QMEA01000324.1	1	0.43922651933701656	0.29982668977469673	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000073.1_15	417	577	6.1e-10	36.8	19795	21045	NZ_QMEA01000073.1	15	0.30935251798561153	0.22530329289428075	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000050.1_33	430	577	8e-10	36.4	27674	28963	NZ_QMEA01000050.1	33	0.413953488372093	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000328.1_1	414	577	1e-09	36.1	14	1255	NZ_QMEA01000328.1	1	0.39855072463768115	0.3223570190641248	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000012.1_79	404	577	2.9e-09	34.6	90542	91753	NZ_QMEA01000012.1	79	0.26732673267326734	0.1975736568457539	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000119.1_25	375	577	3.4000000000000003e-09	34.4	19905	21029	NZ_QMEA01000119.1	25	0.4186666666666667	0.29809358752166376	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000046.1_6	398	577	3.4000000000000003e-09	34.4	6416	7609	NZ_QMEA01000046.1	6	0.3693467336683417	0.29116117850953205	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000066.1_33	398	577	5.1e-09	33.8	36054	37247	NZ_QMEA01000066.1	33	0.3015075376884422	0.21490467937608318	-1
Cas12f4_0_CAS-V-F	NZ_QMEA01000052.1_23	401	577	6.4e-09	33.5	24952	26154	NZ_QMEA01000052.1	23	0.18703241895261846	0.13344887348353554	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000018.1_18	368	577	9.4e-09	32.9	16358	17461	NZ_QMEA01000018.1	18	0.43478260869565216	0.30155979202772965	1
Cas12f4_0_CAS-V-F	NZ_QMEA01000248.1_6	133	577	1e-08	32.8	4208	4606	NZ_QMEA01000248.1	6	0.5864661654135338	0.14038128249566725	-1
