Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_3874	806	199	1.7999999999999998e-31	108.3	4319413	4321830	NZ_CM001632.1	3874	0.6550868486352357	1.0	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_3871	812	199	1.8000000000000002e-16	59.4	4314852	4317287	NZ_CM001632.1	3871	0.2832512315270936	0.9949748743718593	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_3850	315	199	2.3e-16	59.0	4286693	4287637	NZ_CM001632.1	3850	0.7746031746031746	0.9949748743718593	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_153	263	199	1.9e-15	56.0	163870	164658	NZ_CM001632.1	153	0.9467680608365019	0.9899497487437185	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_155	655	199	6e-13	47.8	165074	167038	NZ_CM001632.1	155	0.2549618320610687	0.4824120603015075	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_3852	424	199	3.8e-10	38.7	4288699	4289970	NZ_CM001632.1	3852	0.5636792452830188	0.5025125628140703	1
Csm3gr7_12_CAS-III-A-III-D	NZ_CM001632.1_152	75	199	2.2999999999999998e-08	32.8	163536	163760	NZ_CM001632.1	152	0.6	0.22613065326633167	1
Cas9_1_II	NZ_CM001632.1_829	163	1120	0.0007599999999999999	15.9	902012	902500	NZ_CM001632.1	829	0.2883435582822086	0.04642857142857143	1
Cas9_1_II	NZ_CM001632.1_989	145	1120	0.0023	14.3	1083236	1083670	NZ_CM001632.1	989	0.32413793103448274	0.04642857142857143	1
Cas9_1_II	NZ_CM001632.1_598	163	1120	0.0028	14.0	674826	675314	NZ_CM001632.1	598	0.2883435582822086	0.04642857142857143	1
Cas9_1_II	NZ_CM001632.1_2980	185	1120	0.005	13.2	3294259	3294813	NZ_CM001632.1	2980	0.2594594594594595	0.04732142857142857	-1
Cas9_1_II	NZ_CM001632.1_2773	584	1120	0.0085	12.4	3044540	3046291	NZ_CM001632.1	2773	0.07876712328767123	0.045535714285714284	-1
Cas9_1_II	NZ_CM001632.1_4727	163	1120	0.011000000000000001	12.1	5249721	5250209	NZ_CM001632.1	4727	0.2822085889570552	0.045535714285714284	1
Cas9_1_II	NZ_CM001632.1_3444	165	1120	0.013000000000000001	11.8	3809949	3810443	NZ_CM001632.1	3444	0.2787878787878788	0.045535714285714284	-1
Cas9_1_II	NZ_CM001632.1_645	604	1120	0.016	11.6	720720	722531	NZ_CM001632.1	645	0.076158940397351	0.045535714285714284	1
Cas9_1_II	NZ_CM001632.1_564	344	1120	0.016	11.5	626269	627300	NZ_CM001632.1	564	0.13372093023255813	0.045535714285714284	-1
Cas9_1_II	NZ_CM001632.1_4936	139	1120	0.018000000000000002	11.4	5500284	5500700	NZ_CM001632.1	4936	0.31654676258992803	0.04375	-1
Cas9_1_II	NZ_CM001632.1_2515	592	1120	0.018000000000000002	11.3	2790739	2792514	NZ_CM001632.1	2515	0.0777027027027027	0.045535714285714284	-1
Cas9_1_II	NZ_CM001632.1_3399	396	1120	0.023	11.0	3759637	3760824	NZ_CM001632.1	3399	0.11616161616161616	0.045535714285714284	-1
Cas9_1_II	NZ_CM001632.1_1078	588	1120	0.031	10.6	1194195	1195958	NZ_CM001632.1	1078	0.0782312925170068	0.045535714285714284	1
Cas9_1_II	NZ_CM001632.1_3077	145	1120	0.035	10.4	3389946	3390380	NZ_CM001632.1	3077	0.31724137931034485	0.045535714285714284	-1
Cas9_1_II	NZ_CM001632.1_1397	585	1120	0.035	10.4	1616101	1617855	NZ_CM001632.1	1397	0.07863247863247863	0.045535714285714284	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CM001632.1_155	655	218	4.3e-16	57.5	165074	167038	NZ_CM001632.1	155	0.22442748091603054	0.7201834862385321	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CM001632.1_3872	516	218	1.1e-07	30.1	4317291	4318838	NZ_CM001632.1	3872	0.17635658914728683	0.25229357798165136	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CM001632.1_3850	315	218	2.7000000000000004e-06	25.5	4286693	4287637	NZ_CM001632.1	3850	0.346031746031746	0.46788990825688076	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CM001632.1_3852	424	218	0.0011	16.9	4288699	4289970	NZ_CM001632.1	3852	0.17452830188679244	0.3211009174311927	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CM001632.1_3871	812	218	0.037000000000000005	11.9	4314852	4317287	NZ_CM001632.1	3871	0.06157635467980296	0.22935779816513763	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_CM001632.1_152	75	218	0.040999999999999995	11.8	163536	163760	NZ_CM001632.1	152	0.3466666666666667	0.11926605504587157	1
Cas6f_1_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_82	638	185	0.06	11.7	79884	81797	NZ_CM001632.1	82	0.13793103448275862	0.3783783783783784	1
Cas10_0_III	NZ_CM001632.1_3870	576	414	1.2999999999999997e-127	424.6	4313109	4314836	NZ_CM001632.1	3870	0.7673611111111112	0.9975845410628019	1
Cas10_0_III	NZ_CM001632.1_3848	771	414	1.8e-11	42.0	4283850	4286162	NZ_CM001632.1	3848	0.2853437094682231	0.5362318840579711	1
Cas10_0_III	NZ_CM001632.1_150	1110	414	0.034	11.4	159046	162375	NZ_CM001632.1	150	0.12612612612612611	0.28743961352657005	1
Csm3gr7_0_CAS-III-A-III-D	NZ_CM001632.1_3872	516	210	1.2e-29	101.6	4317291	4318838	NZ_CM001632.1	3872	0.5368217054263565	0.8047619047619048	1
Csm3gr7_0_CAS-III-A-III-D	NZ_CM001632.1_3850	315	210	1.8e-21	74.9	4286693	4287637	NZ_CM001632.1	3850	0.6222222222222222	0.9333333333333333	1
Csm3gr7_0_CAS-III-A-III-D	NZ_CM001632.1_3874	806	210	1.6e-12	45.7	4319413	4321830	NZ_CM001632.1	3874	0.13895781637717122	0.5238095238095238	1
Csm3gr7_0_CAS-III-A-III-D	NZ_CM001632.1_3852	424	210	2.4e-06	25.5	4288699	4289970	NZ_CM001632.1	3852	0.15566037735849056	0.3238095238095238	1
Csm3gr7_0_CAS-III-A-III-D	NZ_CM001632.1_3871	812	210	0.0017	16.2	4314852	4317287	NZ_CM001632.1	3871	0.1022167487684729	0.37142857142857144	1
Cas12e_1_CAS-V-E	NZ_CM001632.1_18	326	986	0.025	10.6	13794	14771	NZ_CM001632.1	18	0.3220858895705521	0.10649087221095335	-1
Cas12e_1_CAS-V-E	NZ_CM001632.1_4697	242	986	0.048	9.7	5221894	5222619	NZ_CM001632.1	4697	0.4380165289256198	0.1075050709939148	1
Cas12e_1_CAS-V-E	NZ_CM001632.1_1980	258	986	0.057999999999999996	9.4	2244898	2245671	NZ_CM001632.1	1980	0.4069767441860465	0.10649087221095335	-1
Csx3_2_CAS-I-III	NZ_CM001632.1_3580	310	277	1.4999999999999998e-91	304.6	3966201	3967130	NZ_CM001632.1	3580	0.9225806451612903	0.9747292418772563	-1
Csx3_2_CAS-I-III	NZ_CM001632.1_2704	454	277	4.2999999999999995e-06	24.3	2972002	2973363	NZ_CM001632.1	2704	0.11233480176211454	0.11191335740072202	1
Csx3_2_CAS-I-III	NZ_CM001632.1_2205	333	277	7.7e-05	20.2	2476078	2477076	NZ_CM001632.1	2205	0.2072072072072072	0.22382671480144403	1
Csx3_2_CAS-I-III	NZ_CM001632.1_2948	223	277	0.00063	17.2	3249010	3249678	NZ_CM001632.1	2948	0.11210762331838565	0.09025270758122744	-1
Csx3_2_CAS-I-III	NZ_CM001632.1_1891	854	277	0.00082	16.8	2154092	2156653	NZ_CM001632.1	1891	0.10187353629976581	0.3212996389891697	1
Csx3_2_CAS-I-III	NZ_CM001632.1_1042	611	277	0.0008300000000000001	16.8	1149019	1150851	NZ_CM001632.1	1042	0.07692307692307693	0.09025270758122744	-1
Csx3_2_CAS-I-III	NZ_CM001632.1_5367	278	277	0.0093	13.4	6014614	6015447	NZ_CM001632.1	5367	0.1618705035971223	0.1624548736462094	-1
Csx3_2_CAS-I-III	NZ_CM001632.1_4370	470	277	0.013999999999999999	12.8	4866075	4867484	NZ_CM001632.1	4370	0.10212765957446808	0.1624548736462094	1
Csx3_2_CAS-I-III	NZ_CM001632.1_3065	640	277	0.034	11.5	3374080	3375999	NZ_CM001632.1	3065	0.046875	0.10830324909747292	1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_3581	487	172	7.6e-05	21.1	3967216	3968676	NZ_CM001632.1	3581	0.4024640657084189	0.8430232558139535	1
Cmr3gr5_0_CAS-III-B-III-C	NZ_CM001632.1_4966	256	373	0.0002	18.4	5535020	5535787	NZ_CM001632.1	4966	0.3671875	0.24932975871313673	1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_4021	151	292	0.054000000000000006	11.2	4460221	4460673	NZ_CM001632.1	4021	0.4900662251655629	0.23972602739726026	1
PD_DExK_0_CAS-III-A	NZ_CM001632.1_856	416	228	7.2e-05	20.6	927551	928798	NZ_CM001632.1	856	0.14903846153846154	0.2719298245614035	1
Csf4_2_IVA1	NZ_CM001632.1_119	593	526	0.025	11.5	125706	127484	NZ_CM001632.1	119	0.08263069139966273	0.09125475285171103	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_161	655	298	6.899999999999999e-79	263.1	172964	174928	NZ_CM001632.1	161	0.42290076335877863	0.9328859060402684	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_5391	497	298	1.6e-61	206.1	6040064	6041554	NZ_CM001632.1	5391	0.5352112676056338	0.9060402684563759	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_2773	584	298	1.1e-58	196.8	3044540	3046291	NZ_CM001632.1	2773	0.4263698630136986	0.8355704697986577	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_2875	493	298	1.7999999999999997e-55	186.2	3166054	3167532	NZ_CM001632.1	2875	0.4543610547667343	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_1078	588	298	2.0999999999999998e-55	186.0	1194195	1195958	NZ_CM001632.1	1078	0.42517006802721086	0.8389261744966443	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_2515	592	298	9.9e-55	183.8	2790739	2792514	NZ_CM001632.1	2515	0.3902027027027027	0.7583892617449665	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_645	604	298	1.1e-54	183.7	720720	722531	NZ_CM001632.1	645	0.3824503311258278	0.7583892617449665	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4098	325	298	1.1999999999999999e-54	183.6	4567472	4568446	NZ_CM001632.1	4098	0.6615384615384615	0.6778523489932886	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4938	325	298	1.1999999999999999e-54	183.6	5501119	5502093	NZ_CM001632.1	4938	0.6615384615384615	0.6778523489932886	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4941	443	298	1.4999999999999998e-54	183.2	5504296	5505624	NZ_CM001632.1	4941	0.5191873589164786	0.7550335570469798	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4943	443	298	1.4999999999999998e-54	183.2	5507796	5509124	NZ_CM001632.1	4943	0.5191873589164786	0.7550335570469798	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_1107	604	298	3.9999999999999995e-54	181.8	1228026	1229837	NZ_CM001632.1	1107	0.41225165562913907	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_1397	585	298	6.1e-54	181.2	1616101	1617855	NZ_CM001632.1	1397	0.39487179487179486	0.7583892617449665	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4771	443	298	8.699999999999999e-54	180.7	5304199	5305527	NZ_CM001632.1	4771	0.5191873589164786	0.7550335570469798	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_5102	568	298	2.8e-51	172.5	5700689	5702392	NZ_CM001632.1	5102	0.3996478873239437	0.7416107382550335	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4061	616	298	4.6e-46	155.3	4520121	4521968	NZ_CM001632.1	4061	0.4042207792207792	0.8355704697986577	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_1130	240	298	6.9000000000000005e-46	154.8	1255294	1256013	NZ_CM001632.1	1130	0.9208333333333333	0.738255033557047	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_1423	276	298	1.1999999999999999e-41	140.8	1644326	1645153	NZ_CM001632.1	1423	0.5942028985507246	0.5604026845637584	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_2698	503	298	4.4999999999999994e-39	132.4	2964688	2966196	NZ_CM001632.1	2698	0.47912524850894633	0.7785234899328859	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_643	502	298	6.2e-37	125.4	717865	719370	NZ_CM001632.1	643	0.4163346613545817	0.6510067114093959	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_2982	178	298	1.5999999999999999e-31	107.6	3295304	3295837	NZ_CM001632.1	2982	0.9101123595505618	0.5704697986577181	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_529	272	298	3e-23	80.4	582992	583807	NZ_CM001632.1	529	0.47794117647058826	0.41946308724832215	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_828	195	298	4.5999999999999996e-23	79.8	901311	901895	NZ_CM001632.1	828	0.6	0.36577181208053694	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4726	142	298	4.9999999999999997e-23	79.7	5249019	5249444	NZ_CM001632.1	4726	0.9154929577464789	0.41946308724832215	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_3400	201	298	3.9e-22	76.8	3760814	3761416	NZ_CM001632.1	3400	0.7611940298507462	0.4228187919463087	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_3745	137	298	5.700000000000001e-22	76.2	4174381	4174791	NZ_CM001632.1	3745	0.8540145985401459	0.40939597315436244	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_528	200	298	1.4000000000000002e-21	75.0	582403	583002	NZ_CM001632.1	528	0.58	0.38926174496644295	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_3399	396	298	4.9e-21	73.2	3759637	3760824	NZ_CM001632.1	3399	0.29292929292929293	0.35906040268456374	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_5063	371	298	4.2e-19	66.8	5658403	5659515	NZ_CM001632.1	5063	0.2695417789757412	0.30201342281879195	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_592	341	298	1.5e-18	65.0	665461	666483	NZ_CM001632.1	592	0.2991202346041056	0.31208053691275167	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_4637	112	298	3.3e-18	63.9	5167854	5168189	NZ_CM001632.1	4637	0.8571428571428571	0.2953020134228188	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_5094	375	298	8.500000000000001e-18	62.5	5692539	5693663	NZ_CM001632.1	5094	0.29333333333333333	0.3422818791946309	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_647	131	298	1.8000000000000002e-12	45.0	723993	724385	NZ_CM001632.1	647	0.44274809160305345	0.1912751677852349	1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_2981	104	298	2.1e-12	44.8	3294929	3295240	NZ_CM001632.1	2981	0.5576923076923077	0.19463087248322147	-1
RT_0_CAS-III-AM-III-B	NZ_CM001632.1_564	344	298	2.1000000000000002e-10	38.2	626269	627300	NZ_CM001632.1	564	0.17732558139534885	0.20469798657718122	-1
RT_0_CAS-I-E	NZ_CM001632.1_2981	104	414	0.0024	14.9	3294929	3295240	NZ_CM001632.1	2981	0.4230769230769231	0.10628019323671498	-1
RT_0_CAS-I-E	NZ_CM001632.1_2515	592	414	0.0066	13.5	2790739	2792514	NZ_CM001632.1	2515	0.2195945945945946	0.30917874396135264	-1
RT_0_CAS-I-E	NZ_CM001632.1_1078	588	414	0.019	12.0	1194195	1195958	NZ_CM001632.1	1078	0.12244897959183673	0.1570048309178744	1
RT_0_CAS-I-E	NZ_CM001632.1_5063	371	414	0.031	11.3	5658403	5659515	NZ_CM001632.1	5063	0.11859838274932614	0.10628019323671498	1
Cas5_1_CAS-I-A	NZ_CM001632.1_4973	396	192	0.0098	13.7	5546331	5547518	NZ_CM001632.1	4973	0.10858585858585859	0.24479166666666666	-1
Csm5gr7_1_CAS-III-A-III-D	NZ_CM001632.1_3852	424	369	6.400000000000001e-20	70.5	4288699	4289970	NZ_CM001632.1	3852	0.8867924528301887	0.9051490514905149	1
Csm5gr7_1_CAS-III-A-III-D	NZ_CM001632.1_3850	315	369	7.3e-05	20.9	4286693	4287637	NZ_CM001632.1	3850	0.24761904761904763	0.21138211382113822	1
Csm5gr7_1_CAS-III-A-III-D	NZ_CM001632.1_3872	516	369	0.00037	18.6	4317291	4318838	NZ_CM001632.1	3872	0.060077519379844964	0.05420054200542006	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_3206	193	284	9.1e-07	26.8	3526838	3527416	NZ_CM001632.1	3206	0.32642487046632124	0.22887323943661972	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_5379	251	284	4.7e-05	21.1	6026392	6027144	NZ_CM001632.1	5379	0.24701195219123506	0.21830985915492956	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_888	331	284	0.0001	20.0	978792	979784	NZ_CM001632.1	888	0.16012084592145015	0.20422535211267606	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_262	377	284	0.00084	17.0	272461	273591	NZ_CM001632.1	262	0.13262599469496023	0.19718309859154928	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_1468	358	284	0.0017	16.0	1688921	1689994	NZ_CM001632.1	1468	0.1564245810055866	0.2007042253521127	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_351	159	284	0.0024	15.5	360979	361455	NZ_CM001632.1	351	0.3270440251572327	0.19718309859154928	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_1941	327	284	0.012	13.2	2204849	2205829	NZ_CM001632.1	1941	0.1620795107033639	0.20422535211267606	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_3792	207	284	0.013000000000000001	13.1	4217293	4217913	NZ_CM001632.1	3792	0.24154589371980675	0.1936619718309859	1
Mem_DnaJ_0_CAS-III-AM	NZ_CM001632.1_2687	217	284	0.021	12.4	2948604	2949254	NZ_CM001632.1	2687	0.17050691244239632	0.13028169014084506	-1
Csx19_11_CAS-III-D	NZ_CM001632.1_3873	193	139	0.0043	15.3	4318835	4319413	NZ_CM001632.1	3873	0.18134715025906736	0.2589928057553957	1
Cas8b2_5_CAS-I-B	NZ_CM001632.1_2313	129	496	0.017	12.0	2561041	2561427	NZ_CM001632.1	2313	0.3875968992248062	0.09879032258064516	-1
Csn2_11_CAS-II-A	NZ_CM001632.1_5337	646	283	0.0054	14.6	5972997	5974934	NZ_CM001632.1	5337	0.16563467492260062	0.22968197879858657	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_3877	325	261	4.699999999999999e-73	244.0	4324752	4325726	NZ_CM001632.1	3877	0.7692307692307693	0.9501915708812261	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_161	655	261	1.7999999999999997e-71	238.8	172964	174928	NZ_CM001632.1	161	0.3969465648854962	1.0	1
Cas1_1_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_160	299	261	8.7e-17	59.5	171843	172739	NZ_CM001632.1	160	0.5886287625418061	0.6896551724137931	-1
Cas3_1_CAS-I-D	NZ_CM001632.1_2339	2101	353	1.2e-13	49.1	2582743	2589045	NZ_CM001632.1	2339	0.10233222275107091	0.5892351274787535	1
Cas3_1_CAS-I-D	NZ_CM001632.1_4577	466	353	6.7e-06	23.7	5103974	5105371	NZ_CM001632.1	4577	0.5042918454935622	0.5325779036827195	1
Cas3_1_CAS-I-D	NZ_CM001632.1_2902	253	353	0.0042	14.5	3201502	3202260	NZ_CM001632.1	2902	0.383399209486166	0.2747875354107649	-1
Cas3_1_CAS-I-D	NZ_CM001632.1_2333	915	353	0.026000000000000002	11.9	2573237	2575981	NZ_CM001632.1	2333	0.11147540983606558	0.2747875354107649	1
Cas3_1_CAS-I-D	NZ_CM001632.1_3329	456	353	0.040999999999999995	11.2	3681616	3682983	NZ_CM001632.1	3329	0.19956140350877194	0.23229461756373937	-1
Cmr6gr7_3_CAS-III-B-III-C	NZ_CM001632.1_3850	315	250	1.3e-07	29.8	4286693	4287637	NZ_CM001632.1	3850	0.40634920634920635	0.552	1
Cas3_0_IU	NZ_CM001632.1_3587	1172	864	0.00039	16.7	3975679	3979194	NZ_CM001632.1	3587	0.12627986348122866	0.16319444444444445	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_3878	95	90	6.900000000000001e-16	56.7	4325777	4326061	NZ_CM001632.1	3878	0.6947368421052632	0.7222222222222222	1
Cas2_6_CAS-I-II-III-IV-V-VI	NZ_CM001632.1_1408	837	90	0.037000000000000005	12.7	1626982	1629492	NZ_CM001632.1	1408	0.1111111111111111	0.8111111111111111	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_885	209	577	1.3000000000000001e-12	45.2	976917	977543	NZ_CM001632.1	885	0.6746411483253588	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_4983	177	577	4.4e-12	43.5	5560792	5561322	NZ_CM001632.1	4983	0.7966101694915254	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_1097	258	577	4.6e-12	43.4	1217327	1218100	NZ_CM001632.1	1097	0.5465116279069767	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_5203	147	577	5.9999999999999995e-12	43.0	5812416	5812856	NZ_CM001632.1	5203	0.8163265306122449	0.22876949740034663	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_1100	258	577	6.0999999999999995e-12	43.0	1220329	1221102	NZ_CM001632.1	1100	0.562015503875969	0.2668977469670711	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_2478	242	577	7.4e-12	42.7	2745623	2746348	NZ_CM001632.1	2478	0.5826446280991735	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_1674	258	577	8.900000000000001e-12	42.5	1906156	1906929	NZ_CM001632.1	1674	0.5503875968992248	0.2582322357019064	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_4301	326	577	9.1e-12	42.4	4783975	4784952	NZ_CM001632.1	4301	0.4325153374233129	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_3662	326	577	9.1e-12	42.4	4071001	4071978	NZ_CM001632.1	3662	0.4325153374233129	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_3163	298	577	9.5e-12	42.4	3486721	3487614	NZ_CM001632.1	3163	0.4563758389261745	0.24783362218370883	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_2467	326	577	9.5e-12	42.4	2733228	2734205	NZ_CM001632.1	2467	0.4325153374233129	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_4404	247	577	9.7e-12	42.3	4906837	4907577	NZ_CM001632.1	4404	0.7125506072874493	0.3275563258232236	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_3182	326	577	1.0000000000000001e-11	42.3	3500829	3501806	NZ_CM001632.1	3182	0.4325153374233129	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_4697	242	577	1.1e-11	42.1	5221894	5222619	NZ_CM001632.1	4697	0.5826446280991735	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_4508	557	577	1.2999999999999999e-11	42.0	5035388	5037058	NZ_CM001632.1	4508	0.25314183123877915	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_2614	346	577	1.2999999999999999e-11	41.9	2870022	2871059	NZ_CM001632.1	2614	0.3959537572254335	0.24956672443674177	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_4931	258	577	1.4e-11	41.8	5494226	5494999	NZ_CM001632.1	4931	0.5465116279069767	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_5049	258	577	1.5e-11	41.7	5637736	5638509	NZ_CM001632.1	5049	0.5465116279069767	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_1559	326	577	1.6e-11	41.7	1779734	1780711	NZ_CM001632.1	1559	0.4325153374233129	0.2564991334488735	1
Cas12f4_0_CAS-V-F	NZ_CM001632.1_2680	258	577	2.0000000000000002e-11	41.3	2940142	2940915	NZ_CM001632.1	2680	0.5465116279069767	0.2564991334488735	1
