Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csx3_2_CAS-I-III	NZ_MKZR01000001.1_5476	289	277	0.042	11.6	6512428	6513294	NZ_MKZR01000001.1	5476	0.14186851211072665	0.13357400722021662	-1
Csx3_2_CAS-I-III	NZ_MKZR01000001.1_2377	199	277	0.047	11.4	2819218	2819814	NZ_MKZR01000001.1	2377	0.135678391959799	0.09747292418772563	-1
Csx3_2_CAS-I-III	NZ_MKZR01000001.1_1329	728	277	0.08199999999999999	10.6	1563011	1565194	NZ_MKZR01000001.1	1329	0.15521978021978022	0.26714801444043323	-1
Cas6_1_CAS-I-II-III-IV-V-VI	NZ_MKZR01000001.1_763	862	194	0.011000000000000001	14.4	876559	879144	NZ_MKZR01000001.1	763	0.1148491879350348	0.5154639175257731	1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_MKZR01000001.1_493	533	172	2.7e-25	88.1	549102	550700	NZ_MKZR01000001.1	493	0.425891181988743	0.9883720930232558	-1
Cmr3gr5_0_CAS-III-B-III-C	NZ_MKZR01000001.1_1539	259	373	0.036000000000000004	11.4	1814422	1815198	NZ_MKZR01000001.1	1539	0.19305019305019305	0.13404825737265416	1
Csx1_8_CAS-III	NZ_MKZR01000001.1_2237	123	219	0.04	12.2	2659235	2659603	NZ_MKZR01000001.1	2237	0.5609756097560976	0.3013698630136986	1
Cmr5gr11_3_CAS-III-B	NZ_MKZR01000001.1_3315	119	119	0.0086	15.1	3944444	3944800	NZ_MKZR01000001.1	3315	0.48739495798319327	0.33613445378151263	-1
Cmr5gr11_3_CAS-III-B	NZ_MKZR01000001.1_2418	153	119	0.077	12.0	2878793	2879251	NZ_MKZR01000001.1	2418	0.2222222222222222	0.2857142857142857	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3747	510	298	6.299999999999999e-66	220.9	4500016	4501545	NZ_MKZR01000001.1	3747	0.4470588235294118	0.7583892617449665	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_5547	447	298	1.6e-64	216.3	6658187	6659527	NZ_MKZR01000001.1	5547	0.5928411633109619	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_2833	571	298	1.1999999999999998e-63	213.5	3364007	3365719	NZ_MKZR01000001.1	2833	0.4238178633975482	0.7718120805369127	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_2298	616	298	1.3999999999999999e-63	213.2	2735277	2737124	NZ_MKZR01000001.1	2298	0.4107142857142857	0.8657718120805369	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_845	637	298	2.2e-62	209.3	969021	970931	NZ_MKZR01000001.1	845	0.3987441130298273	0.8691275167785235	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_2388	566	298	1.3e-61	206.7	2838693	2840390	NZ_MKZR01000001.1	2388	0.46996466431095407	0.8758389261744967	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_5525	566	298	1.3e-61	206.7	6581831	6583528	NZ_MKZR01000001.1	5525	0.46996466431095407	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_6128	566	298	1.3e-61	206.7	7351822	7353519	NZ_MKZR01000001.1	6128	0.46996466431095407	0.8758389261744967	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3748	396	298	7.099999999999998e-60	201.1	4502088	4503275	NZ_MKZR01000001.1	3748	0.696969696969697	0.8859060402684564	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_4987	524	298	3.8999999999999997e-53	178.9	5947674	5949245	NZ_MKZR01000001.1	4987	0.4713740458015267	0.8657718120805369	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_4028	504	298	4e-53	178.9	4835232	4836743	NZ_MKZR01000001.1	4028	0.49603174603174605	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_6086	504	298	4e-53	178.9	7311305	7312816	NZ_MKZR01000001.1	6086	0.49603174603174605	0.8758389261744967	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000005.1_3	353	298	2.1000000000000002e-52	176.5	982	2040	NZ_MKZR01000005.1	3	0.7280453257790368	0.8288590604026845	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_6740	507	298	9e-51	171.2	8052069	8053589	NZ_MKZR01000001.1	6740	0.4990138067061144	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_2038	504	298	1.5999999999999998e-50	170.3	2422618	2424129	NZ_MKZR01000001.1	2038	0.4861111111111111	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_5296	504	298	1.5999999999999998e-50	170.3	6288688	6290199	NZ_MKZR01000001.1	5296	0.4861111111111111	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_2039	514	298	1.7e-50	170.2	2424751	2426292	NZ_MKZR01000001.1	2039	0.4766536964980545	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_1490	503	298	1.2999999999999998e-48	164.1	1757845	1759353	NZ_MKZR01000001.1	1490	0.4970178926441352	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_380	503	298	1.6e-48	163.8	423655	425163	NZ_MKZR01000001.1	380	0.49502982107355864	0.87248322147651	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3105	512	298	4.099999999999999e-46	155.9	3685311	3686846	NZ_MKZR01000001.1	3105	0.505859375	0.8791946308724832	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_4957	507	298	4.2000000000000005e-46	155.8	5910926	5912446	NZ_MKZR01000001.1	4957	0.4930966469428008	0.8758389261744967	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3402	344	298	2.1e-42	143.7	4050798	4051829	NZ_MKZR01000001.1	3402	0.5668604651162791	0.6812080536912751	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3757	268	298	2.3e-42	143.6	4508122	4508925	NZ_MKZR01000001.1	3757	0.6305970149253731	0.5939597315436241	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_4108	263	298	1.9e-41	140.5	4918219	4919007	NZ_MKZR01000001.1	4108	0.5285171102661597	0.47315436241610737	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3766	218	298	2.6e-31	107.3	4516291	4516944	NZ_MKZR01000001.1	3766	0.7522935779816514	0.4697986577181208	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3755	249	298	7.6e-28	95.9	4505858	4506604	NZ_MKZR01000001.1	3755	0.6947791164658634	0.6006711409395973	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_6039	1019	298	1.8999999999999998e-24	84.8	7252615	7255671	NZ_MKZR01000001.1	6039	0.2688910696761531	0.8590604026845637	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_4107	314	298	2.2e-17	61.6	4917321	4918262	NZ_MKZR01000001.1	4107	0.2229299363057325	0.2348993288590604	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3758	314	298	8.9e-17	59.6	4508867	4509808	NZ_MKZR01000001.1	3758	0.2229299363057325	0.2348993288590604	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_2084	471	298	3.7999999999999996e-16	57.5	2468584	2469996	NZ_MKZR01000001.1	2084	0.49469214437367304	0.761744966442953	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3765	328	298	3.4e-15	54.4	4515201	4516184	NZ_MKZR01000001.1	3765	0.18292682926829268	0.20134228187919462	-1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3756	246	298	1.2e-09	36.2	4506651	4507388	NZ_MKZR01000001.1	3756	0.22357723577235772	0.18456375838926176	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000019.1_1	246	298	8.1e-08	30.1	2	739	NZ_MKZR01000019.1	1	0.22357723577235772	0.18456375838926176	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_3799	64	298	9.3e-07	26.7	4558840	4559031	NZ_MKZR01000001.1	3799	0.9375	0.20134228187919462	1
RT_0_CAS-III-AM-III-B	NZ_MKZR01000001.1_4055	81	298	0.0034	15.0	4863161	4863403	NZ_MKZR01000001.1	4055	0.7777777777777778	0.22818791946308725	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_4028	504	414	0.00013000000000000002	19.5	4835232	4836743	NZ_MKZR01000001.1	4028	0.3869047619047619	0.463768115942029	1
RT_0_CAS-I-E	NZ_MKZR01000001.1_6086	504	414	0.00013000000000000002	19.5	7311305	7312816	NZ_MKZR01000001.1	6086	0.3869047619047619	0.463768115942029	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_2298	616	414	0.0007	17.1	2735277	2737124	NZ_MKZR01000001.1	2298	0.0762987012987013	0.11352657004830918	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_5296	504	414	0.0027	15.2	6288688	6290199	NZ_MKZR01000001.1	5296	0.08928571428571429	0.10869565217391304	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_2038	504	414	0.0027	15.2	2422618	2424129	NZ_MKZR01000001.1	2038	0.08928571428571429	0.10869565217391304	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_2039	514	414	0.0028	15.1	2424751	2426292	NZ_MKZR01000001.1	2039	0.08754863813229571	0.10869565217391304	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_6740	507	414	0.0053	14.2	8052069	8053589	NZ_MKZR01000001.1	6740	0.21499013806706113	0.24879227053140096	1
RT_0_CAS-I-E	NZ_MKZR01000001.1_4987	524	414	0.0085	13.5	5947674	5949245	NZ_MKZR01000001.1	4987	0.08587786259541985	0.10869565217391304	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_6039	1019	414	0.011000000000000001	13.2	7252615	7255671	NZ_MKZR01000001.1	6039	0.14622178606476938	0.3309178743961353	-1
RT_0_CAS-I-E	NZ_MKZR01000001.1_3402	344	414	0.026000000000000002	11.9	4050798	4051829	NZ_MKZR01000001.1	3402	0.13372093023255813	0.1111111111111111	1
RT_0_CAS-I-E	NZ_MKZR01000001.1_1490	503	414	0.03	11.7	1757845	1759353	NZ_MKZR01000001.1	1490	0.2147117296222664	0.2584541062801932	1
RT_0_CAS-I-E	NZ_MKZR01000001.1_380	503	414	0.036000000000000004	11.5	423655	425163	NZ_MKZR01000001.1	380	0.08946322067594434	0.10869565217391304	1
RT_0_CAS-I-E	NZ_MKZR01000001.1_3765	328	414	0.047	11.1	4515201	4516184	NZ_MKZR01000001.1	3765	0.20121951219512196	0.16183574879227053	-1
Mem_DnaJ_0_CAS-III-AM	NZ_MKZR01000001.1_6749	346	284	2.3e-06	25.8	8066846	8067883	NZ_MKZR01000001.1	6749	0.18497109826589594	0.22887323943661972	-1
Mem_DnaJ_0_CAS-III-AM	NZ_MKZR01000001.1_3139	342	284	0.0012	17.0	3724138	3725163	NZ_MKZR01000001.1	3139	0.15204678362573099	0.2007042253521127	1
Mem_DnaJ_0_CAS-III-AM	NZ_MKZR01000001.1_5329	375	284	0.0063	14.5	6333903	6335027	NZ_MKZR01000001.1	5329	0.10133333333333333	0.15492957746478872	-1
Mem_DnaJ_0_CAS-III-AM	NZ_MKZR01000001.1_5247	137	284	0.019	13.0	6234595	6235005	NZ_MKZR01000001.1	5247	0.4233576642335766	0.20774647887323944	-1
Mem_DnaJ_0_CAS-III-AM	NZ_MKZR01000001.1_5685	205	284	0.031	12.3	6816222	6816836	NZ_MKZR01000001.1	5685	0.24390243902439024	0.19014084507042253	-1
Mem_DnaJ_0_CAS-III-AM	NZ_MKZR01000001.1_4311	349	284	0.066	11.2	5156064	5157110	NZ_MKZR01000001.1	4311	0.14613180515759314	0.19718309859154928	1
Cas8b1_6_CAS-I-B	NZ_MKZR01000001.1_217	127	569	0.019	12.2	240812	241192	NZ_MKZR01000001.1	217	0.3858267716535433	0.08611599297012303	1
Cas8a3_3_CAS-I-A	NZ_MKZR01000001.1_3989	1140	406	0.027999999999999997	11.7	4778124	4781543	NZ_MKZR01000001.1	3989	0.17894736842105263	0.16502463054187191	-1
Csn2_11_CAS-II-A	NZ_MKZR01000001.1_5645	573	283	0.03	12.6	6772391	6774109	NZ_MKZR01000001.1	5645	0.14485165794066318	0.1625441696113074	-1
Csn2_11_CAS-II-A	NZ_MKZR01000001.1_5647	349	283	0.031	12.5	6776326	6777372	NZ_MKZR01000001.1	5647	0.2148997134670487	0.26501766784452296	-1
Cas3_1_CAS-I-D	NZ_MKZR01000001.1_2955	470	353	0.00013000000000000002	19.8	3509876	3511285	NZ_MKZR01000001.1	2955	0.40425531914893614	0.5070821529745042	-1
Cas3_1_CAS-I-D	NZ_MKZR01000001.1_5966	829	353	0.00073	17.3	7162839	7165325	NZ_MKZR01000001.1	5966	0.11097708082026538	0.2521246458923513	1
Cas3_1_CAS-I-D	NZ_MKZR01000001.1_5820	509	353	0.0015	16.3	6988135	6989661	NZ_MKZR01000001.1	5820	0.1944990176817289	0.45325779036827196	-1
Cas3_1_CAS-I-D	NZ_MKZR01000001.1_3178	503	353	0.043	11.5	3771637	3773145	NZ_MKZR01000001.1	3178	0.20079522862823063	0.26345609065155806	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4932	405	577	5.9e-17	60.0	5887410	5888624	NZ_MKZR01000001.1	4932	0.3925925925925926	0.29809358752166376	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3628	420	577	1.1e-15	55.7	4352093	4353352	NZ_MKZR01000001.1	3628	0.41904761904761906	0.3310225303292894	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_6068	408	577	1.6e-15	55.2	7293349	7294572	NZ_MKZR01000001.1	6068	0.42892156862745096	0.3292894280762565	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_464	418	577	1.9e-15	54.9	514021	515274	NZ_MKZR01000001.1	464	0.41866028708133973	0.3396880415944541	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_6195	420	577	5.9e-15	53.3	7433589	7434848	NZ_MKZR01000001.1	6195	0.35	0.27902946273830154	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5297	392	577	8.7e-15	52.8	6290753	6291928	NZ_MKZR01000001.1	5297	0.45408163265306123	0.3362218370883882	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2950	394	577	1.2e-14	52.4	3499999	3501180	NZ_MKZR01000001.1	2950	0.5253807106598984	0.3830155979202773	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4965	422	577	2.4e-14	51.3	5921132	5922397	NZ_MKZR01000001.1	4965	0.3933649289099526	0.31369150779896016	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3568	420	577	3.5e-14	50.8	4277903	4279162	NZ_MKZR01000001.1	3568	0.3547619047619048	0.2824956672443674	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5227	407	577	7.5e-14	49.7	6211327	6212547	NZ_MKZR01000001.1	5227	0.43734643734643736	0.3362218370883882	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2040	400	577	9.099999999999999e-14	49.4	2426846	2428045	NZ_MKZR01000001.1	2040	0.415	0.30155979202772965	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_6621	330	577	2.4e-13	48.0	7918103	7919092	NZ_MKZR01000001.1	6621	0.4090909090909091	0.24610051993067592	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_1464	394	577	2.6e-13	47.9	1729208	1730389	NZ_MKZR01000001.1	1464	0.39086294416243655	0.29116117850953205	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4812	418	577	4.4e-13	47.2	5738279	5739532	NZ_MKZR01000001.1	4812	0.34210526315789475	0.2651646447140381	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5590	409	577	6.2e-13	46.7	6701853	6703079	NZ_MKZR01000001.1	5590	0.38386308068459657	0.29636048526863085	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2273	397	577	8.2e-13	46.3	2707257	2708447	NZ_MKZR01000001.1	2273	0.44584382871536526	0.3379549393414211	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3728	393	577	1.1e-12	45.8	4475044	4476222	NZ_MKZR01000001.1	3728	0.43256997455470736	0.3188908145580589	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_920	415	577	1.1e-12	45.8	1072779	1074023	NZ_MKZR01000001.1	920	0.4530120481927711	0.3396880415944541	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_1509	403	577	4.4e-12	43.9	1778702	1779910	NZ_MKZR01000001.1	1509	0.3870967741935484	0.29462738301559793	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4850	420	577	8.2e-12	43.0	5785904	5787163	NZ_MKZR01000001.1	4850	0.4023809523809524	0.3240901213171577	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5191	461	577	8.300000000000001e-12	43.0	6180899	6182281	NZ_MKZR01000001.1	5191	0.31670281995661603	0.24263431542461006	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_341	369	577	9.1e-12	42.8	378375	379481	NZ_MKZR01000001.1	341	0.3821138211382114	0.2564991334488735	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2726	418	577	4.4e-11	40.6	3249452	3250705	NZ_MKZR01000001.1	2726	0.41866028708133973	0.3327556325823224	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2830	158	577	5.5e-11	40.2	3361866	3362339	NZ_MKZR01000001.1	2830	0.4810126582278481	0.1369150779896014	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5292	164	577	7.7e-11	39.8	6285633	6286124	NZ_MKZR01000001.1	5292	0.4634146341463415	0.1369150779896014	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3710	440	577	7.8e-11	39.7	4445179	4446498	NZ_MKZR01000001.1	3710	0.44772727272727275	0.7729636048526863	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5652	420	577	9.100000000000001e-11	39.5	6782325	6783584	NZ_MKZR01000001.1	5652	0.41904761904761906	0.31369150779896016	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5952	410	577	1.1000000000000001e-10	39.2	7147256	7148485	NZ_MKZR01000001.1	5952	0.3073170731707317	0.24263431542461006	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3815	138	577	1.1000000000000001e-10	39.2	4574091	4574504	NZ_MKZR01000001.1	3815	0.5434782608695652	0.13518197573656845	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_1040	164	577	1.2e-10	39.2	1239290	1239781	NZ_MKZR01000001.1	1040	0.4695121951219512	0.1386481802426343	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4214	410	577	1.5e-10	38.8	5038117	5039346	NZ_MKZR01000001.1	4214	0.3073170731707317	0.24263431542461006	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2918	379	577	1.7e-10	38.6	3458421	3459557	NZ_MKZR01000001.1	2918	0.37467018469656993	0.2582322357019064	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4417	158	577	2.1000000000000002e-10	38.3	5289370	5289843	NZ_MKZR01000001.1	4417	0.4873417721518987	0.1386481802426343	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5704	105	577	2.9e-10	37.9	6832688	6833002	NZ_MKZR01000001.1	5704	0.7142857142857143	0.13518197573656845	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_1323	164	577	2.9e-10	37.8	1557586	1558077	NZ_MKZR01000001.1	1323	0.4634146341463415	0.1369150779896014	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2944	569	577	3.2000000000000003e-10	37.7	3489613	3491319	NZ_MKZR01000001.1	2944	0.2513181019332162	0.25996533795493937	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2367	398	577	3.3e-10	37.6	2808563	2809756	NZ_MKZR01000001.1	2367	0.19597989949748743	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2020	449	577	4.4000000000000003e-10	37.3	2402899	2404245	NZ_MKZR01000001.1	2020	0.32293986636971045	0.24783362218370883	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2559	402	577	4.7e-10	37.2	3050905	3052110	NZ_MKZR01000001.1	2559	0.29850746268656714	0.2270363951473137	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5560	466	577	5.1e-10	37.0	6673095	6674492	NZ_MKZR01000001.1	5560	0.4892703862660944	0.4020797227036395	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5270	449	577	6.6e-10	36.7	6258603	6259949	NZ_MKZR01000001.1	5270	0.32962138084632514	0.2530329289428076	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_1793	404	577	8.400000000000001e-10	36.3	2122214	2123425	NZ_MKZR01000001.1	1793	0.19306930693069307	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2276	417	577	8.900000000000001e-10	36.2	2711338	2712588	NZ_MKZR01000001.1	2276	0.2973621103117506	0.2339688041594454	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_2402	413	577	1.1e-09	35.9	2863716	2864954	NZ_MKZR01000001.1	2402	0.26150121065375304	0.1975736568457539	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4352	383	577	1.8e-09	35.2	5199127	5200275	NZ_MKZR01000001.1	4352	0.3185378590078329	0.2322357019064125	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5506	404	577	1.8e-09	35.2	6554751	6555962	NZ_MKZR01000001.1	5506	0.19306930693069307	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_4757	415	577	2.3e-09	34.9	5672654	5673898	NZ_MKZR01000001.1	4757	0.18795180722891566	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_6372	126	577	3.1e-09	34.5	7629741	7630118	NZ_MKZR01000001.1	6372	0.5476190476190477	0.12131715771230503	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_250	398	577	3.2e-09	34.4	276763	277956	NZ_MKZR01000001.1	250	0.19597989949748743	0.14038128249566725	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3708	260	577	4.0999999999999995e-09	34.0	4443514	4444293	NZ_MKZR01000001.1	3708	0.3	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_554	392	577	4.4e-09	34.0	615053	616228	NZ_MKZR01000001.1	554	0.5178571428571429	0.3778162911611785	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5742	439	577	4.4e-09	34.0	6882918	6884234	NZ_MKZR01000001.1	5742	0.255125284738041	0.19930675909878684	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5313	398	577	5.6000000000000005e-09	33.6	6313838	6315031	NZ_MKZR01000001.1	5313	0.4396984924623116	0.3310225303292894	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_6756	377	577	5.8e-09	33.6	8074268	8075398	NZ_MKZR01000001.1	6756	0.20689655172413793	0.14038128249566725	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_3088	405	577	7.3e-09	33.2	3667685	3668899	NZ_MKZR01000001.1	3088	0.2691358024691358	0.19930675909878684	-1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_5484	415	577	7.6e-09	33.2	6526797	6528041	NZ_MKZR01000001.1	5484	0.30120481927710846	0.2218370883882149	1
Cas12f4_0_CAS-V-F	NZ_MKZR01000001.1_423	376	577	7.7e-09	33.1	470457	471584	NZ_MKZR01000001.1	423	0.3882978723404255	0.2720970537261698	1
