Contig	Start	End	Strand	Pos
NZ_MKZR01000001.1	61382	65410	-1	54
NZ_MKZR01000001.1	65515	65982	-1	55
NZ_MKZR01000001.1	66024	68507	-1	56
NZ_MKZR01000001.1	68587	68727	-1	57
NZ_MKZR01000001.1	68731	68922	-1	58
NZ_MKZR01000001.1	69254	70132	1	59
NZ_MKZR01000001.1	70222	71019	-1	60
NZ_MKZR01000001.1	71881	72306	1	61
NZ_MKZR01000001.1	72459	73811	-1	62
NZ_MKZR01000001.1	74469	76385	1	63
NZ_MKZR01000001.1	76574	77686	-1	64
NZ_MKZR01000001.1	77907	78155	-1	65
NZ_MKZR01000001.1	78492	78905	-1	66
NZ_MKZR01000001.1	78911	79360	-1	67
NZ_MKZR01000001.1	79575	80411	-1	68
NZ_MKZR01000001.1	80470	80820	-1	69
NZ_MKZR01000001.1	80923	81867	-1	70
NZ_MKZR01000001.1	82011	82403	-1	71
NZ_MKZR01000001.1	82590	82973	-1	72
NZ_MKZR01000001.1	83260	83484	-1	73
NZ_MKZR01000001.1	83815	84378	-1	74
NZ_MKZR01000001.1	84503	85843	-1	75
NZ_MKZR01000001.1	85888	86337	-1	76
NZ_MKZR01000001.1	86445	86966	-1	77
NZ_MKZR01000001.1	87081	87443	-1	78
NZ_MKZR01000001.1	87447	87986	-1	79
NZ_MKZR01000001.1	88034	88219	1	80
NZ_MKZR01000001.1	88249	88650	-1	81
NZ_MKZR01000001.1	88674	89219	-1	82
NZ_MKZR01000001.1	89294	89677	-1	83
NZ_MKZR01000001.1	89677	90045	-1	84
NZ_MKZR01000001.1	90197	90445	-1	85
NZ_MKZR01000001.1	90454	90738	-1	86
NZ_MKZR01000001.1	90742	91161	-1	87
NZ_MKZR01000001.1	91247	91972	-1	88
NZ_MKZR01000001.1	92049	92408	-1	89
NZ_MKZR01000001.1	92459	92734	-1	90
NZ_MKZR01000001.1	92846	93709	-1	91
NZ_MKZR01000001.1	93832	94134	-1	92
NZ_MKZR01000001.1	94127	94759	-1	93
NZ_MKZR01000001.1	94907	95542	-1	94
NZ_MKZR01000001.1	96184	98385	-1	95
NZ_MKZR01000001.1	98583	98804	1	96
NZ_MKZR01000001.1	98921	101560	-1	97
NZ_MKZR01000001.1	101968	102081	1	98
NZ_MKZR01000001.1	102220	103089	1	99
NZ_MKZR01000001.1	103070	103264	-1	100
NZ_MKZR01000001.1	103433	106333	-1	101
NZ_MKZR01000001.1	106580	106912	-1	102
NZ_MKZR01000001.1	107689	107883	1	103
NZ_MKZR01000001.1	108124	108519	-1	104
NZ_MKZR01000001.1	108705	109049	1	105
NZ_MKZR01000001.1	109192	110385	1	106
NZ_MKZR01000001.1	110613	112187	-1	107
NZ_MKZR01000001.1	112201	112545	-1	108
NZ_MKZR01000001.1	112762	113547	-1	109
NZ_MKZR01000001.1	113818	115875	-1	110
NZ_MKZR01000001.1	116219	116434	-1	111
NZ_MKZR01000001.1	116888	117082	-1	112
NZ_MKZR01000001.1	118263	118463	1	113
NZ_MKZR01000001.1	118531	118728	1	114
NZ_MKZR01000001.1	120745	121620	1	115
NZ_MKZR01000001.1	121776	122846	1	116
NZ_MKZR01000001.1	123270	123473	1	117
NZ_MKZR01000001.1	123687	125492	1	118
NZ_MKZR01000001.1	125713	126465	-1	119
NZ_MKZR01000001.1	126881	127090	1	120
NZ_MKZR01000001.1	127543	127815	-1	121
NZ_MKZR01000001.1	127796	128068	-1	122
NZ_MKZR01000001.1	128888	129337	1	123
NZ_MKZR01000001.1	129360	130496	1	124
NZ_MKZR01000001.1	130690	131301	-1	125
NZ_MKZR01000001.1	131839	133470	-1	126
NZ_MKZR01000001.1	133524	133658	1	127
NZ_MKZR01000001.1	133644	135266	-1	128
NZ_MKZR01000001.1	135683	137245	-1	129
NZ_MKZR01000001.1	137245	138840	-1	130
NZ_MKZR01000001.1	138930	140837	1	131
NZ_MKZR01000001.1	140940	142001	1	132
NZ_MKZR01000001.1	142613	143230	1	133
NZ_MKZR01000001.1	143563	144303	1	134
NZ_MKZR01000001.1	144705	146147	1	135
NZ_MKZR01000001.1	146199	148517	-1	136
NZ_MKZR01000001.1	149161	150390	1	137
NZ_MKZR01000001.1	150517	150702	1	138
NZ_MKZR01000001.1	150828	151085	-1	139
NZ_MKZR01000001.1	151227	152435	1	140
NZ_MKZR01000001.1	152539	153726	1	141
NZ_MKZR01000001.1	153759	154778	-1	142
NZ_MKZR01000001.1	154928	155182	1	143
NZ_MKZR01000001.1	155160	155384	-1	144
NZ_MKZR01000001.1	155471	156553	-1	145
NZ_MKZR01000001.1	156759	158945	1	146
NZ_MKZR01000001.1	159395	160030	-1	147
NZ_MKZR01000001.1	160205	160834	-1	148
NZ_MKZR01000001.1	161044	162099	1	149
NZ_MKZR01000001.1	162497	162733	1	150
NZ_MKZR01000001.1	162835	163926	1	151
NZ_MKZR01000001.1	164879	165781	1	152
NZ_MKZR01000001.1	165819	167663	1	153
NZ_MKZR01000001.1	168053	168778	-1	154
NZ_MKZR01000001.1	168900	169316	-1	155
NZ_MKZR01000001.1	169896	171347	-1	156
NZ_MKZR01000001.1	171619	171780	-1	157
NZ_MKZR01000001.1	171947	172708	-1	158
NZ_MKZR01000001.1	172815	173675	-1	159
NZ_MKZR01000001.1	173726	174895	-1	160
NZ_MKZR01000001.1	174974	175144	-1	161
NZ_MKZR01000001.1	175129	175416	-1	162
NZ_MKZR01000001.1	176669	177001	1	163
NZ_MKZR01000001.1	176998	177333	1	164
NZ_MKZR01000001.1	177475	177879	-1	165
NZ_MKZR01000001.1	178104	179342	1	166
NZ_MKZR01000001.1	179593	180243	1	167
NZ_MKZR01000001.1	180635	180832	1	168
NZ_MKZR01000001.1	181205	181501	-1	169
NZ_MKZR01000001.1	181718	182545	1	170
NZ_MKZR01000001.1	182647	184665	1	171
NZ_MKZR01000001.1	184893	187565	1	172
NZ_MKZR01000001.1	187804	189462	-1	173
NZ_MKZR01000001.1	189802	190845	-1	174
NZ_MKZR01000001.1	190845	191465	-1	175
NZ_MKZR01000001.1	191787	191918	-1	176
NZ_MKZR01000001.1	192538	193110	-1	177
NZ_MKZR01000001.1	193630	196215	-1	178
NZ_MKZR01000001.1	196685	197806	1	179
NZ_MKZR01000001.1	197878	198075	-1	180
NZ_MKZR01000001.1	198195	198698	1	181
NZ_MKZR01000001.1	198820	199026	1	182
NZ_MKZR01000001.1	199436	200500	-1	183
NZ_MKZR01000001.1	201125	201682	-1	184
NZ_MKZR01000001.1	202353	203720	1	185
NZ_MKZR01000001.1	203817	204311	1	186
NZ_MKZR01000001.1	204591	205946	-1	187
NZ_MKZR01000001.1	206275	206901	1	188
NZ_MKZR01000001.1	206917	208221	-1	189
NZ_MKZR01000001.1	208850	209296	-1	190
NZ_MKZR01000001.1	209558	210484	-1	191
NZ_MKZR01000001.1	210589	210966	1	192
NZ_MKZR01000001.1	211086	214112	-1	193
NZ_MKZR01000001.1	214510	214869	-1	194
NZ_MKZR01000001.1	215337	215918	-1	195
NZ_MKZR01000001.1	216088	216942	-1	196
NZ_MKZR01000001.1	217201	218730	-1	197
NZ_MKZR01000001.1	219098	220381	-1	198
NZ_MKZR01000001.1	220400	220696	-1	199
NZ_MKZR01000001.1	220989	221981	-1	200
NZ_MKZR01000001.1	222306	223082	-1	201
NZ_MKZR01000001.1	223629	224459	-1	202
NZ_MKZR01000001.1	224699	225100	1	203
NZ_MKZR01000001.1	225457	226899	1	204
NZ_MKZR01000001.1	227074	227688	1	205
NZ_MKZR01000001.1	227877	229349	1	206
NZ_MKZR01000001.1	229502	229840	-1	207
NZ_MKZR01000001.1	230163	233495	1	208
NZ_MKZR01000001.1	233518	233985	1	209
NZ_MKZR01000001.1	234149	234817	-1	210
NZ_MKZR01000001.1	234886	235137	-1	211
NZ_MKZR01000001.1	235510	236454	-1	212
NZ_MKZR01000001.1	236700	237968	-1	213
NZ_MKZR01000001.1	238365	239429	-1	214
NZ_MKZR01000001.1	240019	240276	1	215
NZ_MKZR01000001.1	240652	240795	1	216
NZ_MKZR01000001.1	240812	241192	1	217
NZ_MKZR01000001.1	241182	241754	1	218
NZ_MKZR01000001.1	242102	242788	-1	219
NZ_MKZR01000001.1	242802	243644	-1	220
NZ_MKZR01000001.1	243893	244048	1	221
NZ_MKZR01000001.1	244280	244660	1	222
NZ_MKZR01000001.1	244650	245264	1	223
NZ_MKZR01000001.1	245470	247239	1	224
NZ_MKZR01000001.1	247236	247460	1	225
NZ_MKZR01000001.1	247886	248209	1	226
NZ_MKZR01000001.1	248338	248778	1	227
NZ_MKZR01000001.1	250203	252731	1	228
NZ_MKZR01000001.1	252811	253395	-1	229
NZ_MKZR01000001.1	253481	255607	1	230
NZ_MKZR01000001.1	255592	255831	-1	231
NZ_MKZR01000001.1	256114	257223	1	232
NZ_MKZR01000001.1	257469	258509	-1	233
NZ_MKZR01000001.1	258817	259080	1	234
NZ_MKZR01000001.1	259218	259697	1	235
NZ_MKZR01000001.1	259869	261263	-1	236
NZ_MKZR01000001.1	261263	261958	-1	237
NZ_MKZR01000001.1	262446	264107	1	238
NZ_MKZR01000001.1	264134	267304	1	239
NZ_MKZR01000001.1	267403	267876	1	240
NZ_MKZR01000001.1	267897	268769	1	241
NZ_MKZR01000001.1	268829	269008	-1	242
NZ_MKZR01000001.1	269037	269672	1	243
NZ_MKZR01000001.1	269803	271020	1	244
NZ_MKZR01000001.1	271036	271731	-1	245
NZ_MKZR01000001.1	271787	272935	-1	246
NZ_MKZR01000001.1	273117	274436	-1	247
NZ_MKZR01000001.1	274583	275110	-1	248
NZ_MKZR01000001.1	275343	276083	-1	249
NZ_MKZR01000001.1	276763	277956	1	250
NZ_MKZR01000001.1	278159	278341	1	251
NZ_MKZR01000001.1	278527	279276	-1	252
NZ_MKZR01000001.1	279800	280582	1	253
NZ_MKZR01000001.1	280716	281291	-1	254
NZ_MKZR01000001.1	281771	282166	1	255
NZ_MKZR01000001.1	282783	283352	1	256
NZ_MKZR01000001.1	283391	284230	1	257
NZ_MKZR01000001.1	284255	285712	1	258
NZ_MKZR01000001.1	285989	286453	1	259
NZ_MKZR01000001.1	286579	287061	1	260
NZ_MKZR01000001.1	287064	287267	1	261
NZ_MKZR01000001.1	287277	287996	1	262
NZ_MKZR01000001.1	288004	289644	1	263
NZ_MKZR01000001.1	289955	290626	1	264
NZ_MKZR01000001.1	291042	291449	1	265
NZ_MKZR01000001.1	291446	292030	1	266
NZ_MKZR01000001.1	291863	293803	-1	267
NZ_MKZR01000001.1	293877	295226	1	268
NZ_MKZR01000001.1	295223	295432	-1	269
NZ_MKZR01000001.1	295472	295717	1	270
NZ_MKZR01000001.1	295771	296028	1	271
NZ_MKZR01000001.1	296146	296652	1	272
NZ_MKZR01000001.1	297223	297429	1	273
NZ_MKZR01000001.1	297426	297686	1	274
NZ_MKZR01000001.1	297724	298026	1	275
NZ_MKZR01000001.1	297888	304715	-1	276
NZ_MKZR01000001.1	304718	304816	-1	277
NZ_MKZR01000001.1	304824	305099	-1	278
NZ_MKZR01000001.1	305941	306057	1	279
NZ_MKZR01000001.1	306023	306232	-1	280
NZ_MKZR01000001.1	306849	307934	1	281
NZ_MKZR01000001.1	307927	308460	1	282
NZ_MKZR01000001.1	308744	310087	-1	283
NZ_MKZR01000001.1	311478	313091	1	284
NZ_MKZR01000001.1	313091	314068	1	285
NZ_MKZR01000001.1	314080	314751	1	286
NZ_MKZR01000001.1	314900	315937	1	287
NZ_MKZR01000001.1	316067	317044	1	288
NZ_MKZR01000001.1	317179	318144	-1	289
NZ_MKZR01000001.1	318529	318744	-1	290
NZ_MKZR01000001.1	319051	320124	1	291
NZ_MKZR01000001.1	320360	322963	1	292
NZ_MKZR01000001.1	323226	324068	-1	293
NZ_MKZR01000001.1	324375	325955	1	294
NZ_MKZR01000001.1	326062	326274	-1	295
NZ_MKZR01000001.1	326291	327814	1	296
NZ_MKZR01000001.1	328258	328584	-1	297
NZ_MKZR01000001.1	328821	329375	-1	298
NZ_MKZR01000001.1	329400	329666	-1	299
NZ_MKZR01000001.1	329872	330684	-1	300
NZ_MKZR01000001.1	330672	331580	-1	301
NZ_MKZR01000001.1	331660	332622	1	302
NZ_MKZR01000001.1	332655	334025	-1	303
NZ_MKZR01000001.1	334169	335575	-1	304
NZ_MKZR01000001.1	335607	336557	-1	305
NZ_MKZR01000001.1	336693	337811	-1	306
NZ_MKZR01000001.1	337853	338488	-1	307
NZ_MKZR01000001.1	338652	339086	1	308
NZ_MKZR01000001.1	339202	339375	-1	309
NZ_MKZR01000001.1	339573	339749	-1	310
NZ_MKZR01000001.1	340223	341935	-1	311
NZ_MKZR01000001.1	342621	343625	1	312
NZ_MKZR01000001.1	343702	344667	1	313
NZ_MKZR01000001.1	344711	346729	-1	314
NZ_MKZR01000001.1	347039	347557	-1	315
NZ_MKZR01000001.1	347614	348789	1	316
NZ_MKZR01000001.1	348782	349885	1	317
NZ_MKZR01000001.1	350358	352622	1	318
NZ_MKZR01000001.1	352741	353628	1	319
NZ_MKZR01000001.1	353857	354120	1	320
NZ_MKZR01000001.1	354291	354437	1	321
NZ_MKZR01000001.1	354512	355426	1	322
NZ_MKZR01000001.1	355555	355995	-1	323
NZ_MKZR01000001.1	356094	357218	-1	324
NZ_MKZR01000001.1	357577	357825	1	325
NZ_MKZR01000001.1	357822	359888	1	326
NZ_MKZR01000001.1	360089	360715	1	327
NZ_MKZR01000001.1	361119	362519	1	328
NZ_MKZR01000001.1	363198	363983	1	329
NZ_MKZR01000001.1	364410	364571	-1	330
NZ_MKZR01000001.1	364620	365054	1	331
NZ_MKZR01000001.1	365423	367354	1	332
NZ_MKZR01000001.1	368943	369692	1	333
NZ_MKZR01000001.1	370214	371863	-1	334
NZ_MKZR01000001.1	372503	373477	1	335
NZ_MKZR01000001.1	373738	374154	-1	336
NZ_MKZR01000001.1	374326	375912	1	337
NZ_MKZR01000001.1	375960	377126	1	338
NZ_MKZR01000001.1	377229	377381	-1	339
NZ_MKZR01000001.1	377447	378214	-1	340
NZ_MKZR01000001.1	378375	379481	-1	341
NZ_MKZR01000001.1	379468	380097	-1	342
NZ_MKZR01000001.1	380451	382391	-1	343
NZ_MKZR01000001.1	382692	383279	-1	344
NZ_MKZR01000001.1	383527	386127	-1	345
NZ_MKZR01000001.1	386673	387557	-1	346
NZ_MKZR01000001.1	387858	388058	1	347
NZ_MKZR01000001.1	388304	389938	-1	348
NZ_MKZR01000001.1	390486	391634	-1	349
NZ_MKZR01000001.1	391717	392094	-1	350
NZ_MKZR01000001.1	392365	392478	1	351
NZ_MKZR01000001.1	392955	393116	-1	352
NZ_MKZR01000001.1	393314	394018	1	353
NZ_MKZR01000001.1	394150	396240	1	354
NZ_MKZR01000001.1	396469	397632	1	355
NZ_MKZR01000001.1	398818	399141	1	356
NZ_MKZR01000001.1	399208	402168	-1	357
NZ_MKZR01000001.1	402612	402974	-1	358
NZ_MKZR01000001.1	403501	404709	1	359
NZ_MKZR01000001.1	404844	405365	-1	360
NZ_MKZR01000001.1	405492	406469	1	361
NZ_MKZR01000001.1	406516	407088	1	362
NZ_MKZR01000001.1	407147	407404	-1	363
NZ_MKZR01000001.1	407965	408216	-1	364
NZ_MKZR01000001.1	408182	408466	-1	365
NZ_MKZR01000001.1	408587	408988	1	366
NZ_MKZR01000001.1	409239	409502	-1	367
NZ_MKZR01000001.1	409796	411298	-1	368
NZ_MKZR01000001.1	412592	413440	1	369
NZ_MKZR01000001.1	413576	414934	1	370
NZ_MKZR01000001.1	415357	416184	1	371
NZ_MKZR01000001.1	416499	417242	-1	372
NZ_MKZR01000001.1	417242	417940	-1	373
NZ_MKZR01000001.1	417988	418200	1	374
NZ_MKZR01000001.1	418185	419033	-1	375
NZ_MKZR01000001.1	419546	420385	1	376
NZ_MKZR01000001.1	420490	421137	-1	377
NZ_MKZR01000001.1	421241	421948	-1	378
NZ_MKZR01000001.1	421954	422751	-1	379
NZ_MKZR01000001.1	423655	425163	1	380
NZ_MKZR01000001.1	425910	426788	1	381
NZ_MKZR01000001.1	427593	428369	1	382
NZ_MKZR01000001.1	428340	428585	-1	383
NZ_MKZR01000001.1	428598	429755	-1	384
NZ_MKZR01000001.1	429922	432552	-1	385
NZ_MKZR01000001.1	433417	434529	1	386
NZ_MKZR01000001.1	434531	435028	-1	387
NZ_MKZR01000001.1	435461	436849	1	388
NZ_MKZR01000001.1	437000	437200	-1	389
NZ_MKZR01000001.1	437323	438414	-1	390
NZ_MKZR01000001.1	438799	440067	-1	391
NZ_MKZR01000001.1	440281	441267	-1	392
NZ_MKZR01000001.1	441617	442441	1	393
NZ_MKZR01000001.1	442516	442902	1	394
NZ_MKZR01000001.1	443114	444016	-1	395
NZ_MKZR01000001.1	444515	444691	-1	396
NZ_MKZR01000001.1	444633	444869	-1	397
NZ_MKZR01000001.1	445429	445719	-1	398
NZ_MKZR01000001.1	445757	446044	-1	399
NZ_MKZR01000001.1	446657	448249	1	400
NZ_MKZR01000001.1	448353	448955	1	401
NZ_MKZR01000001.1	449911	451116	1	402
NZ_MKZR01000001.1	451666	452997	-1	403
NZ_MKZR01000001.1	453506	454555	1	404
NZ_MKZR01000001.1	454969	455967	1	405
NZ_MKZR01000001.1	456072	456971	-1	406
NZ_MKZR01000001.1	457168	458085	-1	407
NZ_MKZR01000001.1	458820	459497	1	408
NZ_MKZR01000001.1	459532	460131	1	409
NZ_MKZR01000001.1	460086	460376	1	410
NZ_MKZR01000001.1	460491	462530	1	411
NZ_MKZR01000001.1	462814	462990	-1	412
NZ_MKZR01000001.1	463054	463284	1	413
NZ_MKZR01000001.1	464013	464420	1	414
NZ_MKZR01000001.1	464550	465698	1	415
NZ_MKZR01000001.1	466014	466445	1	416
NZ_MKZR01000001.1	467211	467522	1	417
NZ_MKZR01000001.1	467547	467753	1	418
NZ_MKZR01000001.1	468165	468614	1	419
NZ_MKZR01000001.1	468962	469759	1	420
NZ_MKZR01000001.1	469863	470129	1	421
NZ_MKZR01000001.1	470207	470368	1	422
NZ_MKZR01000001.1	470457	471584	1	423
NZ_MKZR01000001.1	471600	471752	1	424
NZ_MKZR01000001.1	471926	472123	1	425
NZ_MKZR01000001.1	472726	472953	1	426
NZ_MKZR01000001.1	472983	475139	1	427
NZ_MKZR01000001.1	475181	475771	1	428
NZ_MKZR01000001.1	475875	478502	-1	429
NZ_MKZR01000001.1	478971	479717	-1	430
NZ_MKZR01000001.1	479988	480746	-1	431
NZ_MKZR01000001.1	480771	480971	1	432
NZ_MKZR01000001.1	480980	481252	1	433
NZ_MKZR01000001.1	481361	482881	1	434
NZ_MKZR01000001.1	482986	484422	1	435
NZ_MKZR01000001.1	484442	486190	-1	436
NZ_MKZR01000001.1	486505	487659	1	437
NZ_MKZR01000001.1	488022	488366	1	438
NZ_MKZR01000001.1	488922	490190	1	439
NZ_MKZR01000001.1	490349	490843	1	440
NZ_MKZR01000001.1	490946	491467	-1	441
NZ_MKZR01000001.1	491560	491838	1	442
NZ_MKZR01000001.1	492077	492391	1	443
NZ_MKZR01000001.1	492528	493607	-1	444
NZ_MKZR01000001.1	494288	494875	-1	445
NZ_MKZR01000001.1	496648	496863	1	446
NZ_MKZR01000001.1	497005	497316	1	447
NZ_MKZR01000001.1	497688	499319	-1	448
NZ_MKZR01000001.1	499962	500084	-1	449
NZ_MKZR01000001.1	500692	501744	1	450
NZ_MKZR01000001.1	502051	502809	1	451
NZ_MKZR01000001.1	502923	503753	1	452
NZ_MKZR01000001.1	503954	504112	-1	453
NZ_MKZR01000001.1	504137	504739	-1	454
NZ_MKZR01000001.1	505637	506758	1	455
NZ_MKZR01000001.1	507531	507713	-1	456
NZ_MKZR01000001.1	507915	508700	1	457
NZ_MKZR01000001.1	508862	509419	-1	458
NZ_MKZR01000001.1	509589	509741	1	459
NZ_MKZR01000001.1	510164	511285	-1	460
NZ_MKZR01000001.1	512452	513087	-1	461
NZ_MKZR01000001.1	513114	513662	1	462
NZ_MKZR01000001.1	513882	514016	1	463
NZ_MKZR01000001.1	514021	515274	1	464
NZ_MKZR01000001.1	515286	515807	-1	465
NZ_MKZR01000001.1	516779	517759	1	466
NZ_MKZR01000001.1	517749	518495	-1	467
NZ_MKZR01000001.1	519085	519684	1	468
NZ_MKZR01000001.1	519805	520458	-1	469
NZ_MKZR01000001.1	520641	521837	-1	470
NZ_MKZR01000001.1	522569	522718	1	471
NZ_MKZR01000001.1	522816	523460	1	472
NZ_MKZR01000001.1	523662	524507	-1	473
NZ_MKZR01000001.1	525233	525991	-1	474
NZ_MKZR01000001.1	527252	529744	-1	475
NZ_MKZR01000001.1	531572	531952	1	476
NZ_MKZR01000001.1	532250	533113	1	477
NZ_MKZR01000001.1	533884	534465	1	478
NZ_MKZR01000001.1	534422	534748	1	479
NZ_MKZR01000001.1	535236	535784	-1	480
NZ_MKZR01000001.1	535935	536795	-1	481
NZ_MKZR01000001.1	537317	537727	-1	482
NZ_MKZR01000001.1	538088	539875	1	483
NZ_MKZR01000001.1	539926	540876	-1	484
NZ_MKZR01000001.1	541262	543709	1	485
NZ_MKZR01000001.1	543972	544193	-1	486
NZ_MKZR01000001.1	544201	544401	-1	487
NZ_MKZR01000001.1	544564	545652	1	488
NZ_MKZR01000001.1	545670	546254	1	489
NZ_MKZR01000001.1	546280	546804	1	490
NZ_MKZR01000001.1	547366	547554	-1	491
NZ_MKZR01000001.1	548099	548671	-1	492
NZ_MKZR01000001.1	549102	550700	-1	493
NZ_MKZR01000001.1	551599	552546	1	494
NZ_MKZR01000001.1	552598	552879	1	495
NZ_MKZR01000001.1	552872	553750	1	496
NZ_MKZR01000001.1	553857	555074	1	497
NZ_MKZR01000001.1	555132	556844	1	498
NZ_MKZR01000001.1	557177	557614	-1	499
NZ_MKZR01000001.1	557903	560446	-1	500
NZ_MKZR01000001.1	560720	562123	-1	501
NZ_MKZR01000001.1	562690	563553	-1	502
NZ_MKZR01000001.1	564142	564543	-1	503
NZ_MKZR01000001.1	564592	566118	-1	504
NZ_MKZR01000001.1	566566	566919	1	505
NZ_MKZR01000001.1	566948	567583	1	506
NZ_MKZR01000001.1	567738	568211	1	507
NZ_MKZR01000001.1	568215	568475	-1	508
NZ_MKZR01000001.1	568917	570800	-1	509
NZ_MKZR01000001.1	571241	571963	-1	510
NZ_MKZR01000001.1	572241	572783	-1	511
NZ_MKZR01000001.1	573261	574529	1	512
NZ_MKZR01000001.1	574502	575611	1	513
NZ_MKZR01000001.1	575772	576557	-1	514
NZ_MKZR01000001.1	576702	577529	-1	515
NZ_MKZR01000001.1	577676	579415	1	516
NZ_MKZR01000001.1	579579	580304	1	517
NZ_MKZR01000001.1	580544	581650	1	518
NZ_MKZR01000001.1	581938	596526	1	519
NZ_MKZR01000001.1	596580	598238	1	520
NZ_MKZR01000001.1	598384	599331	1	521
NZ_MKZR01000001.1	599460	599681	1	522
NZ_MKZR01000001.1	599718	600578	1	523
NZ_MKZR01000001.1	600683	600898	-1	524
NZ_MKZR01000001.1	600895	601089	-1	525
NZ_MKZR01000001.1	601188	601355	-1	526
NZ_MKZR01000001.1	601535	601789	1	527
NZ_MKZR01000001.1	601786	602118	1	528
NZ_MKZR01000001.1	602420	602629	1	529
NZ_MKZR01000001.1	602607	602810	1	530
NZ_MKZR01000001.1	602934	603236	-1	531
NZ_MKZR01000001.1	603233	603556	-1	532
NZ_MKZR01000001.1	604034	604432	1	533
NZ_MKZR01000001.1	604871	605164	1	534
NZ_MKZR01000001.1	605326	605547	1	535
NZ_MKZR01000001.1	605537	605749	1	536
NZ_MKZR01000001.1	605836	606090	1	537
NZ_MKZR01000001.1	606087	606206	1	538
NZ_MKZR01000001.1	606367	606633	-1	539
NZ_MKZR01000001.1	606605	606850	-1	540
NZ_MKZR01000001.1	606804	607007	-1	541
NZ_MKZR01000001.1	607179	608165	-1	542
NZ_MKZR01000001.1	608451	608804	-1	543
NZ_MKZR01000001.1	608801	609073	-1	544
NZ_MKZR01000001.1	609709	609903	1	545
NZ_MKZR01000001.1	610217	610597	-1	546
NZ_MKZR01000001.1	611090	611380	-1	547
NZ_MKZR01000001.1	611844	612218	1	548
NZ_MKZR01000001.1	612221	612592	1	549
NZ_MKZR01000001.1	612643	612741	1	550
NZ_MKZR01000001.1	612788	613360	-1	551
NZ_MKZR01000001.1	613525	613668	-1	552
NZ_MKZR01000001.1	613665	614471	-1	553
NZ_MKZR01000001.1	615053	616228	-1	554
NZ_MKZR01000001.1	616450	616749	1	555
NZ_MKZR01000001.1	617107	618837	-1	556
NZ_MKZR01000001.1	619318	620187	-1	557
NZ_MKZR01000001.1	620621	627769	-1	558
NZ_MKZR01000001.1	628599	631367	1	559
NZ_MKZR01000001.1	631397	632146	-1	560
NZ_MKZR01000001.1	632798	632998	1	561
NZ_MKZR01000001.1	633438	633617	1	562
NZ_MKZR01000001.1	633528	635462	-1	563
NZ_MKZR01000001.1	635487	636161	-1	564
NZ_MKZR01000001.1	636173	636415	1	565
NZ_MKZR01000001.1	636889	637335	-1	566
NZ_MKZR01000001.1	637389	638696	-1	567
NZ_MKZR01000001.1	638918	640117	-1	568
NZ_MKZR01000001.1	640473	641177	-1	569
